target,FUS,G1033,G1217,G1263,G1276,G1294,G1338,G1373,G1750,G1789,G1800,G1853,G1896,G1945,G200,G2208,G2318,G257,G2570,G260,G261,G266,G2835,G2920,G2953,G311,G383,G418,G43,G524,G599,G775,G795,G800,G832,G847,G866,G942,HT,MIL,YLD,YR.FIELD,YR.GLASS
9,3.96318273996054,1.28388232877894,1.82298807123857,1.44548186525977,1.28785621722545,0.276393459493132,-0.818304332019641,1.75612734251604,-0.0582989195294583,0.132375159391945,0.0299485495596429,1.69615671720489,-1.86429244534762,2.32148863913147,0.953831648215512,-0.213176009071944,0.237691523572242,1.11085202989763,1.99143972834551,-0.162464299823322,0.183320161929543,-0.971838158808438,0.526164807368734,1.2378816592494,0.770658289434379,1.11806070423419,1.76531940651499,2.29644142573903,-0.613233334117057,-0.0503144730961237,-0.0297106310789903,-0.292219856487593,0.597734582521715,1.20762770690266,2.04236320772519,2.03081747634192,2.12255217451588,0.668876162151423,73.2891850053641,1.28119311016539,7.59678574426593,1.68943843178994,2.07887168867114
7,3.73044428872389,1.09886791849345,1.97403577087652,1.30393734683356,-0.0310658102212314,0.933866512892224,1.6742969895001,1.56819180791206,0.0925774950688182,-0.329290300230487,0.2747935287577,2.09462718039355,-0.0386698410394629,1.77955084013609,0.188904365626402,-0.159712726856635,2.60259926379655,1.5388652276685,1.23962893100562,0.192190160023491,3.50611515097505,0.71944965725223,0.251091975098133,2.45950049743268,0.162497953894449,1.39675781641574,1.39670026181559,1.6648272590573,0.132934995060078,-0.0152203278988391,1.17163614043921,0.849566415761087,1.14165868368704,1.67303743607508,0.819024054874068,1.61863369568386,1.88441591206007,0.392553773954284,72.0133301995277,1.72630758437225,6.72139546654918,1.95416322338199,2.27283610824904
0,3.30005577348513,0.524986484907039,0.926529175596003,1.33866689173376,1.54038647905135,2.03531430755622,1.50041883874538,2.2127219559976,1.17482718774951,0.0551547522436504,0.157834607287254,2.90194469942241,0.0529779620747566,-0.19560094662687,1.12614223379772,0.102980150527762,0.505914103497547,1.26206821945523,2.02940238755221,0.789287993860312,1.0664166836438,-0.113754788135841,0.140514120868983,2.00717313854385,0.325307262204024,4.16089806023318,1.37078742894065,0.762228923175122,-0.928763613619744,-0.744656163812679,2.10761618594887,0.768882713506255,-0.735729266678443,2.08734981465395,2.25196181076576,1.43614251132745,1.36711626314134,-0.428601504251279,79.4556655820532,2.54284472630076,7.92528024189874,2.75779650214841,2.65194332509644
6,3.5206193379349,0.358639435672258,0.875997746125354,2.12093666884675,2.57018745770602,0.484677014846773,1.45456342324172,2.43335856309427,-0.236401852709753,-0.459130124443375,-0.0795083290054625,2.10979229515115,1.19570293201708,-0.236488802681991,-0.855221617064744,0.543829516139782,2.42664222549341,0.553818822538807,2.04702307295112,0.237239223225221,2.71583266968272,-1.13789472055257,0.0981684577119258,3.26052658028506,0.631857363784853,0.583712975671252,1.72893932231051,2.73258139599743,0.750587546234598,-1.83811850807641,2.6723625649108,0.432616023550171,1.45919225482715,0.166890374302782,1.94040022373366,1.26892878102742,-0.154322228964904,-0.579381854002638,72.2350630536525,3.30189884337951,8.20431515595412,2.62435498474542,2.9366266453355
7,5.89967122504997,-0.0550885972241069,2.3719586894221,1.74597006391127,0.711375442919721,-0.484793902455478,0.735553562618495,1.26485455569601,0.630916691013532,1.13412542460245,0.0348233002558988,0.921783877362882,-0.0301327111405417,1.79185971668809,0.740146829803457,-0.117342007243701,1.77382506985021,0.634545372317967,1.87574034723,1.57829348593797,3.10793959839816,-0.352429777106848,-0.0166732472965342,2.76266819123403,1.4390554777207,2.65744770735635,2.46858895670719,1.01912548412867,0.197887104893927,-1.32383103276997,1.39963555427281,-0.601654078325967,0.704963150074437,-0.959101666191023,1.77828543045882,1.00982530663107,0.961045685107965,-1.37845730926893,77.8165323099616,1.87552090373962,7.76813924360094,2.59551633781288,2.81300030570822
2,4.25412914203719,0.806011783491102,2.94449920444161,2.60059584528012,3.12208848528094,0.625192285221631,0.105607709279156,2.20480279819043,1.0000079040435,-0.10316208950723,0.232608494376389,1.81336859204322,-0.208541035963927,1.3382866453318,0.371472845289099,-0.123888690588191,1.67794789544703,1.58446304021681,2.65672913560951,0.577810469315371,2.63289114911964,1.03092550335514,0.326947867783786,0.151534244344235,0.555103632469222,2.18268922412223,1.01758155111792,1.45403542482763,0.650562182133877,0.301452078017679,2.45174598446727,0.92582338331059,0.0700246722081906,1.48775540696261,1.69621869889808,1.62422996542138,2.57260456076001,0.741573958196112,72.4194945202217,0.47503182216048,7.62098820183164,3.07759966949567,2.53143189789078
5,3.84302996405463,0.348661249920872,2.07382374080728,1.36750215342124,0.465229435766924,1.12803941418194,0.799011743687746,0.663255878256251,-0.860672883974572,-0.691336779284272,0.211674844032533,2.30303272462356,0.947118989218929,-0.737300976850273,-0.199744202599939,-0.24259933392916,1.23184188343837,1.28593339820452,1.06204711248883,1.48499831566183,3.16276762933097,0.357107123070287,0.740618294571384,1.70287790889572,0.341675624728595,1.38751120940199,1.95711488899309,2.35571212754444,1.08815188705325,2.02731650558611,1.40870466124472,-0.154598177143107,-0.0077997340896259,0.766918772216345,2.68645972872378,2.05481539752271,1.7599328488183,0.327958555728505,75.7851639411259,2.94340175243392,8.05705803298026,2.52081164227802,2.47201531916357
6,5.18074630489897,0.630654452129575,2.11029987579059,2.19945554068083,0.348072823910635,-0.0326822494037416,1.49044367455676,0.0346304269007583,0.240067368311329,1.51970227307422,-0.0421268725366194,0.583340456594251,-0.152180387016599,1.74958605554044,-0.273862303879608,-0.139909640192627,1.1661682592628,0.201977016011812,1.01881479980822,0.781847031280586,1.66055824651174,-0.102598200606239,0.472817585388871,0.930094349341051,-0.159590176659264,1.50152637555463,3.34845941518818,1.28777438121459,0.629448419239232,1.27793859647113,2.25435956420536,0.411685074604968,-0.477455132750625,1.38132800097983,0.0458129521614434,2.25352035597277,-0.332665134629688,0.500299433360079,75.1461698396319,3.88027851348075,7.90982328309955,2.5025121388028,2.79460092938613
6,5.55396019230547,1.68511597937483,1.99028296267222,2.50287206414222,0.800750801152076,0.356402578783132,0.395095195685065,1.47512135792905,-0.866498444303683,0.268014347659688,0.517866351298919,1.35659604608171,1.55666029034137,2.58075575921207,-0.362168660049313,0.0725142677837071,1.65286309731076,1.32881504506201,1.31057945850405,0.557520175685286,2.04720620333188,0.41808788953371,-0.0816229387697768,1.40026376963124,1.23777101771716,1.91421088369724,0.636542001248461,1.80624325265192,-0.249561937759546,1.54350489583057,2.1211220147711,0.531511246131725,0.36262211102261,-0.432526399068601,0.896586560514923,1.2216147531184,1.01561016731403,-0.0915628481193926,77.9676953033507,2.11246754691784,7.38317633560185,2.43725630131279,2.95884385047109
5,5.64856891567065,-0.338321641499923,1.21106878027229,1.53970792264635,0.180871563440858,-0.519463864787242,0.342560215785713,2.08418111452384,0.495478234269041,0.631388319096816,-0.306723109825301,1.99377228059838,0.343676562705183,1.75726014981602,0.0589748028055628,0.070327395472415,1.26182464534043,0.137233469047156,1.42392660699854,0.745589757668434,0.416184578102794,0.189386789323387,-0.316238492572728,2.1476740411254,-0.226133526324122,2.31298768928771,2.89256469774043,-0.357212022136537,0.150124476470439,-0.784197950663812,1.27967639703534,-0.279756585497253,-0.50835808120025,-0.25746830261778,0.351657859310406,0.453358689419821,0.750261568973802,0.275404817848388,76.007747521601,2.78363594222615,7.46321400426195,1.86918883859154,1.40244808999267
6,2.78035517844678,0.144250198197339,2.05385200356013,2.30201069040156,-0.50085585974707,0.318057077650857,0.0005252640602398,0.0253390384707716,1.54406125961544,-0.39327086535223,0.0679014555070755,2.28817926748388,1.42407590019721,2.23454451433614,0.0539146647925876,-0.274521004528393,0.569911841830714,-0.998202747394632,1.85479535833753,-0.186281563528477,2.15542307635931,-1.23654398774485,0.407962408204273,1.22935995774661,0.471834026104685,-0.0483090018223467,2.0199400133065,1.28985007746908,1.09912839827486,0.518320150966913,0.929169857692935,0.963009598398211,-0.299252250635949,-0.799650329663732,2.2275876853269,1.04755266101578,1.14597028659322,-0.171233045127552,76.2401900978064,1.77505387336693,7.1715320008964,3.30080296589723,2.20453670665224
7,3.64676467038856,-0.646469465150479,3.42572178202694,0.830466237913211,-0.758164433773949,1.53551645841148,-0.500849745630597,1.01566852868914,-0.474963152860179,1.23484662348019,-0.132489639543893,0.802702250825737,0.771780002417183,2.65114422869638,0.906405719224969,-0.0478291976994182,3.63813623178225,0.618600109608324,0.83857509203477,-0.117625819122372,1.10129201380106,1.08719036529883,0.122103889608931,1.52488772590085,1.20439669477261,2.02714396686753,1.86084250502438,-0.0589331621097839,-0.0120546103328376,0.925824007198929,1.84655950374928,0.19284727331821,-0.525105025711286,-0.0048197667997942,2.02953556594165,1.22004444554801,1.93766999372203,-0.330900610402517,72.4485058032954,3.22749799034273,7.28809865583218,2.66639713452226,2.89911216532169
1,3.69725633660826,0.644078878892601,1.38161113455387,1.73379520349528,0.951554627733628,1.47420386810949,1.38742324268504,0.921436229886275,1.20276017900291,-0.3333006261688,0.0170174613553622,2.18095657659365,-0.342816207643618,2.08751051889859,-0.787517718691746,-0.13158511504214,-0.104936092929387,0.67596106288079,2.13451379183339,0.113922519213693,0.78071883495151,0.923737248060599,-0.052443445052827,2.02095473976802,-0.0528889870122206,1.29978781763104,2.24463762070082,1.34414944379018,1.08518645384475,-0.191526706443586,1.83444232933427,1.03854292816777,0.214992123228512,0.888048704264486,2.63221269153654,-0.0348050140186813,0.274015119716633,0.492102423141739,73.7409603030458,0.985513644564454,7.53820857688774,2.42284948500356,2.54809855453093
7,3.3982095544844,-0.66978750138337,1.66567793513575,1.29202611643985,1.15298050854796,0.960738578764842,0.881088385152902,1.45899552823876,0.322570824893584,-0.652407014079321,-0.479441314196917,1.74278556587277,0.161900494806392,0.08174538342217,1.31288127894376,-0.12780016334833,2.08738978810846,1.88144395800548,1.74444020535287,1.66940617463088,1.54002014847444,-0.584818113935138,0.0743887936255928,1.28794095225539,0.846259128668748,1.38887123177886,1.18673429372377,-0.187901497624812,0.941872194246535,0.675209009049362,1.20005199699811,-1.02523820794469,0.895980642073331,0.715672342802733,2.19532776576178,0.664129367791752,0.556383687128038,-0.790997460233047,75.9824471018548,3.39899512044816,7.56594164341888,1.80721829431489,2.95885190670951
9,3.56402746242421,-0.0229387643014325,1.42308887837333,2.75313478192497,0.979725030247603,1.53874294543858,1.56891530291158,2.48758578747316,-0.734328351646832,1.04619319977655,0.133057302999783,1.73154171383837,0.667073468366071,-0.477723121639126,1.16920941529422,0.460675854174085,1.21946201133057,0.434211062012436,1.1223869693072,0.294171482704222,0.900415685715456,0.825029889080548,-0.414523109012673,0.36666295840943,0.866764016594635,0.922888625677843,1.50197684278666,1.13514825954181,-0.208991709414477,1.21792465104645,0.720268393859127,-0.941644589454809,0.519528086946988,3.20658783534232,-0.212680756299796,1.67718695861141,2.17233346906984,-1.29791685351157,81.2945600157562,2.56975226304555,7.3864436699028,2.63533376702883,3.08712393332692
0,4.56894146789825,-0.611138572759661,1.23809302851959,1.38833137855237,3.28843967335887,0.301792375908067,0.3836061193769,-0.0882542791225669,0.103269557753455,0.275125940570113,0.0551129785162608,2.14798178394914,1.90714499348953,1.13555372739973,-0.143706477090292,-0.117846033023555,1.73670649291091,1.45187416220843,1.39221784181217,1.30029733367009,0.0012772658078723,0.774917482202437,0.637994624898341,1.46214603617928,0.459369205665132,1.30369652376096,2.65112277645576,2.47936326640021,0.0406704962670315,-0.240428088578796,2.1807469008712,0.510516176720718,2.2372901928512,-0.120597147031539,1.5939393079952,0.0477654068352775,1.89362652417029,0.120841863571765,80.5727940206663,1.45785375031348,7.49811326625611,2.81079797679305,2.74907880422121
9,3.51880828520995,0.692394168169766,1.81174231902064,2.32689739310214,-0.562855080722813,0.179888002201967,1.19035295295462,0.966462120931747,-0.789689007351951,0.360015949202597,0.55941920002456,1.33609759326473,3.43616641241679,1.27856455059018,0.609774053802891,0.358547475884696,1.20905205850547,1.35916421581396,0.753824237881276,0.62475601321269,1.49052732189498,-0.714082329086649,0.20883318351243,0.957608578791492,0.985215697279882,2.12018096437232,0.995209767024173,1.36953796590517,-0.960226219677884,0.318364038728115,1.69488491266882,-0.133572695100022,1.81460117111033,1.64080427879206,0.341864898275919,0.80228249597344,0.946505300101706,0.801376901957707,82.7071367792886,1.50648216518892,6.78994039077401,1.3238277408568,2.31191172892328
8,2.85234328463001,1.26567027984472,1.16695736210252,1.77685214185665,1.75933376721541,0.477110651200921,1.92804487556499,1.63098142649722,-0.648306735626518,-0.133390881497961,0.20545920226087,1.47429675125845,1.92212865577523,2.21217425486998,-0.180274897769852,-0.422774287817846,0.53674392431916,2.78079048035841,1.85556555888226,-0.623914408952573,2.11189456098463,0.157661203261262,0.341322552717798,0.883622636153718,0.328240592567902,2.0209211968982,1.21162238784727,0.716898062507178,-0.032660634259522,0.834762582211583,0.98877953499673,0.0859503928989636,-1.05553849075129,-0.934411785504365,0.483484281423461,0.531552220252501,-0.022739116872909,-0.493444352985736,84.3089649478458,2.18109791098353,7.59441717070216,1.99855458739731,1.92350687306713
3,3.47125546886681,-0.31967582797301,0.314293182136979,2.43763539235295,2.3381224851324,0.668805011881268,-0.485413914977776,-0.935334805554017,-1.15098793213654,0.815180524209679,0.267661507924994,2.77647454902491,-0.423718434194447,1.35246017337334,0.116620270837184,0.147783401199436,-0.544008653707127,1.16893507798584,1.64481169445173,0.835867826048674,2.87606582403133,1.03897671596298,0.0247236485397709,2.99272085718513,0.276191437491954,1.74916232710898,2.02829462272322,-0.3615248786965,0.304319958980311,-0.430571352530836,2.48035253159388,0.657288378409342,-1.34728124800568,0.522753187457766,0.840452312522442,0.075838581664788,3.13368436670496,-0.609116470575488,72.7572550607456,1.28317702108629,6.26394211215983,3.20709620511802,2.04890625885651
3,3.34636983599886,-0.419133563730811,1.06799403837024,1.4574611649355,1.01889716021444,2.88884416608954,1.04208289524162,0.567535048710004,-0.872832169414655,0.397320264208774,-0.0320579890613216,2.33608892878465,1.92566709658473,-0.407358261873658,0.788557259148593,0.0243864615089724,3.47421058417958,1.83049538356464,0.999718868259129,-0.930283998418951,0.643024858901399,0.0447193858546417,0.0434008401795866,1.91533026374417,0.314071883872149,2.50522207389036,0.693603683323303,2.59942121325647,0.0111402799853221,0.567136987685504,2.90833307811118,0.134669767877893,0.201095125873784,1.78981390994027,1.97495643007887,1.09613932619321,1.52397987994258,0.85391123200997,81.0645123595117,2.18850708174618,7.55113250449008,2.53664182725531,3.38747029583123
7,5.04580758695247,0.964423572283416,0.785547573688444,1.72507178000725,1.41265695919869,-0.0257327931888025,0.509717887810734,1.00162756464856,0.0105754606308627,0.191306593490171,-0.6038705328348,1.70590767176335,-0.262376719582688,0.441181113563379,0.0600298311371262,-0.153492955818082,0.845513459088713,-0.0803969123922125,2.51493332222782,0.21249527679116,1.64699881635711,0.0517317139477518,0.412166473729593,1.43445604189566,0.206859966970068,2.08798839840763,1.85861075388139,1.71155145759044,0.388644295239076,-1.37290424946476,2.23174784273278,0.0845339606804255,0.137745138871173,1.13042180644631,1.32087552521576,2.10505926907837,1.90896206628143,0.675546517184941,71.9130163345057,1.89358383752506,6.78968212831245,2.97982895580418,2.52944535810593
7,3.39964815934783,-0.909531001370872,-0.003902585528827,1.40050767060768,1.72794115880536,1.35890527158506,-0.715326553021255,1.36312958558133,-0.0334550664165892,-0.604740776506008,0.203595434788015,0.614310116287074,2.07262760906394,2.78472829437204,0.255409881214313,-0.12305790634667,1.51938284273125,2.40245098633345,1.60995026011432,0.56207533916428,1.14893816599372,-1.0134259671696,-0.255998074975723,2.93513919148945,0.105918717673731,1.61753401965676,1.78282990775282,1.82471014524062,0.412667255222531,1.27086071469157,1.60391658483671,0.0616517757530833,1.69185401510015,1.23591131037359,2.4533243921794,0.358764220662162,2.0085157701625,-0.605432207323856,83.7385432200192,2.99591775863906,7.42290615127112,2.14559682119015,2.42098411497384
5,4.01797673990632,1.88636367933956,-0.970501541017984,3.11448577810207,1.30397759433285,1.31334705891927,2.46523947011334,1.85710525476528,0.729316887403916,0.961852380199514,-0.021207878776699,1.61040347643552,1.34917237333112,0.131935535990697,0.238765253733239,-0.353857545743926,0.790955010676601,1.99399510991853,1.97968690599835,0.633610158796273,2.08039802376263,1.3814603582561,-0.0710651712381999,0.563637720897796,2.11859799003674,0.981735186720809,2.59638994606855,1.44053216003699,0.735276559694386,0.763238773937362,0.813527876233807,0.576696719037291,-0.225870028056814,0.989072906865688,1.92944963525411,0.918407703806559,2.42163400382369,0.315710007911036,72.944282720231,1.63847554856243,6.66794839016267,1.43781769966035,2.34035003524489
2,5.01109034895689,0.773379531185862,1.53794891814684,2.1830852904111,0.995938527637754,1.05990136762659,1.88784995512221,2.02085192610806,-1.05902273711034,0.092001396287292,0.0128589040421102,-0.0840377422851348,0.988752286739458,2.07693472914516,-0.722993026116704,0.479309678990871,0.137927630450481,1.14164211304012,2.9444518360228,-1.18996456277343,0.359579391353678,-0.624577568030509,0.341751421182244,1.49935577669188,0.418212147794741,3.00063738406993,1.9839708951686,2.73354914982259,-0.867693611033141,-0.303197307382762,1.45203870576287,-0.417657624260019,1.62133295384297,1.63285953699354,1.88781670159056,1.56638676897888,-0.47356916465036,-0.102432916363579,72.684220945224,1.65354003312592,7.32796986028961,3.03051217400307,3.24330197638195
3,4.50312051768122,0.983819625885252,1.07099982752808,1.84759413528887,1.41021261814123,2.34384361519381,1.83471092349282,1.79937525988259,0.454387522723647,-0.935360371236123,-0.151766238147077,1.6736653891531,-0.177681188378099,1.33975552200887,0.499113179823518,0.431259823667115,2.09159966367556,0.378832212272495,2.5138447654793,0.172043202558702,0.986337853953358,1.34636532854428,0.258402688724101,2.44441670516794,-0.501823091035688,2.60497278253519,1.56624583402598,1.59237595195992,-0.580729091355035,0.212755124229873,2.55447445825243,-0.368743718419744,0.593938371617705,0.288424578378988,1.07310503096107,2.04812742465347,3.02941165199095,0.0265192007105896,79.1987730400137,2.3542506591093,7.77224798413283,2.87012805264401,3.24114087009766
7,2.75055609194128,-0.230277668992713,2.13182785392963,0.42349546508887,1.52270431131098,-0.959289266670743,1.80357736911329,1.23046556740802,1.11574293439585,2.00900045792551,0.351901707748771,2.19530386917641,2.20885380439966,1.36087898798595,-0.159907994305491,0.190954779982451,2.51495206293348,1.2099125162869,1.42656489594556,1.04253074966552,0.995887408795983,0.219409517911848,-0.0485708910567855,2.79852509680363,0.595058981793366,1.59493789613216,1.77280694074658,1.19163480993504,-0.165379164825181,-0.0755484443874839,0.89421675997268,0.733158956695092,-1.06514181691807,1.27739431120374,1.67195479334452,0.790192842976411,1.10328007323507,0.412898162360421,72.2779597903252,1.98858127989207,6.95014035161299,2.76561284615586,2.54193172662025
