target,aceB,asnA,atpD,atpG,b1191,b1583,b1963,cchB,cspA,cspG,dnaG,dnaJ,dnaK,eutG,flgD,folK,ftsJ,gltA,hupB,ibpB,icdA,lacA,lacY,lacZ,lpdA,mopB,nmpC,nuoM,pspA,pspB,sucA,sucD,tnaA,yaeM,yceP,ycgX,yecO,yedE,yfaD,yfiA,ygbD,ygcE,yhdM,yheI,yjbO
1,0.147225316455147,1.51642799751306,-0.783193603063941,-0.984295769590767,0.120459390352561,1.38965584272246,1.46596986825806,1.83556116217963,-0.0007204939063556,0.946564702650405,0.129116255176228,0.767530186197521,0.0835250288068783,0.710001944025611,-1.02119079394252,0.749779367506824,0.0768144215028943,-2.12206830930036,-1.60410060571884,0.475583169030531,-0.35033752804492,-2.65198060323235,-3.23351151409147,-2.44065561661525,-1.78661679714656,-0.013235595064482,-1.31535817442556,-4.69984812490976,1.03350509511354,1.31770322634391,-0.361623566942225,-0.845670000986086,-0.644214412469391,3.19471765751404,0.440489373165826,-0.0898671580286198,0.713259849175558,-1.61879259539445,-0.125260710347567,-1.14289816656329,2.39638214133918,0.948275705712802,-1.78014635436117,0.115074920791092,1.23865560570214
9,-0.485480975822507,1.06582061795599,-1.15515824267366,-1.91808615201759,1.15901782973124,2.73820881526714,0.699399859177239,3.39250365792699,-0.153501025070253,2.00835933757483,-0.166057421565355,1.06066264986013,0.0264512409200975,2.79776374378652,-1.28912041200589,0.84806091531829,0.485233210010262,-2.184314295566,-1.40424426914497,3.59060168370044,-1.19383758004101,0.949933094581222,1.00846058988653,1.46145249211104,-0.94282532610355,-0.387762644391078,-0.573191617318227,-2.42915563963304,0.783918785480828,0.690614198356645,-1.99386774858625,-1.11297707892832,-1.90508958659463,2.04330252264084,2.35551507870267,-0.901701688141459,1.80264423560175,-0.72571790339169,2.23183537770484,-1.07103610395195,3.47157573376865,0.892873288401606,2.93384122843827,0.14667172152737,0.448332279410968
2,1.45707727681956,-1.6464017675852,1.37632813459769,-2.30490880237851,0.344842388651486,2.4084645445146,-1.73559634780178,1.58950433772458,-0.73271053350883,2.02303255210962,-2.58271996149158,1.2707532444102,-3.08136145185085,1.72291334948399,-1.69020043481836,-0.921912326766477,-1.71093723228329,-2.4567194096319,-1.57838229470133,3.61293753804076,1.29183597009548,0.842218382086861,0.839708808593637,1.09252513316312,-1.10914664542401,-2.23592108681632,-0.621142462581107,-0.833896432457099,1.36058920071903,3.22723357132175,-2.24357344483925,-1.66493342223581,-1.15760205864525,2.43392068788971,2.19782736237956,-3.20335657559737,1.80537109287449,-1.84872424152862,1.74241457602776,-1.49912314488993,0.0620020943791044,-2.09550003740197,2.41870498284841,-2.34675446287284,-0.240594410467067
5,-1.70955162012455,1.30752724053878,-1.79558767769326,-1.50593638545983,0.758101216667772,2.96014218793027,2.46762745853596,2.35324998374077,2.92148735681921,3.84524851051237,1.07275031201824,-1.21562023979868,0.355617848172288,-0.764005271425104,-0.36684869623516,1.41633423811766,0.565043762247596,-0.42737791138993,0.834489488263338,-1.90346167042939,-1.6823053747404,3.98849589418111,2.24474076281775,5.61712351282888,-2.28257725642975,0.459421907594905,-1.84086400744402,-1.0330723132545,1.72923326389139,3.98849743210466,0.194593582712767,-1.19071664830548,-0.736131700651369,8.29349910333208,-1.81159562882429,0.284046569774332,3.80471855897599,-2.24736210323535,-0.359285912827675,1.61089941304824,2.13479667009074,1.44070260403521,-0.31528513536177,0.447453334578529,2.07004878646145
8,-0.368804131939131,-0.396110846806531,0.271084365663805,-2.03297483019394,0.301901369312255,1.92488631999264,-0.623875055222068,3.59038192563914,2.24634281695613,2.85954222391439,-2.23222805160564,0.782755099423138,-2.71284167780264,0.95711828118254,-2.20946409100462,-0.414997617747921,-2.13088598600127,-0.570634128287353,0.412252660788843,1.53914640536908,-0.985946322218396,2.76703226313916,2.37913881382145,3.01768965192895,-1.82544753139279,-2.79504052488674,-0.980291028068853,1.67986294480556,2.08487575490683,2.08997574474965,-1.80705613424173,-1.57393397982418,-1.49625098024208,4.23257944306954,-0.746014768909029,-3.18264551990765,3.80183353303987,-1.77372192278144,1.38746063273578,1.02811340722612,3.31018040635721,-0.499801624059952,3.23130423441693,-1.85810520728207,4.50114180397461
7,-3.4678172021074,4.34131668101008,-3.05698486975043,-1.02232971406901,2.03084126992886,4.12537956990607,2.15770052926701,2.20958514130592,1.02383339769558,2.74596413153583,1.11784790105461,0.826034349642994,2.03010916312935,0.952687833959982,-0.554313416888215,1.82844049329157,2.41722059824857,-0.989271723880296,-1.97278231310447,-0.0314494537574802,-2.94619952334252,4.2815433224931,3.29285206304191,5.28924080480614,-1.94235668675583,1.63136101269787,-0.798295622721867,-1.7528069262101,2.24927578158758,2.92608435265537,0.0571784122188468,-0.158008667146097,-1.5224834725626,5.40306233230538,0.3012166633867,1.16891131363249,3.3270692187321,-2.01740829184542,1.03357103148264,-0.555832285580315,3.57358292645241,5.42300026476893,1.00130310532396,1.67775733590354,1.0192625985696
8,-1.33880337756825,2.40901574191443,-2.825416486363,-2.06935558641872,1.76807716755183,2.18778892922657,2.03740027431501,3.26299556969315,0.578437436751289,2.18361131160055,1.95167392076233,0.784742201777539,2.0708901988632,1.35470225489109,-1.57419554484651,1.85719835140819,1.36360845528381,-1.0278654806588,-1.77620395553843,1.01533846917461,-1.42986600236562,-0.875537062179762,-1.79498686357373,0.223184109462038,-0.916809261091818,1.19785587494013,-0.696959696189082,-2.03980054547462,0.707742082667044,2.28940914209295,-1.20322225180182,-1.52779309181329,-2.20082514706357,4.20385436359044,-0.0066692434655792,2.16378989326093,2.13448202620064,-1.20661259185321,0.61451731252119,-1.11990406777554,2.68337963706316,2.28623419004882,0.824965128489429,1.95210016366255,1.32205356078494
6,-4.5220552142895,3.72121556968415,-4.45943317471279,-0.795147587495389,2.20033530936004,4.26926876731488,4.87195820992341,1.82044345886236,-0.503739590413987,1.48915203701937,3.23418510930254,0.383125476357189,4.51410029717654,0.338514280491236,-1.19078582730478,3.35239854147238,4.37744546391477,-1.19581004161186,-2.5896078427304,0.366462678449379,-3.90137608031184,4.42399400322552,3.73854882887863,5.81240084029751,-0.697171343466252,4.04140070435883,-1.64725651494579,-0.697443957700955,1.03827925363843,0.455716099012938,-0.893874254392198,-2.25903868514074,-2.16092227230037,4.18668421766109,-0.265292369096826,3.66859776167486,1.01432515981345,-0.843806891987687,0.527028629040831,-2.10022837933634,2.54845258196264,4.55452372782424,1.82107467473371,3.85908205855851,2.1082201570425
8,-2.46040433978825,3.7466971222768,-3.77528272827956,-2.37441415249303,2.6248660807402,2.59901085966422,2.97596813830119,3.03899057642045,2.4639000489012,2.67907891054759,1.78536922276719,2.59231222506387,3.51066455980025,1.80057572217878,-2.58505745596803,3.02103852734926,3.44542244758077,-1.19353506395814,-0.73711731103442,2.86760017853717,-2.7881632685101,3.82019748248167,3.4617357815393,3.17311480660116,-2.09290647856201,2.8513912052353,-1.1243884485276,-0.185180797976445,1.68997187665668,3.76614649648353,-3.01541474220889,-3.69793404797791,-3.21023468206733,3.60607670811519,1.37495338101635,2.2943360178677,2.2046185738106,-2.66392098941971,2.49904085982172,0.557744384988311,3.78655764985357,4.75535683470713,2.99727565360522,2.71191992729179,1.90433846449178
1,1.01390735733523,0.504939398207185,-2.03198409110594,-2.06762938646521,0.429465505528693,0.18031423260066,0.280699420284329,1.74081010466483,-1.42424981675602,1.99301648261942,0.797744657775421,1.15548734082375,-0.221602195392333,0.517733927942841,-1.87658320645032,1.91798640374805,1.47513765164114,0.0498495848128563,-1.80897229476679,-0.031436744920341,0.613305327143842,0.348099999775308,-0.153051916201269,1.30376221444381,-2.16770974745134,0.623036246571643,-1.99505752026822,-0.620520331075973,2.55689742033885,2.56822938274924,-1.61873375224508,-1.24894870993805,-0.901093366134166,3.37348421454864,2.17208059128239,0.17017615097154,2.16750015869595,-2.11959004483626,1.08368398955521,-1.09966754632892,3.72067899708245,0.0525135431319008,0.374224257024912,0.908078990872766,0.199557408300581
3,-1.17575039019806,1.4294117172346,-0.225306034724617,-0.367504728640488,0.339449390365989,2.03376724345493,0.171245740815097,2.18404059707632,-0.950131236495967,2.81691717622014,-1.16650319448254,0.181979673920014,-1.32494140527477,0.411996864948628,-0.0045945004906357,-1.05362793072025,-1.54690161823098,-1.4586152577879,-3.96248989479485,0.595202038105158,-1.37350300694195,1.76599319947469,0.994698626123916,2.73757380579069,-2.67347759146513,-1.97080172701958,-1.7231039681517,-0.703130407093167,3.07314980723582,3.32101795024605,0.415482711687193,-1.20669207103272,-0.692938361100746,4.47278323344082,0.811467768013718,-1.64831564512198,2.16748421879239,-2.7807370743878,0.586680105454378,-2.39006074692628,2.70049883143185,1.40092002041991,0.160278737385879,-1.32035041627097,-0.0840343973143084
2,-1.19729197329003,1.27661493874218,-1.48254835306489,-1.27583731653236,1.01235768677331,2.11208152020966,1.32686332331441,1.13048341425,-1.69091017228883,3.22342868529606,0.825693664541178,0.608468873482146,0.635624576064693,1.86402065093833,-1.54537293340776,0.957228076389644,2.55521789884982,-2.18065496649674,-2.4926372568044,2.57477676139416,-1.39364405365989,2.07560570636395,1.79027507407288,2.23871550138404,-2.33209738818699,1.14729094348402,-2.75334111690174,-0.858550271231597,2.3530748192705,2.79800448822801,-1.86434422077652,-1.88226654451043,-0.765404908386608,6.20647038016057,1.78861687996144,0.492996726961066,3.51341400638264,-1.89035072954707,1.13736317058998,-2.13485742023184,2.78832716486083,1.31284005255445,2.70486910588121,0.581476228732714,3.48081639924033
6,-2.31419390395676,2.88527508267994,-1.80334114358499,-0.997906125123079,1.94779177712924,1.68491068203099,1.67278676914628,1.90346059486021,-0.006052273675126,0.991675864707842,0.823066202062613,0.302189094791772,1.80482601953848,0.82946709805461,-2.54982687047925,1.2597332970597,1.61347047664421,-1.68626587847088,-1.70709256808155,0.889255977098315,-2.11833654887725,1.63021538143678,1.08433608448781,2.06012190549248,-0.29315692098072,1.01206579153436,-0.0796167807486354,-2.06789029643496,0.31751238368881,0.522435633506531,-1.13056789302425,-1.36784347375158,-2.52803190806007,1.80541471850372,-0.03830286691699,1.33740632552754,1.15325248985665,-0.427097761182666,-0.101157381298166,-1.19773508534963,2.80164538491593,2.50791734310839,0.407466370452509,1.33975061776683,-0.487486578563401
9,-2.61371533746108,3.45383954417616,-3.35436117322006,-3.1042686870695,2.30785391565028,3.3168117168608,3.14210488766957,2.70887299187022,-0.504373691783459,0.600111558440684,0.979523223169089,0.880424113557672,1.56450579067894,1.47462065530187,-2.30718135954115,2.44953042867826,1.75035837267866,-1.78183599959743,-2.97072347107856,1.83091111737231,-2.77713564004382,2.75479391520849,2.44817004797163,2.57791144158907,-0.198907132818422,1.64148347383177,0.535355788474725,-0.668931265041479,0.754664504017056,-0.262824531802766,-2.29105060361697,-3.38395254761013,-2.8449828696535,-1.40463595293274,0.235816739858492,0.901662234576651,1.40417932859066,-0.504359315314533,1.57317158328533,-2.10248407823097,4.30924671797151,4.18932984813142,0.925585468321706,2.07927934365264,0.912483418533022
6,-0.606861518113301,1.29126183901773,-0.821792377863235,-1.34311296714598,0.250989842096622,2.62652503629741,0.296243725961829,2.48487605856155,1.66628817976794,3.15712938387545,-0.405703576061025,0.0258926373754468,-0.804205317681335,0.522489273520758,0.141122320357699,0.375422241630602,0.722817314521877,-0.509873195503767,-1.00421867142684,0.25920637108259,-0.814111256838609,4.49553666079646,3.82869722914534,5.73473673128598,-2.15395960244541,-0.418902036741858,-0.740607277247777,-0.781272209595554,1.9288411202401,3.19779151989732,0.177804858755238,-0.910716489348793,-0.425407099244464,5.07664921707851,0.441474448797985,-0.472574122542361,3.04425251128046,-2.07826710019016,0.516794620758606,0.0202566867183949,2.6447852835408,1.16484076147234,-0.972136585199304,-0.445783807412792,1.21744889961023
6,-2.39993298588896,2.07906402739571,-1.59080768994567,-1.31801556379021,1.03891485191691,1.22872415190713,2.1687372735938,2.22851815353496,2.43612771880369,3.02599623863377,0.852295485288801,0.547856015221192,0.575895554948202,0.928263627573738,-0.583475201996976,1.08956246079402,0.953274597839373,-0.98167640400627,-0.754757001680805,0.934423950550098,-2.10099962099645,3.35648235479544,2.64976491741363,4.91252783662954,-1.73308071938261,0.0019094368777439,-0.981596104635463,-1.56509374111533,2.03255399209978,2.91695797720782,-0.507407606039349,-1.8663248997663,-1.39297843273402,5.31242983643215,0.13316526718548,1.73667819433943,2.89923904024359,-1.71780017564357,0.818603186937073,0.222277865608665,1.95672652947541,2.80356034325359,0.411544665583669,0.986325037127863,1.22510044293294
9,-2.68358289188824,4.42425406964387,-4.23551322627404,-2.27453257100364,2.69497194070139,1.72117056231592,5.13898809884502,3.72340869920416,1.2261116959291,1.55302097701306,2.52069177625049,2.71354099718226,4.1040689796055,0.860810138439489,-1.14461138783713,3.3473000636778,4.54183090179335,-2.20536504192817,-0.207921420913792,0.521897488442739,-2.871169561882,0.605042378520498,-0.300532774038794,1.42706760548838,-1.11720634118486,3.59673588472968,-0.603137278394659,-1.64973124931169,1.45299241220349,1.16505996983796,-1.50469783950724,-1.8504012160307,-2.9167883489436,2.86230567327005,-0.818641151148057,3.32278293352649,1.67146059991521,-1.27994727632037,0.503290748147376,0.125632546009282,2.88570391585442,4.99239845203701,1.38757914129719,3.50449280127748,4.09843876204087
5,-2.53006137838207,2.78068009044058,-1.28843932274212,-0.0286482412296727,1.02244556044036,1.51001643744986,1.31761854059131,2.68177251671697,-0.81687481102534,3.31153242543607,0.368599515963832,0.872868183909602,0.0252831300294086,0.797771512092897,0.784995468271405,0.375200372025321,0.563246957668191,-0.713378852659327,-2.60957084718556,1.65102974381493,-2.67724955905474,4.4878562488566,3.35646266626594,5.6682916637389,-2.54842138227124,-0.431053594109127,-2.09405227196584,-0.471949598416662,1.92594663880839,3.03990047133096,0.23363702320548,0.304047497140326,-2.05780503682983,4.75322913175349,-0.105745662172341,0.165128661640361,2.50206971907064,-1.96084756140397,0.835501139567746,-1.90608141845107,4.08245832308497,3.09356504875892,-1.81479499634214,-0.0878625872783813,0.924555167423657
4,-2.9607440172664,2.82704385648083,-2.94892760809905,-2.85482639127015,1.53096980624551,2.54050329566855,3.68799319253999,2.4934010173578,-0.425169240402429,2.80476116460178,2.47927167601646,2.01487479042957,2.2209499259159,1.40197484179047,-1.46042201714823,2.69327091984184,2.85457341672334,-2.23952912059135,-1.20519277020844,1.516619376006,-2.67866839606965,3.25452642546972,2.44209883929655,3.64247043405153,-2.40809292755255,2.77181536112272,-1.01384742700385,-0.210722792082688,2.12330737088202,2.37576219310455,-1.43671702402063,-1.34675490616613,-1.79269851172756,4.6331646948776,1.95364610239006,2.70209131647563,2.98102747716691,-2.1067454153604,1.77249646661574,-0.883065106753316,3.42093510463897,2.62117433972886,0.28680949244557,2.28362941241399,-0.697806843670592
8,-0.840867811168557,0.584209607291428,-2.14512078677177,-2.51142063156895,1.35320735254488,-0.140361303027229,1.27312030073589,2.71027655663718,-1.86988551221325,0.963703110725017,0.126789717017298,1.18401592798622,0.617730347748564,1.44552342484493,-3.38500179308225,1.41141551125823,1.2804641505647,0.490717870054975,-4.02288468862525,0.825938520028896,-1.20435486520024,1.50549747997496,1.66614692872314,1.61969663839945,-0.380495750535382,0.486976027179781,-1.03028809558784,-1.38850214229899,0.755480382193572,0.604889324289503,-2.29875010134812,-1.3376922331371,-2.43003939660263,1.98408432708265,0.92326966966204,-0.253999523923196,1.30007027847418,-0.381517970689051,1.22862319316268,-2.99367547440577,2.61335933489541,0.75767500310297,0.789994047750101,1.11550372498906,2.03633957665408
0,-1.42740911976007,2.64414114601404,-0.821033756896788,-0.563504179155835,0.700910360031718,0.827375252777757,1.84929099484035,0.227459205137957,1.01659166526382,1.83903201110929,0.577132916754329,0.279309185970419,0.0884132681024075,1.45672890050735,-0.515983300206567,0.736120100382678,0.847690525280883,-1.70994566477195,-1.66584421806599,1.24951932241408,-1.83118630938327,2.22116659915502,1.7377436011381,2.78823438471166,-0.780101642280853,0.0075919434625458,0.649174209936286,-1.06162072021021,0.741916198571222,1.24974563779129,0.190491433605041,0.22224314053164,-0.625729341698953,3.10301997540246,2.33494556098828,0.5245815178039,2.47297999334,-1.00872890510365,1.18901627467989,-0.672613762110398,0.913030482741761,2.15518638458535,0.258453301915187,0.185588446201437,4.12273611044648
4,-3.01189610596508,3.21493105091085,-3.18049269076897,-2.71581724052831,1.56743706138293,-0.101996108755663,4.61579647971297,2.39082220512087,0.0975961422066885,1.58013502584205,3.04491321258716,1.55841546551408,2.45264288147304,1.15352640994442,-1.71855036561348,3.002844943155,3.31815641880462,-1.36140230336838,-1.87785143252304,0.0281672756437591,-3.16768262267411,1.72458574027822,1.32848452944092,2.62271284880634,-0.281422077981214,2.43695339430636,1.21149868332815,-1.4880606168425,-0.839900009539134,0.209939636345245,-1.59293630602614,-2.05355034279492,-1.5858093479286,2.26357921451354,0.723908578964229,3.54101105481908,2.0066274580883,-0.25568792568047,0.84294639364821,-1.31148072879265,2.47966185489382,3.69694227546885,1.50834039782485,2.77142518245246,2.2247571571153
6,-2.06129694274113,3.69325549542243,-2.89914352139315,-1.47348707446837,2.09267845410395,0.516602495010958,2.51615113979483,1.91966637043628,-1.5429419428723,1.01999790902735,1.31826187786202,1.9971856264066,1.50018506169898,0.574747585622138,-1.08323803961928,2.18553540853857,1.66545008217631,-1.89624581476757,-3.45555293746679,-0.490363922725717,-2.12904202066522,0.727212490469468,-0.289421084748191,0.309280920330721,-0.797030809865459,1.9531513849268,-2.08695983849793,-0.794365662582233,1.26776163185114,1.87064610018875,-0.654460437525903,-1.33449416094251,-2.06152796741333,0.980024092722324,-0.097387309005878,1.17079501759955,0.86817821796798,-1.53871265255534,0.229034737681401,-2.70926137005584,1.89816056268459,3.83142857316732,-0.169110167943531,1.73387023728841,1.87431279706367
