target,aceB,asnA,atpD,atpG,b1191,b1583,b1963,cchB,cspA,cspG,dnaG,dnaJ,eutG,fixC,flgD,folK,ftsJ,gltA,hupB,ibpB,icdA,lacA,lacY,lacZ,lpdA,mopB,nmpC,nuoM,pspA,pspB,sucA,sucD,tnaA,yaeM,yceP,ycgX,yecO,yedE,yfaD,yfiA,ygbD,ygcE,yhdM,yheI,yjbO
9,-2.18872345017532,3.22440002393592,-2.13509686007905,-3.54786261148288,2.38831457181835,2.40768338370228,2.9592909924509,4.37533504723927,-1.94893749323809,0.196425256508765,1.31857540732012,3.10831198723438,1.30724386424026,5.14053473096831,-2.00438398250855,2.34458912503587,3.37194571098575,-2.48968807253746,-1.67826999155842,2.29311977047675,-2.03522116375735,2.47093056391737,2.61994654861536,2.96503348289376,-0.747552867299058,3.0901882865354,0.0808915254572201,-0.865334639372107,0.338666357115204,0.234661686474964,-2.49098824312228,-3.35217646897676,-2.72543055871815,0.241840374514254,-0.723375489626127,1.04234069025189,0.224624796236993,-0.519421850062874,0.391739704433889,-1.76909037640205,4.89871302815945,3.71164176323597,1.46013758962663,2.00663032852788,1.65632848795267
7,-1.89656853110897,1.95418144779838,-1.23977684563458,-2.19952111368715,0.786538676779165,2.06074209457682,2.13512473572548,1.76804323329387,1.25108833415082,0.737949854630483,0.608733038524302,-0.123778438323401,1.26205159224045,1.71575695147483,-2.26521983090878,1.05376614540004,2.95129872760766,-0.643975257338469,-0.240442882433369,0.810664479599839,-2.50845779813486,-1.76169626270589,-1.81823718135451,-2.15541216690709,-1.47965543878641,2.48477541951362,0.559457047364064,-3.1550825850579,-0.149553406368889,-0.21722488418283,-1.26586097737634,-2.15515256661908,-0.762129171577203,1.78243064038922,0.852359369207555,0.52178964211529,1.03037087510386,-0.869858829145258,1.40231442360695,-0.0272266584997247,1.73130851334231,2.27628490590982,2.44481999495177,0.590247517965708,0.306018961737921
3,-1.273975975731,1.74923191292189,-1.1412911847501,-0.269995698610998,0.689063712346131,-0.431335400956268,1.047012495852,0.221972657803769,2.93876191144803,2.29131604229,1.14326986288433,-0.447644614419241,1.49360514275864,-1.08563160953161,0.0895402687535624,1.08742315375535,1.0554532809891,-0.470546162857814,0.480496648800262,2.35562200272677,-1.37127188872471,1.2440892025021,1.09019577456264,1.20548467311612,-1.11248519272136,0.0333415081233178,-1.8671651137146,-1.64799074618109,1.78967498527471,1.35522460038828,0.635491173133869,-0.162310208224584,-0.565521904327089,2.41283265019205,2.68331406738401,1.5137344472903,1.94620607978937,-0.912736751416759,1.83173841620243,1.49117528864055,2.03347455497944,1.42020376141438,-0.686203876664754,0.703783949247757,0.289372468392727
0,-0.742980130341729,-0.204702277680487,0.421563350385386,-3.04277241597561,0.237374841196979,2.17556411947007,-1.89173786121177,2.15206483838639,-0.170327006560214,2.58272042013531,-2.24397708573725,3.08137873581144,1.03499101445191,1.27153114932973,-1.00216838309239,-0.843397730174955,-0.569333951977506,-0.972479231792319,-1.77715775019617,2.18883262697504,-0.76175625287291,3.51717676875433,3.02090144184082,3.90550781237217,-1.84720320400519,-1.50820941056373,0.192840622522094,0.722654352194578,1.17346050906002,2.99231260650062,-2.01073993191861,-0.30595239233377,-1.16762592143083,4.98090338099546,0.316906221899534,-2.68088621613519,2.54246444711156,-1.89122053332478,0.602390810094198,-1.32138551654821,1.55842145418214,-0.650717685993895,2.18740560066309,-1.70629731733907,-0.0285558187346625
4,1.4743986665526,0.183221970977176,-1.25425169219346,-1.23203700207413,-0.316211663241975,1.43224128238988,1.21467000018249,0.826749271898218,2.84098673778515,1.87776257861668,1.41662018931066,1.48136910950823,0.622312682913301,0.0868710360962928,-1.79073293758508,0.808433721912106,1.36904179857619,0.276772688871992,2.31095193642471,0.884047948203121,1.0192363217831,2.58283356589091,2.10780230420903,2.08284075800198,-1.4075350386783,1.08642459412591,-0.564135600081466,0.0378966977548363,1.25371289150782,1.75433892714073,-1.05941127686806,-0.716827508389969,-0.172470310222951,2.21016393896742,0.988739964736209,1.68603211871357,1.71368314649065,-1.37886132143019,0.805651267100333,2.29074235376365,-0.0623173506817247,-0.769712313047285,0.860844519243138,1.07233091392123,2.17348225403007
8,-2.03222122159836,2.38559447461864,-3.15090638105901,-0.966404303605721,1.24631629418149,0.847252145218614,3.29795194295145,3.80650800461744,-1.3183774428128,1.42198233542167,2.16380210977367,-0.224640050143591,0.799998650837006,4.75219232212025,-0.626083467226428,3.33018114663072,2.28365261381889,-1.61785788323316,-3.35163096834876,-0.512605367752735,-1.95190368392818,0.913904238595312,0.29830541009714,2.24389148097522,-3.09160524803031,1.94825719147991,-1.42636912356176,-3.01150594708719,1.72184755986214,2.6281062333931,-1.24242960570578,-1.14294775981473,-1.93720403459433,3.22864437707522,-0.717993779056238,1.70471857786047,1.79898182245591,-2.70230959477662,0.475372638637018,-2.64485777521441,3.99695994447167,2.55901694723496,1.47378836863723,2.22766870451505,-1.27883900912004
1,-1.65866126988574,1.71537811565459,-1.03040954529472,-1.01266911876072,0.838477976916774,1.91806893621192,1.41412740823438,0.0678992098362892,-0.649115026653709,1.74223012271616,0.518275757464343,0.587731576156581,2.30891946643171,-1.20027766982246,-1.17102862292388,0.0382393610477981,-0.20531999520764,-0.870839880276083,-0.828783073343732,2.88853440492066,-1.77058285868894,1.60191275580791,2.03830182474322,1.78473304121544,-2.81931863680554,-1.17291779111746,-1.61430904308977,0.235632750584121,2.83294302036874,1.82839902889614,-1.37885904059986,-0.882931030003448,-0.406124731240223,3.35043798159044,2.73010444282581,0.73786847190113,1.56289596357357,-2.66460399240248,2.25892119583677,-1.07561195711978,-0.362896384361692,1.57154826189976,1.22315011118696,-0.231283025847638,2.84505304031028
3,-3.01133564283408,1.46748841544642,-1.84630923107057,0.0789717635381882,2.08219118618076,2.10933498707201,2.22019945323253,4.80095024951372,2.29649977864633,2.32143219970523,0.444747574857548,1.40485688159047,0.307214137921658,3.38488239230244,-0.248834100259885,0.584916978960491,1.6714095959403,-1.1086155107054,-0.0522382737454727,-1.30776018145662,-2.81083526055758,1.97341408742486,0.961021750694553,2.25542291935381,-1.94421735661039,0.685584392484308,-0.492363221063004,-1.22452015785061,1.13374375579818,2.34389940829081,-0.806738944653973,-0.0929970645326397,-2.3600768801234,3.94061712196614,-0.600240188567386,1.04417909608176,1.23701751563975,-1.51618601171862,0.815102563896868,0.682797374049665,3.55617720100724,2.27421315645801,1.1953709159497,0.956771879095168,1.59105888868507
2,-0.193877316335166,0.699022463347895,-1.57705884618788,-1.62900382640002,0.487503881365153,1.40176670189884,2.97270974628692,2.70267863482448,-0.961147243226015,0.727861127263094,0.663674212690878,1.61327297730746,1.57214709014211,1.73684395957092,-0.790981359392423,0.795071056043224,1.33643383029162,-1.23211963447886,-2.06137991377411,2.94594920307051,-0.0634842029235628,3.27102155429066,3.33690376918989,3.54442195389325,-0.738310848199704,0.255171674623385,0.426386890385192,-0.826364126251745,-0.466818486724067,0.261467073965828,-1.28429003690602,-2.79925774678847,-1.44685996755426,1.26123916146558,0.957924545122225,1.17320433297404,1.02021599955062,-0.290549526789909,2.438182818819,-1.73490774463158,1.06581464170209,0.298300676286747,1.33014774156472,0.746144559769031,1.03074893179615
0,-1.04176927637153,-0.831440274444787,1.31221976852679,-3.73961697432305,0.500331043530428,2.32611388083181,-2.73431224288743,2.5530471505592,1.88899079710504,2.74873099137249,-2.50626329487438,2.60137678770794,3.39941504165095,1.61559426594697,-2.82716688920726,-2.35142634186159,-2.32112437147034,-2.93951151285679,-2.47980897077856,4.15416265623357,-0.990659532163362,-0.336568195582087,0.500107543409115,1.28018128206569,-1.94778865992386,-3.03279543931992,-0.0892721358555327,-1.33164194937779,1.15371767017362,2.84475161940257,-3.99247825240352,-3.45840929143222,-1.82286835967588,6.23809013269173,3.11089159764845,-3.58818444956259,2.38709876441283,-2.33306296050641,2.66812328447688,-0.874961697038889,2.41704045370515,-0.635729573727067,2.27449633238357,-2.69158079160393,0.0881039055253982
1,-0.678470867914372,1.69064537639106,-0.732993786969185,-1.59468335976638,0.659980254451021,0.900113365315123,0.645756623782109,1.14194375469389,2.41804302853915,3.25590668875386,-0.457841911101439,0.75610471975531,1.64823133844347,0.13396487411342,-0.629449298026812,-0.0490339296082114,-0.243895732120624,0.538740884461219,0.224511491430044,1.63629737050251,-0.789937617980481,0.533720587548352,0.127995303697478,0.840132906608017,-2.42674157050715,-0.89405493589633,-2.22410554390879,-1.92442372730327,2.69042228102857,3.13981404073823,-0.7472006109858,-1.55234023327822,-1.01332247208606,4.29474125179514,1.91550160296975,-0.456906985217434,2.93885968720882,-2.23216535613543,0.649126512080879,0.846079286089457,1.94129625378061,1.14438649627873,1.70205035575556,-0.832343062315799,0.65175206068343
7,-3.15951597757194,3.65259290015833,-2.66747230088139,-1.60529330504238,2.07645840381347,0.511084707474315,2.61107690106425,1.54683278253413,0.548138046353767,1.37580457084748,1.42732268624975,1.27437557821254,-0.349426069571462,1.7078459482052,-2.02777802018234,2.81784567491996,0.512512485731393,-1.62679769622191,-0.861508809475671,-0.730927600630938,-2.81663799114137,-2.96537587296825,-4.51462186230906,-2.04557738641341,-1.69759921143988,0.657300457817545,-0.750961918926478,-3.63613595085969,0.857402274903104,0.828559524171279,-0.703586140599172,-1.34090407536005,-1.59378496719189,2.58066206593303,-0.907281089297287,2.52124445043165,1.57350646314883,-1.03837271810393,0.067555920337695,-0.122313051754797,2.28970456467604,3.71927691616796,0.772259687468642,1.7695600536448,2.16930588913618
3,-1.26148391559274,1.76682229106318,-0.813701261424645,-1.24763378893524,1.49891285044279,1.76996830030267,0.458425340957321,1.42943076098225,0.839855600249923,3.24807829731195,0.166383822348306,0.939156241679431,0.279128719810103,1.32167027507621,-0.295029868031467,1.11427063636231,2.0672500868385,-1.20075340605421,-0.596882926108514,-0.967572860336567,-1.005891209586,-1.02699087476336,-1.79675615772801,-0.91654560798342,-3.33820290102328,1.21140541686938,-2.47666463409381,-3.51569536945204,3.43200068075043,4.43000672517152,-1.06871135646664,-1.60432953039709,-1.43158686850527,4.5868190504019,-0.251303053410965,0.709177994104974,2.76101648035915,-2.85138119633953,-0.326410337751081,-0.20511254521123,2.51077869396476,1.94504529261086,0.876669118319846,0.0160003487529512,1.53253405785434
3,-1.70124594123072,1.4326561627593,-0.811635129588763,-1.41366474474768,0.166965857471328,1.5641754053169,2.33557529542613,1.55228696846529,0.95352853407281,1.33954858583353,1.06659942507045,-0.987033022322067,0.893510205792758,1.02955391193798,0.253995384336002,0.545385938397064,1.72070873967843,-1.39768216716596,0.28100048540999,0.598700675262443,-1.65375730198527,3.06281161681791,2.70471594040132,2.87442546560832,-0.689785211519194,0.875604000735799,-0.456151815349867,0.34329800787905,0.972678978181669,1.23921475251601,0.370619831216697,-0.665011294071132,-0.596528313812948,2.45148922433807,0.678817640472939,0.276778663286351,1.76010114843214,-0.302007330650169,1.01056610456414,0.413545798712806,2.197470096334,1.72785286363429,-0.257742637681427,0.328743229798402,0.362343274398059
6,-1.96018294126928,2.1681287734159,-1.93342977668664,-1.93161926716848,1.16349652909314,1.26002968305571,3.07044588707317,2.31022270092658,-0.302986116604049,0.665065598561421,1.83952893627696,1.49817115004353,2.01539030339601,2.49169834205587,-2.56739889374686,2.30653268612549,1.88504384840238,-2.12533827391943,-1.78596212873725,2.3815818812142,-1.57689345521642,1.32100726061995,1.35504592451134,1.86358788566333,0.881003668797877,1.6065542955931,0.33157262893794,-0.974714508249197,-1.00862082116382,-0.876025682992022,-2.13462404820882,-2.23736190578523,-1.6938334276385,2.86071981331834,1.30076453888404,1.62758626374225,1.34104620304095,0.490239306137877,2.06919784393642,-1.27916584864401,3.36934184639778,1.57372147039383,1.9785555379348,1.87134556731995,1.73408111170942
0,-0.252806410382721,-0.114297815491071,0.762445168667661,-1.47560983046026,-0.139838063391605,1.46112929411904,0.16832880808439,0.756934547239239,-1.82745590583601,3.14666769461277,-0.802591907848806,0.900260895995275,2.45138318475664,-0.224758366039459,-2.55813464385625,0.0607865401090999,-0.006655066632125,-2.83307670069306,-3.97794660641429,3.4984431997319,-0.477512236718431,5.26159587098284,5.69740240767797,4.26234819907563,-2.07892204810111,-0.698083949743399,-1.34903339135176,0.865770427860622,1.92965215686502,2.00083460538975,-1.45091567803949,-1.47385919287316,-0.72169655994758,4.38675253582021,2.06934548599312,-1.50141761638397,3.34484266850407,-1.81900172538592,1.24425915368198,-3.26042241277487,2.54080598862063,-0.281412813490617,0.877123124995599,-1.06310847719562,1.34999337993488
4,-1.05452012842763,2.66809161857911,-2.00721546472753,-1.2618657424455,1.71764931230309,1.72862034060458,3.07653762244192,1.59849343133082,0.139026921870096,2.70870877821177,2.1257444021995,0.782132705206195,1.03410397388678,0.941942615015817,-1.74031013229844,2.44159778558293,-0.747551760596176,-0.732575275322311,-2.13761902282751,1.22070126247485,-1.08336356931318,3.07336304426727,1.68148196417488,3.1211466353592,-2.47856776413885,-0.8373165806234,-2.05999131388531,-2.11091426191007,3.12394585346758,3.42202852796048,-1.48430384507415,-0.843201634446656,-2.00842976806544,3.38504847853981,0.546836396993952,2.2805814703526,2.85514982637689,-2.64399937845811,0.822607075690263,-1.32565420247392,1.18889029263044,2.80631659802546,0.97088115278036,1.64469493781641,0.14232335112729
3,0.384718614835647,0.107433408320853,-1.25498732851593,-2.24121696704541,0.190012344750491,1.80137159706358,1.74490713960181,1.42187342173119,1.58704310370512,2.27882923631647,0.462209964933809,3.33795415579222,2.17712394043439,2.52199869028943,-3.07623791159616,0.715924454705214,-0.0321638220594552,-2.13563645019885,-0.617146620131565,3.03539063639018,0.17829467102144,2.37361567655818,2.58081867822417,1.40226517879158,-0.892936950907816,-0.685430518422705,-1.35657571216896,-2.42688499975002,2.45415634672571,1.91006437782325,-3.24202611264926,-2.98880357245503,-1.47444496839474,3.64538619951153,2.37803113406823,-0.0335252571887045,2.42682921169097,-1.2005050039676,2.67860877363105,-0.386261108960264,1.86233845602794,-0.359431001778765,2.32451980547326,0.688774693200401,2.44422794988315
0,-0.35974571927998,1.27174431248969,-0.501175619692296,-2.33820447285368,0.696257895080897,1.86610039451459,0.364586859105088,-0.764897823457234,0.818851750978343,2.32120445353144,-0.787121817808829,0.109081684221353,1.81430444325111,-0.474445977421318,-1.15912102271532,-0.306973284565418,-0.566828361850564,-1.68043947539051,-0.797863026013892,2.07152560298872,-0.379014911979148,0.783412533627479,0.610944330751682,1.64030051893016,-2.15578060220086,-0.57399825932537,-1.1161050188219,-2.05665389148576,1.29699707211425,2.64524412287882,-0.989452927180243,-2.08515386311628,-0.667762941087527,5.65967744843957,1.22456828178303,-0.654257805915079,2.4116808618779,-1.68901601220816,1.36213921866314,-0.374342694359146,0.404542807892016,1.17871285789196,1.98256553703814,-1.0278231163393,1.547179652111
6,-1.69624730129298,2.52286102196604,-2.66638756551935,-2.45761178702461,1.51034692672924,3.58062577622199,3.13358464228956,1.16825615780559,-0.635832437674325,2.28244994397306,0.875783868771115,0.667841014525449,0.619730577389032,1.19072622775767,-0.999784352296135,1.1812277739769,3.07547975147,-2.85780774096051,-3.3621742711026,-0.983297746724313,-1.77168862935977,3.76091509686107,2.99236745196144,4.12450280102471,-3.08719232188522,2.07341756266604,-2.0682096572674,-0.472375991276963,2.32503836793339,3.31952254855515,-1.15205066242579,-1.46565415557758,-2.35984468883642,5.13507893227188,0.552182610244213,1.78307451292357,1.74161413628814,-2.44558052695634,1.31805153937173,-2.34157767053911,2.24647175689253,2.50531430451136,2.01572014232675,1.64001566984707,1.4205458366999
2,-0.962385967275478,2.68690894086913,-2.13070149576442,-0.415384420571147,1.20910237350199,2.5427138025086,3.08249071095292,2.90856123867595,-1.54753133896334,1.96856851549228,0.884904884177819,1.04282468010967,0.842091906964755,1.56455198783112,-1.51471420911603,1.25678376752126,1.23455001102568,-1.27662314979207,-2.43130583358322,1.40365867043312,-0.938591463151523,3.20886512910113,2.37121215771401,4.54445963597719,-1.32466903139425,-0.104626520419611,-1.31613656744092,-0.868921318874599,1.2244798188395,1.77747559034938,-1.0160607444069,-1.91185950327851,-1.02762283252122,3.00490593210459,0.0671665550797733,1.54721327554299,1.79195695123903,-1.16276706879991,0.597678770819541,-2.05573409987796,1.02802522220664,2.4474147960095,0.219915617597685,1.50868699946296,4.51686021566237
4,-2.35104408450349,3.14505935422651,-1.93579076320742,-0.57493467556364,1.69456566651197,0.474414089085953,1.37637928446522,2.86625301018416,1.45603192934577,0.862813764226744,0.929982512425021,0.649356227042308,-0.371605862320436,2.94081313944201,-1.02919949590861,1.82456044060901,1.44755445830257,-2.40459704805625,-0.661620155634146,-0.452049891926039,-2.34890076416499,-1.19322807742987,-2.18687463115169,-0.0957291010906214,-0.42125337913137,0.615462738483441,-0.5747391996945,-2.7388175426314,0.42608189094365,-0.0075251732503045,-0.0647240520030954,-0.347953907653934,-2.38977759737794,1.78750415366752,-1.25099783776793,1.32594934026465,1.23063861254315,-0.726293056067736,0.0604864248489312,0.0747046353526284,4.28736326037287,3.66904723308321,1.7316397066553,1.39773197927199,-2.69807348801683
4,-2.32023187513687,2.45984655789207,-1.88806350320465,-0.548778010161454,1.25769047895075,2.39736659006145,2.02649142071339,1.24742200201428,0.832912681797327,3.75085213215029,0.602353561241282,-0.146715077933869,1.29532682230632,0.712265235940476,-0.0965898545951378,1.25964927460103,-0.395982793733479,-2.03840455804112,-0.900107411301243,0.986831999556909,-2.40564392038312,4.08162282187888,3.15351436239631,4.49836187780654,-3.57276713924553,-0.540526490607741,-2.45551782211955,-0.860787847096568,3.47491503373779,3.61887993865132,-0.412201228910453,0.0382111277331974,-0.954922366131098,5.56469453449373,1.63336167654325,0.29922158305974,3.13621720696956,-3.38115546290173,1.70713388180236,-0.396197244829814,0.738654238171223,2.69348848410772,0.177364248050131,0.581158034105357,1.87667183456198
0,0.942550885459837,-1.34634204480093,1.15402547177699,-3.05072434813601,0.0265971047047431,2.17998264562316,-1.15285670998908,1.39319599123634,-0.444264232329031,1.31026921036392,-1.28318312057511,2.52050024271509,2.03131616643719,0.159534392973586,-2.69684163861408,-0.858986443175986,-1.88872622164025,-1.00522121156009,-1.13798790814812,3.71460249188226,1.04911828134455,-0.0197326671832499,0.53720174392744,-0.848666879461543,-1.23007595533398,-2.59083779747115,-0.407645687566075,-2.34292709438031,0.771442915300588,0.940430123490814,-2.65048206422724,-2.09927951423701,-0.548658618321013,1.27315108617305,2.44635372693324,-2.11218160613091,1.84695751548228,-0.801354976498431,2.46312851469548,-0.850160285705773,1.97578799098535,-2.15000623287729,1.90447569343289,-1.77958920622111,0.328473013143024
0,0.7460012683698,-0.587246119835621,0.910531991963543,-1.83308088960699,-0.102773955427116,2.2559071545454,-0.821636389159508,1.12537987694308,2.22523844985476,2.95632821843926,-1.45946651775128,2.79926459778523,1.77252508580999,0.0120388499441855,-0.723962635692818,-0.622885008517241,-2.92311998727779,-2.0582030275907,-0.569292230195104,3.64716878932674,0.81617262150288,3.4120395259041,3.54066435811529,2.80720194273205,-1.17025092757384,-3.27911587335367,-1.41281903959152,-0.035715213017727,1.69087189964677,0.704583695661201,-2.14208581314473,-2.15854879164263,-0.128370237143393,4.13250613430056,2.26220533703251,-1.11213405413871,3.05650257481966,-1.03487046346668,2.47948425315749,0.0423738735188768,2.28892485646051,-1.29408775801886,3.2288914366313,-1.80601848650379,1.82779033803311
