target,aceB,asnA,atpD,atpG,b1191,b1583,b1963,cchB,cspA,cspG,dnaG,dnaJ,dnaK,eutG,fixC,flgD,folK,ftsJ,gltA,hupB,ibpB,icdA,lacA,lacY,lpdA,mopB,nmpC,nuoM,pspA,pspB,sucA,sucD,tnaA,yaeM,yceP,ycgX,yecO,yedE,yfaD,yfiA,ygbD,ygcE,yhdM,yheI,yjbO
6,-1.22900531731921,3.05895610283771,-1.38151930644129,-0.135449062439214,1.29634818453196,1.4695251095286,2.15973725940634,0.822626682887135,0.967369428977505,0.524561421266362,1.52642374814716,-0.553267814146342,2.03752363587126,0.289613675682821,-0.183778757367704,-0.0636728014804491,1.40952721481386,2.3358645686619,-0.249299601454717,-0.973466906983595,-1.24528519526176,-1.88352019364035,1.41332245659281,0.459603522419701,-0.728899740997669,2.04124477366983,0.704963983544505,-2.2597635715678,-0.087531439092791,-0.278540270100158,1.38290294274292,1.27344359271142,-1.2756640408964,1.67254194528555,0.266458411403796,2.07161719299603,1.55099509673194,-0.566485492985643,-0.0878773491070961,-0.563707770671556,1.08563262854855,3.05395325196713,-1.12333511346254,1.2980294662582,0.482395687081602
8,-2.77176322488827,4.70404833762597,-3.55258120715804,-1.09540695769659,2.08668380724662,2.20768258799949,2.91080958597697,0.0331286663783361,-0.0508769059067945,3.10589628279346,3.54451471478087,-0.569902890860256,3.35146050380432,0.275066791508784,-0.131290936199014,-1.02293348279499,3.50157909001255,2.6325085428227,-0.785721851765808,-2.49638868481818,1.09172917098771,-2.9039204007654,1.80765326707125,-0.18883868326611,-3.82805679582228,2.72964093441663,-2.51959000709174,-1.08366197168894,3.73905372256485,4.22231304585375,-0.515711130126976,-1.49091356721346,-1.48243085693019,6.94298180334798,0.0011877634109585,4.08666357479405,2.46954598085864,-3.07982964024168,0.108241874136707,-1.39499996080861,1.84327736820442,4.9886831980529,-0.361389743454424,3.10010060989809,2.35043060542765
9,-1.5748494144003,2.58277797337299,-1.97327759461801,-1.48944617097871,1.94268776072847,3.37874603879631,1.85431574864649,2.08131255500283,0.781570292195344,3.07133583517968,0.0880797148336647,0.9248404627122,0.333670874645248,0.761427376399985,2.77778302220347,-1.44470117248155,0.772681704267002,0.939708798276375,-0.940838635569778,-1.65306346950937,-0.196374997858946,-1.82009864832394,4.09838264400321,3.22427147480691,-1.78128097935823,0.0812461289831649,-1.93310468726035,-1.17079335794695,2.00830346753395,1.54842366868046,-0.96727312371968,-0.552876114184905,-2.76317422883095,3.73284864707249,0.33648501510649,0.306750510020029,2.72414925740421,-1.77829178560034,0.9575116314556,-0.966646142039824,4.50029484811907,2.80544850703774,0.486238591175892,0.666268979735755,0.868455230604053
1,-1.52619703501081,2.23065008004488,-2.38170622644034,-1.14421136813134,1.41715623442268,3.66554996635194,2.81716264291648,0.853029116880181,-0.684612831951926,0.876081965118092,1.53757317502566,1.66011703925726,1.5502542320139,1.33678045931222,0.233418938688512,-2.22367947717014,2.27067307959854,1.56229607152166,-1.57452085848007,-1.50504491397672,1.1362184482847,-1.73016082867279,0.377425035605027,-0.0794610077391121,-0.968157012428062,0.9161202995836,-1.25220489617901,-2.69821204110999,1.56939193480967,1.1665724226885,-1.93605449183235,-0.75966891185699,-1.95892097227424,1.56796511066025,1.1558773018528,2.2674692328504,1.3471676907389,-1.19979175573097,1.03809455830149,-1.39539554814521,1.02768888955641,2.07146400137848,0.732575089861077,1.90277580280067,3.85483350412821
6,-4.28343084098482,4.37433537044491,-4.47924787163717,-1.27516427593895,2.36385665477927,1.46349578518139,3.78593838996294,1.0617510901654,-0.497580119672655,1.96427887456849,3.60210063997963,0.658719792378431,3.59668956291743,0.0733749274926747,2.15800393410018,-0.952192760290392,3.74645698605507,3.4668320239798,-2.32483294898586,-2.54423299175165,0.0979534754183117,-4.14564160603221,1.74838169104596,0.363421460623417,-0.0533679227981162,3.35818328716137,-0.485256092192803,-0.667530081147357,0.614982973976243,0.104342551200199,-1.48298031347423,-2.3915296718099,-2.83748956950068,4.66585719713678,-0.511363332525941,4.45964943517537,1.54048634911232,-0.252709041017934,-0.0054942073096801,-1.77548375437481,4.60986489137935,4.71337056030124,1.19155724787413,3.86353019417116,0.557290638635359
2,-1.89323774594423,1.65426678405322,-0.738061158863936,-1.16992637396066,1.34329580405923,1.87262950666843,2.29476819944348,1.15354776579542,-0.451137179493585,-0.456730271255561,0.215351410543136,-0.17274915078615,0.636764025737545,1.38297088526149,2.90720649660385,-2.13262479154108,0.392808129481917,1.2968467927629,-0.727189767730427,-1.82488365679816,0.691455413897872,-1.58530849576636,0.29123529923454,0.396216365323108,0.0217630542564731,0.874474300504297,1.119930616662,-0.492582204706088,-0.216214420796849,-1.25768678332483,-0.185653924062801,-1.04063711450941,-1.70930093218688,-0.218443757418568,0.0684971179617032,0.337518014749481,-0.392288896059176,0.394206422366514,0.742005680517003,-1.53788688186188,2.95443686871779,2.09736099107403,0.164193135155625,0.30744615401401,2.17969656363751
3,-3.05929126222391,3.21327932738609,-4.11898040834574,-0.926015466555037,2.18669545360123,1.961052906761,3.36929845237123,2.6663531267718,1.81950171217881,1.07973001663677,3.18863145429696,0.879542179391547,2.45589385391696,0.982340661426317,2.43046831793003,-1.00427086686444,3.24876929075325,2.68340304064128,-2.24073410071331,0.88702786362573,0.303783665491851,-3.0524427073904,0.952671057928069,0.240219014150074,-2.32792153012871,1.98818959863271,-0.729706476519621,-2.93913746133771,1.08250307644348,2.46764825545178,-1.13112318757745,0.205413856060319,-2.54932812459806,1.40218770452713,0.478719055603773,3.58079848396598,0.809799481353627,-1.87592324103785,1.24308225114925,1.29020085843072,3.38253836648812,3.97335107961862,1.63330641021921,2.78485624267924,4.1848726360884
1,-1.96669146687751,2.91013834270916,-3.18162705084599,-1.17714122938983,1.23141731537744,1.29104512438207,3.04672340397577,2.71440754590494,0.0809793071913164,0.522691389587536,2.70997639768376,1.87607868024206,2.14535999230726,1.64324635955331,1.56388614385639,-0.67085621446201,2.68710138190397,2.7669985348315,-0.956215748541672,-3.21961360758749,2.04147953625698,-2.34748714833083,0.946438905018651,0.892876872883722,-1.58844102277604,2.05235723503422,-0.26576279698196,-1.55728043105942,0.845051339794517,-0.059758812668386,-0.506390001812113,-1.58001331105137,-1.41164334524097,1.60765885477892,1.77314478492879,2.85598814122693,0.242209940624554,-0.97839419409959,0.857700024488149,-2.20016940367911,2.61412114850152,3.1672230244396,0.269377534318943,2.43483520324279,-0.607463302152672
5,-1.58893813655549,1.81151917354372,0.681079384677959,-0.95732932896649,0.1324763975315,-0.151904098125696,-0.962052277537204,3.24686429272777,-0.231315901908805,1.97941607564138,-0.998475212504484,-0.516026517655024,-1.02835618254508,0.37253526125367,2.07195919469836,0.22055924915965,0.412977001570196,0.658208179215762,-1.04341587024062,-1.2359693113712,-0.0055239561647968,-1.67058008232734,0.65217145316596,-0.24108910638213,-2.46467139560119,-0.812452722514107,-0.421446329497548,-2.87698981915197,1.23235426051042,1.9543297944885,0.983667083809906,-0.351031504135917,-0.892991674176018,3.98923638761288,-0.554252225223131,-1.76519932147713,2.60628814005451,-1.81731464864833,0.151318738468851,-1.09965316645531,2.48430015990007,1.54384300460937,-0.810045868029413,-1.13097661021442,1.06835805365691
4,-1.17736115693808,2.96957001086591,-3.35223128796463,-0.949918513030433,1.55198226861244,1.05258721687005,4.1004431762699,1.38496407729709,-0.430271733202776,3.35035554566785,2.9506330710498,1.53194174066244,1.84702443529298,1.83940360569743,1.61939332033937,-1.99761446615393,2.9097462176126,3.07547578987103,-0.451775139721738,-2.40732123185632,3.50504863005854,-1.55668551159589,1.88551106958094,0.907549799013824,-2.47400566420625,2.48436498452213,-1.52101000212609,-0.233576960083269,2.30699999450154,2.36018760530219,-1.45481768018302,-0.663760886382304,-1.80353417368032,4.68792731803438,1.54734732630767,3.59421561091589,3.72482919957321,-2.22560718002165,1.25177354887708,-1.64881484934541,1.9026222016406,3.45001170632707,1.6586593209578,2.7084314564574,-2.45914662317443
7,0.513850864721225,0.392711932097493,0.614391938065891,-0.799504791986322,0.146396979374588,3.7426393943438,-1.04530113055579,1.61305804575305,1.33114730665166,3.59800081002616,-0.437545470528818,1.08447945683792,-1.55388095229083,0.290612929100619,-0.0586325362150833,-0.959879645848319,0.236468996907611,-0.607301754007322,-2.98420731206064,-0.508564626711608,-1.61577970875779,0.208574450308948,2.42062335406397,1.4582080605846,-1.85731374767043,-1.87058323218461,-0.54108896319671,-2.55931484822267,1.47904298828433,2.53947242329646,-1.02604543806305,-0.246493557253914,-0.348288700280902,5.10189236241016,-0.207043849995237,-0.775804739080634,2.94615106171998,-2.28699411096916,0.0589946394074687,0.0057929258318829,0.82343634828376,-0.207287295130439,0.838091787138867,-0.862729869301418,0.655710240570722
2,-2.37956579401381,2.20073005864886,-2.36010981768875,-2.86166020447864,1.03122991813056,0.495335686060022,1.76684077851012,2.80281759930294,0.149901461875634,2.56499220695254,0.215661858934374,2.21180414968686,0.207235124121906,1.47463557113386,0.352595148462678,-1.84018790990604,1.09458359397386,0.450352228883948,-0.125852775011744,-2.72679063382373,1.13705926840474,-2.12235170524514,0.314474336851621,-0.494069820739426,-2.09144358351,-0.419262154408569,-1.37316570701888,-0.893063346892842,2.29400534626614,3.11608483701882,-1.62580141035048,-1.82976964973875,-1.50296548026142,4.05543778912126,1.24794538750684,0.479577008734176,2.6001751081784,-2.50986374160822,1.04444861180407,-1.98893039135948,-0.0580764542187705,2.20743980672156,1.86856778856542,0.804868142318615,0.600751506374714
4,-1.26545079848218,3.26490280205159,-2.12291186992767,-1.4533366104557,1.53859841697863,3.2233588494623,1.77630440221251,3.29473154991252,0.292753364557569,1.67330202341573,1.15146416645715,1.01069886866755,1.77047292031439,0.451917105654611,2.68737647446321,-1.87343138001553,1.7984967049386,2.1098009771315,-0.263506676677634,-1.96883413812224,0.179725439483909,-1.72766416893992,1.73316135240068,0.981559396786756,-0.936037860280067,1.14653169167555,-0.0380949211364801,-3.31046452398458,-0.105897020997568,0.819522291788529,-0.988942369969235,-1.89966420211351,-1.89546440921202,2.54708348985434,-0.896517874654825,1.19651961707449,1.84689114834258,-0.695334785228586,-0.551458593228758,-1.12539616033386,1.99375046022657,3.38485004460753,3.21485902653419,1.44938097197895,1.14233348117569
5,-0.680393701692138,0.680699878596797,-0.389002080770804,-0.398665377716087,0.0649697098911275,2.77755021272268,0.156908328910609,0.721468722982566,-0.373455887737689,0.888747746100492,-0.326302921935915,0.492318841740548,-1.05705260020462,1.27921934922165,0.559326916366935,0.18608532579911,0.0533288514836406,-0.0109063724576273,-3.00674144344817,-2.05770518725863,2.51354348256475,-0.662258097488023,2.22824215081382,2.08731442454762,-1.38080907606066,-0.317364155760023,-0.0683143958875597,-2.060267487006,0.525344591639548,1.4264741106596,-0.566425668728276,-1.49709043179353,-1.11494300981761,1.64337415709483,1.01952135269761,-1.12694417903832,0.679371816629599,-0.755916494429328,1.16481978109082,-1.08614608946303,2.70109862040846,0.295221614774581,0.125947255913591,-0.737154558006588,0.843263907319829
5,-3.2112060952809,2.31281881939905,-3.35536460676022,-2.93987878855222,2.21150802887468,1.58198161532737,3.106763678127,1.89310308813029,-0.889028148383729,1.29507673604292,2.12613345260477,2.28043419627504,3.2090832408544,1.62560141692277,0.636239045458774,-2.57302580980648,2.598445680851,4.40595596493653,-2.81179949762128,-1.85558906751202,3.07038334723637,-2.80711025470374,1.6868597050323,1.66788322927362,-1.45305072135591,3.83514799589733,-1.03566915936476,-1.90458153964423,1.40559599664221,2.00529069110051,-2.02840727700036,-2.45655300107185,-1.55371202115137,2.71430244924842,1.45367857283734,3.523650849984,0.753820075059297,-1.80196421163711,1.58791810636932,-1.67205997421175,0.207416828198934,3.03587163217094,1.01410785412441,2.63662285010727,4.02314863141776
6,-3.92619266234088,4.39496859667462,-4.17445628250638,-1.81909520836634,3.03282388989643,2.94939554475176,7.00567848219166,2.33444343527654,0.468359837029131,1.54392448192566,3.66112899423309,2.81559619629076,4.43306835371394,2.18538825189198,2.19174456695067,-2.51188417503307,4.36230403055351,4.43089436533078,-1.70992444518735,-0.856736899418266,2.27253099910838,-4.16754824850946,3.83834657447783,3.60342967898747,0.189282740750079,3.73054176255385,0.718417895159466,-1.46221829073731,-0.143091922166674,0.539043119834901,-2.66120176718358,-2.71850443438278,-3.09417837182766,2.27386189433492,2.04917740899013,5.03266503867854,1.30079483045771,-0.0167337153809751,1.52430180473398,-0.294776665326025,4.19455253840998,5.03584040938359,2.43518133315707,4.28567372674272,1.67276041523132
9,-2.51086605795545,3.57856821063466,-3.0412840882921,-1.07083676023919,1.71737505321379,3.72373221729382,3.18728945059936,1.16823778593363,0.415901336642279,2.00498519858638,0.645375112022661,0.562606310369833,1.06199050567571,1.44370461141919,1.05192825344398,-1.52178757734602,1.21635523008658,2.65589029832177,-2.7450671373765,-2.14331901558719,1.538094575742,-2.53325652939822,3.54928583321702,2.61930652824259,-3.42262767572673,1.20748855611585,-1.73788560126383,-0.942918679451585,2.86817132851185,2.75050384149451,-1.34887045854015,-2.392982462996,-0.510161251708615,3.25476251292985,1.11843560296557,0.432340784973865,2.32280237862509,-2.75308339286064,1.1688243988206,-0.842439536695632,2.82804199739535,3.51816889607991,0.503361293860196,1.0062616938807,1.0772729113863
8,-0.149438931661512,0.377447952242132,0.0221027748386173,-2.71507230466697,0.172939036080592,2.13314660937679,-0.271948099766944,-0.465737237267655,-0.500917911685918,2.91176494593141,-1.37391009084366,1.12111441863212,-0.218945611798458,1.1553160668881,-1.25123448021983,-1.35039209834521,-0.170309878317591,1.54329750864496,-1.2500108937001,-2.32783253160877,2.00194189537704,-0.368653541713489,2.96161805387582,2.43448220592932,-1.75759360837863,0.682209327093449,-1.3084608171167,-0.0778577298277529,2.28438459469752,2.85493201561558,-1.42464397475822,-0.971235256834978,-0.358124627459699,6.6759833392291,1.53570020325808,-2.26859407305639,3.03974846421604,-1.63695746242142,1.5484894310588,-1.32881968858231,0.649867500686986,-0.0585267462732252,1.15458247732293,-1.21019213376713,3.68874190080726
8,-1.32717394644496,1.02026342750288,-1.13732929376926,-3.00236514662675,1.32787114952773,4.48600785113146,0.568710750728562,0.390230919128826,1.28167673787152,1.01411366382831,0.0842739089773546,2.56999736266182,-0.160708706629705,1.94989114836314,0.491021284448788,-1.99040318452289,1.30945644829209,-0.628997687632271,-0.911210485083242,1.07729359446914,1.63871456653421,-1.46116011397973,3.99333983103734,4.07467885143286,-0.718878278516303,-0.854101590338726,-0.423369313346032,-1.8963085701035,0.899958873553349,1.4125527076173,-1.81164135522243,-2.2719709261847,-1.38651606544103,1.00483846257927,1.68715173613039,0.176464572206928,0.880825859630538,-1.04059558789479,1.7429200899544,1.24207694303761,1.26768700517572,1.19943267559921,2.14569075404303,0.242052622735256,3.46864643830845
4,-3.57132955740416,5.30682739612401,-3.99770003449766,-0.38528016805948,2.22082770132051,-0.84758018961753,4.04764024874322,2.02107745341672,-1.49644988226912,-0.121484724407089,2.11226858567235,-0.966540752960096,3.109025677618,-0.604105905538057,2.42135205238004,0.0921498721862897,3.23368396492082,2.88738903637979,-1.17140178403159,-2.47042617762439,-1.2583060671378,-3.71172350420954,1.21950450721635,-0.483533568259706,-0.43194485514138,2.37392754010417,0.836968353940184,-2.50738132110018,-1.09986089104597,-0.410519841693001,0.91159581791371,-0.529133667637595,-2.00788137576991,0.960382838820975,-1.29947812182825,3.55080268607248,0.728502138454476,0.573850137663609,-0.774239823059361,-1.79292367197344,4.08326512237396,6.01248771596298,0.73893848292501,3.55615672731069,4.61683235064901
4,-2.52818548381535,3.4741770693962,-3.88188126009478,0.572493855498372,1.22998571419296,1.37361950503408,3.49086648225105,4.11257595364208,1.20570623608336,2.14448755413804,2.25348808893215,-1.10532667771801,2.81431752186213,0.169965493556193,3.35001453709028,-0.0427627401325372,3.06850721017817,3.30190220470768,0.509552462020997,-1.17134373139031,0.0621293820514027,-2.26703987447613,0.530668293462648,-0.359465656393758,-1.35463489770551,2.54751188972332,-0.585080615831475,-3.92444771764578,1.19444714830291,1.33977472910773,1.58721187398824,0.54781120900869,-1.47034977512156,3.84464490477136,-0.770123868922532,3.03277334635369,1.9448568269222,-1.12463003810714,-0.429843155321146,-0.275577824264403,3.71037483479888,4.03222188077639,-2.16939490945829,2.73701594885272,-0.155698377276853
6,-3.85757653802762,2.34224932333486,-2.01483633405428,-1.0924475895497,1.82889085309617,1.5248320164508,2.48390317840491,1.89401540104924,-0.279198959886097,3.46767465813333,1.00001709263269,1.58648063796227,0.855347657456803,1.49541951909511,2.12411574171179,-1.2603888177875,2.04268328809875,1.88464280415379,-1.36404657593167,-1.96542113018112,2.03997604575377,-3.43652508572963,3.13912757659692,2.36774255777378,-1.498742143897,1.21654150461863,-1.32540262101214,-0.846586280420856,1.96730177323731,2.19474919264377,-1.04557789535133,-2.13547857210539,-2.31212291999584,4.68102655202387,0.606446091518443,1.04395043577881,2.98160559559457,-1.81297167301674,0.723253475847906,-1.8781423133169,2.33139298001034,3.01088036351775,-0.0250205656798267,1.4424215203856,3.02007885619217
0,-1.04691701996548,1.34852318323867,-1.00583607133402,-2.41751644613834,0.565073195097509,2.30786234252772,2.04402753857828,1.18155036766301,0.621681245721417,1.54593476272367,0.572957383685428,0.458134478505536,0.320247264244806,1.14775808960633,0.992507084300826,-0.524092011941852,0.679645453295772,0.958999420927102,-0.366635995190262,-1.04102502133104,1.4136154018812,-1.47415016000688,-1.015635219424,-1.44693305817654,-1.35452236489172,-0.246948358036434,-0.182109223079736,-1.77200408120462,1.13227050922862,2.14997317796881,-1.09281965600781,-0.481002351592558,-1.07433339335092,3.89631184450738,1.02792078359502,0.60897877576965,1.26892417611585,-1.31249260255628,1.92821443890689,-0.625696231649599,0.97225007355034,1.30739170907931,2.96402481404969,0.262644912910902,1.66198399478728
0,-1.51035610685344,1.35081889365602,-0.768327022442024,-2.07736720354737,0.387273116946564,2.1534336526786,0.485923914736439,1.75933135686569,-0.53003932647298,2.18779492333008,0.261463856559478,2.01579632743691,0.400271942782879,1.13519113310808,-0.0865877181416526,-0.500041024385725,1.44476295202086,1.29776696761879,-1.32812353197045,-1.8411717982262,2.05189858303971,-1.05193854272221,-0.588628304195673,-0.834785181381939,-1.65154511311878,0.281433051494433,-0.829609105576953,-3.21297250506802,1.4671150881967,1.62692459265616,-0.349500665128798,-0.925169452467742,-0.956290268509468,2.81432841075807,1.30575579969048,0.273230715072306,1.40966918409574,-1.34950729665616,0.917573082224769,-1.33340521299516,1.57384949604849,1.16238619044185,1.65700952710018,0.186684654310645,1.07533711973631
7,-0.584116466409623,1.98661124969215,-1.93070402043029,-2.42977639975565,1.37340757210783,2.05939116816104,1.45022885618827,1.96275384629663,-0.0978625579547056,1.77386941980871,0.256714548340206,1.17973237788757,-0.575598310488119,0.285279994350742,2.04070259210954,-1.66997584737638,1.99257713144231,0.225616813019734,-2.04269566520165,-1.79897595921618,-0.348907261688541,-0.711915973780885,1.89981192774124,1.34369859730082,-1.03773982997974,-0.535207690843916,-0.810805801777441,-0.697453458625196,0.954238829285656,1.72727873180503,-1.37948773241618,-1.30315443780661,-1.93901756801099,2.66324955865273,0.461154894921009,-0.0804340939869556,1.72827269371117,-1.54223464079822,0.991253312586236,-1.42731852606939,1.02104929239761,2.06318001441267,1.4569463721428,0.784278879381427,-1.14855805795133
