target,aceB,atpD,atpG,b1191,b1583,b1963,cchB,cspA,cspG,dnaG,dnaJ,dnaK,eutG,fixC,flgD,folK,ftsJ,gltA,hupB,ibpB,icdA,lacA,lacY,lacZ,lpdA,mopB,nmpC,nuoM,pspA,pspB,sucA,sucD,tnaA,yaeM,yceP,ycgX,yecO,yedE,yfaD,yfiA,ygbD,ygcE,yhdM,yheI,yjbO
0,0.194723377884618,0.477049817215851,-1.52718966830845,-0.0153506341568255,1.29288847805007,-1.50079311411301,1.21133482548812,-0.0939729697149949,3.73832436321594,-2.73298317172559,1.67597936235042,-2.76994610729491,1.52030470969453,3.05996687474825,-0.770094234590366,-0.905290242395571,-1.46874827604845,-1.62289450072537,-2.43210252431856,2.63748852953163,-0.14320766238912,-1.60499143711567,-2.06597112356049,-1.41480485135092,-2.45111393548005,-2.97401224026041,-1.50111061719917,-3.15067868151819,1.63764462530039,3.02136946606421,-1.2778387180592,-0.638853787930433,-1.35828340804501,5.81214294911129,1.02174138295635,-4.52324852096808,3.4218499176686,-2.45160446389242,0.787044785265985,-1.81752254862697,4.75980678776611,-0.92601688056116,0.991613797769718,-1.97808543194245,1.61021290545165
5,-1.99456744096996,-2.68101790986719,-1.6207148155963,1.43106612266014,2.55458353457553,2.52019552423567,2.68462644548775,2.62599933565127,4.15902922575822,0.973367796947578,-0.0348122052189629,1.16948066291044,0.431150919452915,2.71383128390829,-1.08524989910404,2.08718018299568,1.46535099310546,-0.266089143626999,0.655097469115252,0.082795136007215,-2.51552481092731,3.16423239115167,2.09053667110905,3.93297203825238,-2.69265070730736,1.14728499419639,-1.53955414241258,-1.71948257801236,2.82495591055084,3.37986527890452,-0.483296687460045,-1.24559372944963,-2.10277104313958,7.67826825572148,-0.0793629405855303,0.816674119689285,4.19546274212403,-3.08807053052833,0.103322276313453,0.901766210305152,3.33200145661407,2.58913124788712,0.231387486827019,1.73791434953768,0.386940465938025
5,-2.08665648112146,-2.18702457683306,-2.26282361921397,0.710550665335154,1.48849831145081,3.05170369215952,3.32624621177182,1.83687791257567,2.00627030520958,1.5905069434038,1.11036036923115,0.586763347015418,1.63548185221765,2.23880338788726,-1.92959326734432,1.365841531531,1.49083762479367,-0.923757673932498,-1.62007914009311,1.85979818853301,-1.97247428332964,1.352430296865,0.729856664459232,3.02942694494303,-1.19760171890889,0.574696221953648,-1.16983778047806,-1.28818306734519,1.3725025741026,0.753167183960542,-1.3995797469723,-1.68398516178019,-1.77976330567724,4.52418547467265,0.596672995275426,1.85342564474279,1.25795577202219,-1.08410631760813,0.940750848994562,-0.449249452468788,3.11523916567541,2.38284070428421,1.36292698917348,1.24836217527679,0.271168273205714
5,-2.14431556676284,-2.17739508616066,-1.6812215114393,1.14891963772352,2.07986096802401,3.20464107317396,4.03559902021617,-0.601809841871501,2.38017813511299,1.00822691051872,0.111131540597078,1.80383916534654,1.247920101983,2.44281173263946,-0.930891454810743,2.23401671130703,2.51023526723093,-0.896767137162674,-3.44958669804417,0.78331781292703,-1.61784748833043,1.03792352551991,0.385843968868612,1.05291025916206,-1.40461915878905,2.80787078762613,-1.34109575921814,-2.26536285488738,1.9354263326374,2.28918780304804,-0.312245832171909,-1.28186512704656,-2.13715364230229,3.83842872647396,-0.0137364679510487,1.26615853619699,2.67297303114473,-1.54465667087517,0.678167902577331,-2.57247896904428,3.21692683218093,2.45854997033081,0.243361226490979,1.67903313629039,2.89326164237017
8,-2.87053963750247,-2.95230149886737,-0.682774539192084,1.84577795842246,0.064568178508507,4.25723966773836,0.159714806473937,1.13614840420739,4.36837732989607,1.43920940639476,-0.978230774655479,2.25288796502864,-0.211757866316,0.0094025256108831,-0.701801064530892,1.55707360393194,3.69149793492367,-0.800177331493464,-2.40447537765721,-0.74803314534392,-2.95806322417222,3.59585817074223,1.96331097739926,3.70708916328749,-3.60882964165124,2.37431674971933,-2.8411007917236,-1.93238556410229,3.17161339156663,4.03776238111639,0.605999507692817,0.242261225226679,-1.32203724180452,7.88748933696274,-0.60998744272423,1.60829741970153,4.08804884158567,-3.20136409089303,0.436181044902598,-1.30263353196659,-0.421030818998991,3.92017715709216,-0.572525303602452,1.83725088401718,1.56203985480663
2,-1.35738054540222,-1.03984540174787,-2.46052776998829,0.989575101137375,3.38011587251181,2.44363030206293,3.160946286762,-1.13918188225718,2.08610967290081,0.318523747862356,2.0313418792713,0.0658499197355197,2.87400819452062,0.97672432433083,-2.60934287731965,0.418619019592056,0.942010145099935,-2.24735650513607,-2.75183858239502,4.55176684342647,-1.38935306003958,-0.612485909538875,-0.616032557141861,0.117813133920957,-2.05754327129697,0.662078500977437,-0.553487743599603,-0.885770848729097,2.22955173635631,3.42054185108988,-2.26225625866787,-2.47723748663639,-1.48889566620303,3.31668365452213,2.42728112538401,0.538116162553824,2.52843595188683,-2.66958455253537,2.20851842329537,-1.8909086800721,2.18394865802424,0.576327153837572,1.18199727707485,0.5991106806906,1.58124108131491
6,-1.11777688065918,-2.17935674568567,-0.0039919459482191,1.26511450979999,2.05547514467311,2.41700968914244,-0.769250856259592,-1.75344918987259,1.24446058667691,1.64080742590386,-0.622461805273775,1.63698380285668,0.0371438577456011,0.841331850159342,-1.60848692864355,1.64206522644345,2.71489226948212,-0.781290940661948,-3.88733237972627,0.909168303731274,-1.18546947596807,4.20443150380556,3.44787141947835,3.66040653639881,-0.384952882639349,2.00475637725714,0.922000105330088,0.758342738132587,-0.420863177156992,-0.0238979368462809,0.301097471355716,0.131183850597108,-1.38648479095611,2.30636641657478,0.270133590972547,2.5826123491642,1.62325966865734,-0.081735552626328,0.205541137937368,-3.11758138158966,3.0137790748089,2.47138421373588,1.15605080280007,1.53038659919034,-0.0945233324542923
2,-1.02947511894325,-0.941186810157777,-3.99322700569525,1.72762946232605,2.35582714858595,0.227762916223416,-0.0561351331707153,1.41585580778854,2.36384250710424,-0.224727383450069,3.70188219890922,0.101444259743431,2.70250484830648,0.979361565982602,-2.37341570453139,0.549604766511354,0.588775403753297,-2.23805620073607,-1.93702142383496,4.9770304848992,-1.06320802435987,0.689532643211063,0.518613116059205,1.51788185780755,-1.76500931484801,0.153975747695009,-1.74456981454299,0.730080183885992,2.05778698994565,1.53763225123354,-3.34903484870957,-3.03754586164422,-1.62415458007032,4.66506084747078,3.53974131343789,-0.652574802761724,2.56318779370586,-1.52782957303003,3.22479956560497,-0.643191617295192,3.53104591220949,1.13280736637848,2.80843190446407,-0.333574366853004,3.77245893335587
1,-0.628323319063419,-0.625207251377337,-1.45347039650201,1.04419390290558,0.749553864938412,0.776509446988282,1.45473554492023,1.03512978100894,2.06696181421852,-0.912083093967636,1.9180763361912,0.286753452073363,1.54642471506851,1.12555016613554,-2.43154100419324,0.421944045587781,0.801425249754234,-2.73896608637755,-0.18529758139474,1.50817340106996,-0.963052126016758,0.144600132334537,0.196794794011573,-0.273116253114576,-1.86078433430072,-0.130769099450452,-1.44722561012557,-1.28393263762806,1.41145063490568,1.91874999603637,-2.71742882058365,-2.05303183711508,-1.69938010554506,2.5919375783767,1.14832174778158,-0.831850421009672,1.81615290392202,-1.80903691164988,1.516858172931,-0.0268512259146662,0.595606708752388,0.687462133458522,2.13607525621601,0.188317307741924,0.271697910731574
4,-2.10652752952165,0.420396900732645,0.54509331933659,0.185227602636597,1.54662256934736,-1.96666534683131,0.792471778616434,-1.11896619057047,2.60410796437948,-2.23538286860746,-1.46826267843932,-2.32693200780668,-0.37209212687699,-0.338334116838795,-0.428259463681522,-0.394307673225626,-1.14930721847404,-0.993410735875265,-3.70513413481214,-2.78858093980832,-1.85444470942819,2.16382077862911,1.54951400173137,2.30824193257545,-3.04656960491423,-2.14271259912444,-1.16282031653009,-2.14541185842043,1.75190597324085,3.14676431201281,0.754412088270121,0.114227903206741,-0.224175471132301,3.75180585333452,-1.26344429421283,-1.93219184269159,2.629287942059,-2.25584519689853,-0.530047250757521,-2.5429221531929,2.59761419523985,1.88857779594767,0.623520355223446,-1.82996720316003,1.91708251185945
2,-2.33698915279042,-1.99278302671726,-3.11680974831908,1.20661642621093,0.897030143245508,0.042187893062042,2.56449706212463,2.9281957292844,2.35796648284234,0.444576070710368,2.62018960768612,-0.613094254215431,2.37353885747499,2.19592607786425,-3.04626663364147,0.516117425099593,0.227220163134548,-1.56616945264882,0.526132497041971,3.75596149905466,-1.95746380943891,4.7088437004502,5.41537484960755,3.69800640922794,-2.72332974079192,-0.870882136485951,-2.05409801725236,1.55691792764244,2.64294290931226,3.86946246818587,-2.9969647693079,-1.65540940200232,-2.14435534957399,2.65554387583791,2.07617734902305,0.569030375412964,1.46153903805892,-2.50598123963093,2.97834930963913,1.47572323087602,2.75058462388657,0.903880518340975,2.41859544687698,0.355066315815757,0.775860859166019
5,-0.668163931547785,-1.62012307040302,-0.888936131360908,0.73620393832514,3.44302187852017,0.138070136556518,3.75943314336786,-0.282799079542198,1.92366052789222,0.479292960347529,0.993078588770439,0.418617273687347,0.436127387152992,2.42775231411504,-2.36781908781056,0.87751819132915,-0.295946868769909,-1.07281438414936,-1.76202455511043,0.89805978151061,-1.03270288466833,-0.0999563294591543,-0.493718181651825,-0.847658377785454,-1.27508602746586,-0.200869441489405,-0.560937456687173,-1.70069539636464,1.07817424906292,1.25422578648299,-0.639664647054191,-1.11494136716093,-1.42646335480167,3.67280534646083,-0.638416901244908,0.0926706490163297,1.38245985341932,-1.08395796770434,0.45146765900747,-1.33121282227847,3.19052708728448,1.39091493215804,0.858647005275807,0.142590128204001,2.21306034520657
1,-0.801543760390308,-0.657903577937378,-2.434899861142,0.667222119760061,-0.276606550432311,1.29257840016183,1.13530639654853,0.0583686763835679,2.29593068718804,-1.05128377307241,1.93691556191799,-0.719387483768693,1.14065819360735,1.55449688713866,-1.76343210018391,-0.136308801122987,0.373519341116676,-1.35433575218334,-1.66135969711677,0.773919527628697,-1.14759542544054,-0.214953019632267,-0.623998427163378,0.148632248975053,-2.22648396470448,-0.503970173873947,-1.81996338061472,-1.79645671218349,2.03325872592266,2.34514741319229,-1.8329926868156,-1.18730623989997,-1.16109281942081,4.74271660147326,0.781925439469373,-1.1641141941177,3.16153657507587,-2.05251056445238,0.270588670032771,-1.43827802772093,2.74527981154977,0.499445251261335,2.61491888954706,-0.314279173800417,1.31217234094076
9,-3.92114479372856,-3.67743985500541,-1.58648735965258,2.63366906403186,2.19454466090072,2.84556764968911,2.8315778643227,-0.92623284072291,2.85589901831641,1.17007219522164,0.826618325079707,0.88747301532796,1.67725492044988,2.087366015668,-0.518692296948539,2.85935768760723,-0.0508266495112595,-1.93430680998662,-3.23154073431268,2.18151202853063,-3.40206708431542,4.00755256239733,3.53883162976468,4.04419164221168,-1.86376458835827,-0.160553831928648,-1.29553328517061,-0.572627500038639,2.47643176642957,2.85236405213531,-0.951779896453744,-1.60143717197337,-3.05376817703216,4.12693942622718,0.726031379415673,1.92451212373597,2.9019308862725,-2.52445477121192,0.814082954350261,-1.92557681478966,3.33579072024004,4.5352528492938,1.4920923035617,1.89604069997236,0.452478323319352
5,-2.32495958903294,-1.47531665036718,-1.27364682155493,1.62914901886152,0.795504855992125,2.37226209546135,2.28466997582574,1.96838084262898,2.58154327868041,0.806869868093124,1.64984919288165,0.177899149595147,0.849056963316565,0.800893552060227,-0.684894247680062,0.944845575922241,0.560841035954739,-2.33044958157223,-0.439291385202966,0.638263619350867,-2.37635194397663,1.2627072324847,0.526979254840433,1.98272238193173,-2.37237313977705,-0.172294667281176,-1.58347768730674,-2.48926250552453,2.26073617207528,2.17245326923041,-1.55822329985521,-1.33826964656315,-1.25830768457212,4.57395402744264,0.321925166011314,0.412231534160177,2.72282110776592,-1.92269850213583,0.335626631176151,0.054746753365529,2.17800271999805,2.21144307992184,1.43835385435928,0.695940270660727,1.65796380928869
3,-2.27615174612596,-2.56470297932911,-2.61065276533741,1.18079927644381,2.09305350024499,2.9431683294729,1.24661432765413,0.856158604452984,1.76849603357723,1.9592459895683,2.72137929846027,1.81323291419421,1.06998405714425,0.530335894454945,-2.32681678794881,2.27062962801722,1.93795781711321,-3.80924090105136,0.377856617832367,0.887312576013068,-1.55298318807288,0.0775925774182886,-0.404442411164749,0.458989962639786,-1.03791437189638,1.38505385551779,-0.268069241968663,-3.41472279455539,0.70465331568077,0.295628876447523,-2.51530403248995,-2.32174810744136,-1.59563930187916,3.2532337597494,0.844258912790624,2.17186260025585,1.75204012936387,-1.1695141816985,1.66889929959971,0.401938793080804,3.52938552827011,1.48471939325936,1.5190786209408,1.68208623786011,4.21638101511331
9,-3.57385400443829,-4.23703142003392,-2.05361954573469,2.57998200032652,1.49299012618922,4.15483532851496,3.30226031979677,-2.6994357536453,0.1208723633061,2.22307229279367,0.88608712332535,3.22295826530619,1.04218007563947,1.8549738394412,-1.99263780152092,2.97374980821856,4.02556928662109,-1.96016691980414,-4.20942680920357,1.37853353993064,-4.10856163676735,1.49028213360068,0.753348927060198,1.5170765156393,-0.523622944881922,3.38709903045598,1.04306840522016,-0.959044193881727,-0.340605544837664,-0.059521634808039,-1.93748183847909,-1.72660245158801,-2.32527197565302,0.39321959253112,0.639973630571377,3.27064172674878,0.823993368916893,-0.472921908796179,0.982468247047552,-3.42489195836609,3.46386986237203,4.81655161735464,1.50900383750242,3.14638177068932,3.04915063857619
1,-1.06432094873459,-1.48068514341116,-1.64894976653868,0.368879751185891,1.30865312516985,0.97133457168561,1.27301782019512,-1.0867252708248,2.47055066454369,0.20860103726727,0.611567938274138,0.422682068921377,0.278102075952335,0.554659113200236,-1.34362686100666,0.497097348407539,0.408390485469733,-2.18857916924132,-3.59212537018447,0.915202988465714,-1.45236987353343,1.64712300895428,0.899472555112456,1.22100543443927,-1.47952819213179,0.202645549066055,-0.803994837779572,-1.39164992124702,0.953883053080365,2.20803451061239,-1.25511192966474,-0.831995527267678,-0.536837865922307,3.57224157375013,0.108730931622796,0.0428763329831106,2.90305937431819,-1.29721688837647,0.220443775934488,-2.52125384015805,0.557532909616196,0.483922737061802,2.02619635551091,0.230941982488168,1.48967105609354
