target,aceB,asnA,atpD,atpG,b1191,b1583,b1963,cchB,cspA,cspG,dnaG,dnaJ,dnaK,eutG,fixC,flgD,folK,ftsJ,gltA,hupB,ibpB,icdA,lacY,lacZ,lpdA,mopB,nmpC,nuoM,pspA,pspB,sucA,sucD,tnaA,yaeM,yceP,ycgX,yecO,yedE,yfaD,yfiA,ygbD,ygcE,yhdM,yheI,yjbO
8,-2.53808704332662,1.68841778634431,-1.39991174729898,-1.13648115012513,0.936990351884435,2.93462557684764,1.86816848241401,-0.0500430230260286,0.335293726032426,3.58428396821328,0.438616521293203,-0.395956007082077,-0.026229339111605,0.372709434779838,-0.50007123697859,-1.04645328108532,0.646588782230209,0.160669365557519,-0.679347913337987,-2.79026973199216,-0.166145971625496,-2.51826768003975,2.25171767395907,4.19628029964744,-2.22043854488317,-0.505239513219417,-1.92824972799543,-1.43329871375108,2.45295700059182,3.44036161650436,-0.170038747481584,-0.349936418940299,-1.3304021531531,7.18176262743031,-0.176196111358524,0.601785842444913,3.42956502898803,-2.06374804682948,1.29207657228037,-1.58070217493595,0.619696856891719,2.10588961347137,0.188810911898462,0.253550833961888,0.525924701915019
6,-3.13766206858803,2.79437820262356,-2.84055319437359,-1.55222722577236,1.76697962909388,1.4682400755068,4.48015095055053,1.6888048043329,-0.38011659692333,1.83913410095348,1.92180657069656,-0.714512691015812,1.52485111086839,0.699432659306295,2.5307922611536,-0.818471407367583,2.44229908220827,1.17944460660334,-0.839756728298853,-0.72409277644885,-0.75313330922684,-2.8218674425949,1.77019475998165,3.31700820914523,-2.00460472826066,0.934306351796059,-1.45135359966059,-2.46343625336399,2.02766342071073,2.02423059908279,-0.558031757608226,-2.17275117851531,-2.1655846851211,3.88747105595638,0.0891113120386091,2.12922045072634,1.98052580116156,-1.91966721223864,0.139393208059957,-0.531680339106538,3.57689958434633,3.31480425411798,0.193983740997335,1.99384655573878,-0.952133425408642
4,-1.14455696224019,1.10728844168906,-1.13988459718522,-1.89380931754447,0.994452207816229,1.32597951322728,1.19928324390584,2.45648114178896,-0.0184819692744442,1.68923996669455,0.782665211579323,1.48284238511567,0.733070383709165,3.36406793372695,2.62100266409151,-1.97039030191633,1.05254621421627,0.99028115798905,-1.2494570653281,-2.26048730089462,6.83150509584035,-1.13726992892429,1.97731822847128,2.00569196004761,-1.04445575433864,0.150371452566255,-0.0393506729771719,-0.668352916469015,0.985548182182068,1.35531334535794,-2.20189381167271,-2.77368322588807,-2.17057553384879,2.01269192997255,3.2842472671611,0.834010646928319,1.59596298023952,-0.992839845590128,2.51190742067743,-1.73247363507915,3.51730187274875,0.633443097208807,1.43977577792771,0.902100481192086,-0.94058277950099
7,-2.75210089333114,2.74628487436424,-2.62862775544223,-1.92567571097809,1.66069212865748,2.67718019378591,3.16224333882596,3.38936883695063,0.245171086124675,1.51461118505972,1.88464780685529,-0.95342374518921,1.37417456534123,0.624497170727686,2.64398140184709,-0.582752977783475,2.1954413198606,1.70104313103816,-1.53546938652607,-2.0500202101437,0.724769969088684,-2.96156939052295,2.10410589848593,3.37021648193437,-1.47521972098967,1.13305561405468,-0.66434626503128,0.1521127219749,1.10452399559832,0.756417817264461,-0.0676948923341185,-0.431758908007042,-2.04384870776343,2.78747922036518,-0.824598717952363,2.12719183398539,1.60427452996443,-1.45628121376438,-0.273049941845868,-0.921827198537452,2.5465175742829,3.74459375083742,0.235519416531767,2.33007373886855,1.40303598691739
0,-1.78692363579699,1.37209594194744,-0.666001879481694,-2.37302076065267,0.884310286969168,0.690474344459392,3.35261509219744,0.613519377006749,2.6513381713115,1.00310181490398,1.20126518805969,1.91492495170767,0.956284689251457,1.54638892573773,0.787840548528308,-2.09768047069804,1.86126018315212,2.00927982090823,0.261468839552409,-0.325344584552421,2.22419412653968,-1.72737115401266,-3.44147445797035,-2.27650476888697,-0.658237857104307,1.8649039566959,1.52402203924222,-2.1363455875249,-0.922786308427338,-0.409565051678182,-1.84105330070326,-1.07796079911304,-1.45528535803949,2.51188824506435,1.13419146445535,1.34369075135424,1.40280678375754,0.411157525134712,2.04137027643355,0.149423980818837,2.29283791962246,1.22587959369742,3.07845790650579,1.52722612650017,0.361688193793268
1,-1.9733785152526,1.59874629817078,-1.53913495594548,-1.58543903228242,0.606818524755009,0.392455065897216,1.98503811884535,1.50106979711217,-0.311515455716444,0.298784760251859,0.994141128212439,1.26222610494263,0.56988182837414,0.634143099944975,1.66850067157833,-1.61252224550267,1.34359548408347,0.701943062412787,-1.99352175281252,-2.13449727105462,0.666248049395246,-1.67444625087423,-0.570092580946889,1.73892819019259,-1.30394150564855,0.127058317557659,-0.760781466236255,-2.89679678875123,0.670206269566122,0.519228511755151,0.221684535477374,-1.1807865683689,-1.54642947458264,1.41360652711411,0.349048304566204,0.721958542205075,0.460984134474091,-0.545067927662324,-0.130140313908826,-1.49689904852793,3.04679661405493,1.67216389236432,0.848628652114357,0.904508816914563,1.6050513505687
6,-3.03184185265588,3.2342786917925,-1.87237898851767,-0.484146152519134,1.13383804772087,0.960201734413303,3.76172216160369,-0.0685373513923346,-1.69141949884362,1.37156365499963,1.76993376033527,-0.145954170287176,2.25052848773888,0.884513587746947,0.443701937111824,-0.147286865862087,1.2670741287554,2.32480561920309,-0.380428959040385,-3.15617017298222,1.28134337317234,-3.00163172552211,1.50438445030687,1.320079255614,-0.746493125155417,1.59472415032528,-0.759884690817294,-2.57886416790224,1.62971125671852,2.40220664000224,0.22376691135317,-0.829295444908478,-0.48123327193342,1.12743929945142,0.795628868581211,1.66856238382497,1.36505387592063,-1.39935775864716,0.249157786093557,-2.3305930735879,0.941172140263448,3.36808535987976,0.373644694553697,1.17178067967051,3.87086075853037
2,-1.04173663462139,1.77000527292632,-1.51385671884412,-3.02316984742978,1.75808794372279,1.34675999414338,2.77984418068719,1.24478799591963,0.573799117928357,1.28532800631059,1.33222375188026,2.09754971548495,1.41644762957335,1.31167441653005,0.856093981954017,-2.01327701123011,1.76058781366669,1.19947010166078,-0.0286204879964889,0.198024179795903,2.12243795169894,-1.36160249208085,-0.290008952901348,-0.450248438783033,-1.03561072818771,0.546508384303419,-1.60373330958871,-4.15659206094154,1.49545573138393,1.19713411001377,-1.87667465425124,-2.41980484570458,-1.63930695390788,3.28107187146451,1.34689337525209,1.18162067004765,1.61199943677451,-1.74810659785932,1.67338356066887,0.298930416486672,1.13592466432556,1.95016638299417,2.52515710047104,1.13685499988115,-0.0166650984377267
6,-2.72824829520449,3.38820122045943,-3.28139642320947,0.337013087129393,1.54410770808277,1.30872115060236,3.04818444107842,2.2426590287914,-3.07198818454918,2.23165454225359,0.936194947285595,1.81025055142472,1.7525598569764,0.370482605355247,2.39339238596851,-1.89945287394019,2.65104366926634,1.93433930514505,-0.297259907690247,-5.74991219652826,0.883229718251698,-2.93805801665242,0.778907578483101,2.10292707245019,-1.85089869749483,1.1560990970395,-1.65261855069897,-0.816069911522947,1.74174130941013,2.55629332965311,-0.408954946528477,-1.94718845658661,-1.69744225385786,3.94703696553498,0.260130732251244,1.01221279203553,2.36432379395449,-1.81807964499584,0.251751265064586,-4.7478498853041,3.34456719168051,4.03215403683563,0.374395564858682,1.66059432680238,1.81159534928876
5,-1.88795936919717,2.60684808188085,-2.42630381825755,-3.05164602137707,2.25410565465291,2.8816041213073,2.20378107551109,3.13103290188506,-1.29474708777223,2.72133696407558,0.527010177344715,0.968052409926699,1.21172757034963,2.55130444547355,3.80793383779435,-1.77351552017114,0.958076188047461,2.23514367966973,-1.89264181065192,-3.88217105117877,2.79619717433844,-2.07577967635893,1.42225908187475,0.94298264443719,-3.13992954266015,1.1055895988217,-1.4438731757133,-2.12465247744543,2.24026076531861,3.51829255483346,-2.64551475781879,-1.76689700814263,-2.7943451773462,5.03989626364656,1.22224044445599,0.369468190070258,2.60713931949577,-2.72671757340796,1.80629808373943,-3.23753604355893,4.66191217202891,3.01986730327116,1.57461724660703,1.42949131558517,-0.612245032267772
7,-3.50479132340188,6.12447685513848,-4.11219301123554,0.279803618483723,2.76326929260522,1.16298539964627,3.98770016018528,4.14467515963951,-0.956968514698141,2.76666534353012,2.69411325144774,-0.53791119444737,2.8202484584872,-0.312032417434284,3.89084169363106,-0.148915453195256,3.49247902959709,2.77531942813558,-0.428366621006383,-2.07528273917716,-1.78136352310971,-4.0432954560483,1.03138096095368,3.54272295340238,-2.52264408868857,2.73276178553598,-1.88925429944702,-1.99126985191259,2.46039597580226,3.53037258776454,1.35590862822143,-0.383693070922655,-2.62594117506707,5.10999928473047,-2.29239387547826,2.86506451800507,1.49629432276296,-2.37436349572936,-0.751768029760647,-1.9577526872944,2.91646519263523,7.14051279255809,-0.63784541931241,2.9716951089966,-0.447737288338893
3,-2.74751848009628,3.7411678580036,-4.06697749077397,-1.90921413728069,2.51649380589012,1.9780095466765,4.78989317594376,2.6421913943086,-0.371153282472052,-0.296326738581882,3.15960420298976,3.14942208271186,3.14257778683764,2.60895895423411,2.17769940972409,-3.12470597545806,3.41992971084959,3.31741736477373,-2.4927097812697,-2.78216065479114,3.11125077004908,-2.80545157587687,0.191031848917157,1.5060246335469,0.109359294197595,3.09414491667787,0.500675606227395,-2.77734770273022,-0.2002850151513,-0.489477343015567,-2.79662467321275,-2.33018537195827,-2.49358089063982,0.38965928368301,1.61371609789381,3.7106386585172,0.0972077099059967,0.252551995201449,2.75914935790821,-2.0019743423642,1.61775155906812,3.8348603818119,2.6482785181813,3.59539837781424,0.0239163286731911
4,-1.83574880991699,2.36682209897891,-2.85898503500269,-1.08014853146219,1.57378762775652,2.65691341169511,2.23476317769933,2.45004856755597,-0.352943206853437,1.67964360605582,1.5287561986297,0.805977242108193,1.45794690757054,1.1856183623966,3.0475071627935,-0.287497481697115,1.80047540619527,1.61846789916802,-0.870525156883779,-3.38716042344094,0.973359777249988,-1.73431004236947,0.790156971179452,1.16772284950378,-1.08801953236028,1.11930605727604,-0.207535327467031,-1.78756968750257,0.843500349975576,1.04938548261893,0.0810991815172817,-0.410496287041228,-2.27025522359012,1.6176557038919,0.554884777903983,2.01504182828607,2.09001886004336,-0.889311952704311,0.353375034186519,-1.91643626677208,1.68761166087415,2.55242163964403,-0.699593966875622,1.59055935837146,0.225105768807948
8,-1.57070284802409,3.90372254631476,-3.71834232349381,-1.28679891608735,2.63782133483267,1.08575298882805,5.70454630936924,3.02329545278671,-0.629056885937086,-0.454512138239119,4.0123702302578,2.43709004080437,4.39862898806153,2.02140433027751,1.70549054903296,-3.33594801650017,3.48744598690411,4.8665849158293,-2.90624104756747,-4.3125982190088,3.45975334083445,-1.72502274342665,3.92558573214638,3.53414803325809,-0.081473891034641,3.70563331085076,0.922680230572106,-2.01039228685541,-0.524234088286702,0.0852662703906192,-2.51775067883792,-2.24073527128783,-2.72977539853302,-0.14358298551536,1.33350477841488,5.28180806869438,-0.579695260743081,0.0016866828789847,1.32540506258485,-2.79870074233617,1.18885635903114,4.0874419195456,1.78110143161925,3.6138195800927,1.43150978705137
6,-0.366416975898622,1.34307031153146,-3.1649224808444,-1.85063798595323,1.11682971264637,2.1184914454995,3.68431673707478,2.94885412669843,-2.00425041574095,0.869220045298658,2.37503905851125,1.59530640489122,3.13472276381613,0.63483806613474,0.477993957460791,-3.29190366370795,3.26662637903599,3.82825168035384,-1.43702193706398,-3.37784968967605,-0.138967876569753,-1.13244700556279,1.83005119575405,1.29140616489955,-1.17763490617987,3.00909244169263,0.004921547712145,-0.304679308414239,0.126594316658035,0.904294989125386,-1.68919250048777,-1.28067056132642,-1.48252387472521,0.786303934588602,0.306105026792429,3.03110366906321,1.84154050395157,-0.629513112639611,1.02205383579563,-2.98048555149705,0.212982926485787,1.77271412029325,2.44478524697348,2.56853344833809,2.01302195208748
2,-2.07199273531777,3.64925172283018,-3.42704744577502,0.318303951452388,1.93384291903362,0.540579308702604,3.44000487152866,2.6789883390645,1.78373306086639,1.76917308265127,2.13441902454578,0.566782516425841,2.21708289937756,0.620382679748489,2.49232844299922,-0.117787174366436,2.18855717510032,3.16735956244527,-1.52347249184005,-1.09092280191932,0.0491504306115202,-1.84673591365955,-0.748046630906825,0.164061850536141,-1.3803068980001,2.4653495086353,-0.388908175715325,-3.34891333015315,1.19608742897921,1.49464103444647,-0.0685557120991784,-0.601826810463228,-2.04869675009621,2.76943363698065,-0.604931956312535,2.53844905673259,2.43332802494577,-1.41693586631063,-0.176208499808198,-0.235216445215302,2.14208621307651,4.30372365683127,0.49754549337118,2.57526009389786,3.42476136970533
2,-2.13131226080445,3.54191378283666,-2.5281753337944,-0.752805132617131,1.6705289035296,2.32764309378691,3.22290028218801,1.68894534044296,0.651273567904855,2.01166881976717,1.68095629454094,-0.371202577140605,1.99328194205062,1.00094911362013,1.87211443398795,-0.223108564825608,2.03101514898752,2.24538073150431,0.626163622008084,0.801442549875692,0.844763972220957,-2.2334957839016,-1.24651284834041,1.07843652339865,-1.76879335722208,1.44959711279963,-1.81485852772835,-2.90491585208982,2.41500276716405,2.69772364791726,0.463445436209427,-1.49696402278157,-1.94322869596646,4.27050351029727,0.669558824511488,1.85993197283788,1.80100612279681,-1.91088361622761,0.512110618129627,0.902793816910581,1.48326548204546,3.9139885757143,-0.528105551862035,1.58516749522546,2.76297903372585
5,-1.59312411628175,1.50373772700079,-2.63183576739534,-2.92584726037757,0.938944444729108,1.6150622841762,2.40727642134759,1.90017425762005,-0.176934733259436,1.06894361550825,2.27067819560919,1.75510185407715,2.24365573651939,0.80442834632792,0.314419904489093,-1.22843482992752,2.1647242095086,3.35768610616403,-0.36391479658201,-2.00499079580263,-0.0392378814689631,-1.50318930175668,1.20748191236949,2.50136053308379,-0.767079766123946,2.27754967787319,-1.46717034168124,-1.70549270240228,0.759787260323737,0.19864215708467,-1.5159439087249,-1.49539117981535,-1.33281426540814,1.73471830187156,0.929403439389068,2.95054639135851,0.527944077353524,-0.632696096960925,0.750868288124466,-1.26890129869974,2.78877730028281,2.04731640694229,1.53581780708931,2.12517620303185,0.964931931661966
0,-1.27741913652169,2.25274708550742,-1.17091822465076,-1.840148832957,2.33525576689419,2.06765342568109,1.61887442123695,0.0484461195448987,-2.51520486872888,0.426368110414726,0.697767925479318,1.34606120952138,0.471718451089012,1.53448630847642,1.22374203171439,-1.20538882070254,0.912016476396974,0.0210638623805112,-2.20194851417851,-4.9331489749254,1.85374515711406,-1.44700066878809,-1.12142277937792,-0.556765548783136,-0.470131071185925,-0.586775135730342,-0.944358513713887,-1.81088378510553,0.729572079140204,1.1864083118526,-2.19669752374109,-3.39851736603018,-2.08688637163227,2.92029375138487,0.549637955449312,1.22514913803662,1.32358390527921,-0.487396234446801,1.03750419794385,-4.33581323433678,3.01598813578021,2.8368867663937,1.4665353274793,0.53197969317587,0.908453236049445
7,-1.9899766243162,2.22966434640828,-2.00407272239776,-2.89985172134174,1.85279284626227,4.34061040768443,1.20378309203891,4.81259957146609,1.22645337596257,2.23036058052168,0.600546043600846,2.36185020137857,1.10499363739247,1.92967855879053,4.56161611355576,-1.95152881620458,1.48685812703023,1.17478803772262,-1.11055961553545,-1.3890558023349,2.70651775076475,-2.00836917451003,2.07512116591857,3.46622989061951,-0.765785629036295,0.835966440835594,-0.65432327916937,-0.249980354726124,1.49144220773261,2.00744411659866,-2.34358808861773,-1.97526454226434,-3.03872533971059,5.54513909696576,1.42182614370141,0.70852670335113,1.81412690597662,-1.160065811263,1.48127613895299,-0.184789682589545,4.85914744161841,2.99219337568281,2.99290160519389,1.38143216097923,2.73379753674954
4,-2.18265925129481,3.23637995506375,-2.01501191004622,-2.33747740913219,2.24452292811734,1.69564125983569,0.910407008119324,3.22898703111853,1.05590072728531,3.03645741739487,0.842381532481313,1.93476553420767,0.392760244529927,0.909824577052452,3.78350786014981,-1.61026283622427,1.53459967822718,0.779380843140597,-3.46939362298372,0.141860389023378,1.42846183234615,-2.50832726919777,0.304324370927238,2.12647476081917,-2.9610784635145,-0.530201433170881,-1.82300169321284,-1.83807498013469,2.54593421852268,3.52786533933944,-1.94670065311546,-1.72877573989906,-3.21958214896576,4.24187605709364,-0.154835433194912,0.668885579861112,2.63015046287267,-2.72483255804096,0.833664713514009,0.359004109896741,2.49986164709257,3.52579868290278,0.905067368942824,0.599582202441971,-0.498489392200776
6,-2.56101472347651,2.82537801216794,-2.17156437012171,-1.01993365271674,0.826266771704793,0.081819915858679,3.05446764960101,1.95310495184379,1.47821204803142,2.42158835687014,2.97227629438706,-0.793112002508834,1.73066264890798,1.43862264650686,-0.268876949716231,-0.766169972313043,2.16236203902366,1.23840082945212,-1.55463021303363,-1.05960674405425,0.889300153867309,-2.44757833245702,1.4411049666483,2.78829612870179,-0.654797464402764,1.09824009748181,-0.261926130116673,-1.68576922246047,1.32468192142148,1.62086003216862,-0.544850971114802,-0.926113420313412,-1.27083203734948,4.8806068737392,1.31300091475673,3.30127577759958,2.43885678961,-0.727817020652361,1.13709345706996,-0.379898809303602,1.32155697576702,3.15349963384171,0.631573612465656,1.87080936286027,-0.107069151582833
2,-0.16059947689645,1.44186149857733,-1.26957859934931,-1.99344533288866,0.990877404969362,3.49191997491403,1.23782191333685,2.07890505469487,0.100561298364319,1.25254642189128,1.00188645651209,1.96461996057326,0.974839702856913,0.52545922552919,-0.37431996079607,-1.72001614186894,0.902441119627376,1.56778520720779,-2.38449525501785,-1.40225773105873,-0.242936431247567,-0.569169472464027,-0.336885389163081,0.875287587325934,-1.44821068260618,1.5035719708715,-1.31695235529749,-1.52097661699209,1.12247551157799,1.27300525923668,-1.57407433714285,-1.09329425777815,-1.07785178343843,2.40650485748864,1.27148210229907,1.21957447709955,1.32831149700089,-1.56883436157974,1.12814314687444,-0.757450263337408,1.16976535158813,1.15272970742157,1.51192123320504,0.536554537822173,1.31625888054419
9,-0.49112120420779,3.49892887470052,-2.84706739202027,-1.9620714702429,1.54148799101431,2.0755210730917,4.54886247846683,1.95279260856035,0.823209340630031,-0.031146861546564,2.63986278472578,0.145394730897637,2.49339652225569,1.55517973180609,0.929264180702515,-1.16563195608322,2.80835619855159,2.05503079966428,-1.37645294818237,-1.66686789791853,1.65442721122494,-1.11602497658382,5.56520609091466,4.74934502817818,0.201475074022263,0.89673925942653,0.80818054137004,-0.210306440175752,-0.977808743985293,-0.638652789937461,-0.930779602371619,-1.58645146886423,-1.58981889640843,0.313334187835451,1.46854234995769,3.46746304635622,-0.414821799140599,0.32948397283856,0.950014824127603,-1.04371245742768,2.27443408256305,3.45175688833539,-0.294331629885113,2.66432553346928,1.87917357200583
7,-0.924920591351643,1.34556258109134,-2.54143742252401,-1.17958872934869,0.566821840950721,2.54117944886137,3.69047578961285,1.94094317829185,1.35492790692681,-0.0494738121869776,2.04086852965011,0.317098321727188,1.30694407402066,0.829788139835439,1.29052405114549,-0.682031576243515,2.15491450699129,2.89319752361187,-0.0558585403567046,-0.550041250355897,2.19427441426418,-1.37576484763755,2.53468959489585,2.8367625896448,-1.00636396820669,1.66863430048133,-0.646873833708102,-2.86545621883526,0.180745649415309,-0.557709312029971,-0.103492081833144,-1.24703508010891,-1.54492563703558,1.68828876391983,0.34017387343151,2.18368246402081,-0.15079140829536,-0.340915493075647,-0.0185605498230562,-0.157597305212775,3.5353843113267,1.19984757416489,0.834746704750275,1.87970638650242,2.99696334112598
