target,aceB,asnA,atpD,atpG,b1191,b1583,b1963,cchB,cspA,cspG,dnaG,dnaJ,dnaK,eutG,fixC,flgD,folK,ftsJ,gltA,hupB,ibpB,icdA,lacA,lacY,lacZ,lpdA,mopB,nmpC,nuoM,pspA,pspB,sucD,tnaA,yaeM,yceP,ycgX,yecO,yedE,yfaD,yfiA,ygbD,ygcE,yhdM,yheI,yjbO
6,-2.75395035022215,3.3060957504375,-3.10332096995512,-2.16041741443167,2.11839867757341,1.20489193569923,3.61078945093938,1.13012179979732,-0.39615939408545,0.165366443357344,2.28958098073915,0.0776852309582234,2.12889362729014,1.4389662548099,2.26381806832007,0.83432327760044,2.15117016537176,1.95725561715461,-1.48500188827736,-2.57181795871948,1.97760422006728,-2.46966336491862,3.0606126462155,2.93948119538868,2.59968276253123,-1.1839996488165,1.33862738371951,-0.621549989495979,-1.2649955169781,1.43993254190674,1.10523125895649,-1.11340233928682,-3.10841281947217,-0.748863744069251,1.35255896511724,2.17595367219558,0.417267620481289,-1.14763727723976,1.12616594296203,-1.85496762226094,3.18817661511124,4.1489361552794,0.394439453131674,2.20837107387836,0.032274519919541
1,1.42912939739295,-0.36390819474665,1.02973391968804,-1.3429647281152,0.472913022426763,0.849221543227931,-0.0427317147193451,1.42057579442603,-1.98368083047299,0.639354437198146,-1.5875181566874,1.94973625477664,-1.75428009515541,2.35207126155508,1.43042618946909,-2.16985846162165,-0.0106015729905575,-0.823407110652148,-2.53253056821092,-4.04724699085056,2.7430465062464,1.39794515794492,3.04241095046925,3.91544258158926,1.58746939366945,-1.00209888725246,-1.65187978010116,-0.744525519094211,0.494609306344649,1.01326917448355,1.1008706863781,-3.47087252956529,-1.33176259997096,-0.173620754602556,2.04455852828497,-2.19937643195239,1.23854809635351,-1.23223471984354,3.11484336797677,-3.53781554039829,3.17101007243408,-1.44169184926865,4.54861287013561,-1.16352173071997,1.05970267771332
3,-1.74657550782054,2.08082461100487,-1.9189794500867,-1.62740161871608,1.17564075439661,0.72718918422331,1.86835908713316,2.43074693191503,0.484885275245529,2.11423769691707,0.448867890710936,1.27041783192815,0.824179626873188,1.43611932592975,1.58881198631641,-2.14838613465159,0.941186670952199,1.92734748507446,-2.05557227042528,-2.10036930484068,2.77791346747627,-1.53461287344704,-0.794305254682388,-0.734275192709466,-0.889500641933717,-1.55390282058511,1.13625162711905,-0.957922356537898,-1.67619109745747,1.57453587105648,2.89862593961212,-2.3642465556151,-2.06136415343754,3.27996415689242,1.27244730168882,-0.160841308530362,2.77679210896661,-1.57254444060383,1.69159006776554,-1.04116963790213,2.2562426372662,1.83577362287704,1.95628886785157,0.570816327604172,0.740580183882086
3,-0.546113381624416,1.26759965496124,-1.83295057582107,-1.24255554829415,0.690801209094056,1.58689717292365,2.95308203145293,3.01832060441241,-0.583574604062953,0.941255877269792,0.728396978142036,2.96768514638897,1.20742079216694,1.66579145153718,1.25433036134026,-2.20461347116308,1.8543105048191,1.68157340758677,-1.16948561169538,-3.55060282045603,2.29217454641034,-0.579088751077554,3.88411631590672,3.97127933752162,4.11989021936742,-0.549890155573476,1.10821931549094,-0.0735760590849215,-1.29298101844474,0.536920125683238,-0.567368921429107,-2.31322565401913,-1.57003424124812,1.61681798759231,0.974152960289229,1.24490973061119,2.30271897198615,-0.878134898022828,1.88620039617967,-2.23724566388672,1.88774868863957,1.43519737883031,0.0149523453406775,1.92212239307748,3.11683325603395
3,-3.18047717254254,2.86817269733104,-2.13898373207553,-0.44124296664899,2.57258557006974,3.05191544422301,1.84010403532599,0.885400180028084,-1.85392630799969,0.646314555910329,1.57044249983882,2.33790485978776,1.22484151644146,2.1575607041244,2.10331651997702,-0.936056235916041,0.909887526107286,1.74334995281412,-1.95263646786261,-4.17744368488315,1.14863532231387,-3.23392596419907,0.286433135361245,0.701405351411004,0.0493902529007598,-1.16157386006805,0.878560771311095,-0.272577479294187,-4.09287362245338,0.517898526347847,0.367624004289991,-2.03498533265993,-2.95351799901974,-0.0078480306770511,1.31036583972821,1.74571899565677,0.701396089901372,-0.898417085383417,1.79698797548179,-3.1080443526949,3.29726808560489,3.45569931894862,1.10037495424199,1.13598184330752,1.86511194930459
0,1.82150210620308,-0.329592988185129,0.270644090401177,-3.98181365923666,0.713293089875078,1.06579936471587,-1.29749501590162,1.73809988562857,0.367572622601039,2.97113291498238,-1.38990711687822,3.16942346706797,-2.23036661526889,2.17233335034553,1.07811874641708,-2.8087401600356,-0.648322806348644,-0.975224657802386,-3.23166294146251,-3.91769016804338,3.24530513700126,1.613866219093,2.15580713357092,2.38136520569776,1.20827679828632,-1.69629997452318,-1.98953861006751,-1.7130111406141,-1.17041044992529,2.13643374385021,1.99677145512031,-1.46346797192406,-1.25451005274081,3.67001162520909,2.50999368592342,-2.05548877230737,3.09426600066081,-1.7959303193262,2.68389720219896,-2.25746901769217,4.11348514818942,-1.01461809777566,3.66841723517309,-1.60440648384622,0.365558823137633
6,0.991930256875381,0.205553807502223,0.110929406237392,-1.50233742082258,0.156605338952483,0.390865216199224,0.488415687719583,-0.710974068909893,2.16079263445896,1.53638609175972,0.292293899535601,1.94239864774449,-1.68379042650329,1.76930285201928,-0.889497069825246,-0.341369871807785,0.672113982936254,-0.462505200348454,-1.75786799361551,1.67460624327619,1.77821652175715,0.465656427877045,-0.658043074736333,-0.308020806905064,-0.222846184097584,-1.33704380010295,-2.05429948711783,-1.55856375839085,-2.46489341468558,1.63716090720029,2.18557853596071,-0.632043393895275,-0.278615845667054,3.16041087489671,2.12962485574639,-0.114539300028745,0.189050332745216,-1.48911694855124,1.3509389904949,1.9486080276769,0.560621163893089,-0.0248393687213261,2.0205956850416,-0.671296922478349,2.62697502183288
4,-0.95816986386355,2.05779935152895,-1.44598959831142,-1.14023188959979,1.49727827082934,0.958339475843494,2.09463611202437,1.70359762840815,0.0062247384590729,3.16087035971776,1.22007442888576,1.73349608039058,0.854347444585952,1.26650330086652,1.01826976085088,-0.626276333161474,1.46270558962465,1.32659365793694,-1.37778705338596,-1.98566852774238,2.45678931973542,-1.20581415210552,3.74020223052724,3.28943317756482,4.13652410849405,-2.39229687126141,0.832722454384596,-1.34313403345213,-2.24582747997818,2.45368480218999,3.24864968395008,-2.19570712211045,-1.82144836098337,6.17451347599271,0.895365767437136,1.74867719323,2.76996006074343,-2.27512075515969,1.39708997197186,-1.68389691317437,2.30233152866404,2.07931301865344,1.83901711408713,0.905025919861082,0.770297698650084
7,-3.40785265997336,3.40170184624992,-3.67793271338259,-1.45907992935016,2.5504265756362,3.70223778515574,3.91491640398036,2.01643824159346,-1.52276421020657,1.30594145608374,2.79508842038698,0.823963634004713,3.24080660871596,0.742956548327464,2.52419575184834,-1.42928785148184,3.64149399460426,3.72325717951891,-1.55482195337402,-2.43246877584319,1.09621316858417,-3.39898920990783,0.890122397032433,-0.129274252143937,1.28618058831723,-1.45127816676846,2.98806207688209,-0.132193560692473,-2.61176692163026,0.508284566778193,0.452627195988322,-1.72699910716867,-2.79339650853826,0.997445735102321,0.188939655996755,3.18869203205947,0.75827162955888,-0.887088771297533,0.686046486207794,-2.27671880127868,3.66274344013562,4.15100099294542,0.224646598377741,3.31806309607575,1.6750862911752
6,-3.64886204078087,3.00006079892532,-3.11512528890514,-2.21381454298702,1.60319214824211,2.40607318427341,3.96523414106563,1.61653666397284,-1.04858162542137,0.858297842666959,2.61710924805115,1.10043749096382,2.96285986346229,-0.0943687464895557,1.92728111431472,0.205397223454372,3.09041179354456,2.36575830174889,-0.902099428066569,-2.13623261412575,-0.556444984423014,-3.52119715997667,0.260306321028014,-0.511863762266078,0.0221564422427681,-1.70322057793284,2.21919848182716,0.959883664410436,-4.14436947438286,-0.0880129120303856,0.16320693481174,0.664168897859166,-1.48997673962646,0.888581647076164,-1.3991311710529,2.92587312496861,1.37995607656552,-1.12146257624286,0.347316699773305,-1.65483660383835,2.63859968576701,3.42279933071946,-0.695762117233201,2.96083349652063,1.67046501615855
2,-0.18636862536966,0.69386342922889,-1.34327884223046,-2.47076165365249,0.817516636272107,2.32982576982732,1.38925227911128,3.19410732304811,-0.738493516341313,2.53947207603805,-0.327938483944557,1.65310315742916,0.392999713607676,2.01825893926555,1.95340767440318,-2.27583182633163,0.388164933326864,1.70637241553933,-0.344259944763455,-2.35810294214287,3.70231556607372,-0.25653053180366,1.17905973337505,1.55286705118395,0.867323364194355,-2.06854641227333,1.13492321287202,-1.1680189737212,-1.6559399974969,1.48099477319449,3.09450432529216,-1.82750079445405,-1.03943874482088,5.07627416373307,1.97944450029124,-1.04489473483712,1.67573586913514,-2.0208203598088,1.35507256200938,-1.85498874276997,3.08543561226156,0.297253668809008,2.65093872206402,0.170958418342032,0.741700569495678
3,0.0286007823202044,0.975897405422825,-1.70235743483494,-1.34001963186915,1.24288686306852,2.28824781663937,2.02656394602394,1.69014178022297,-1.36636734192667,3.16296361212386,0.618160798702195,1.32315129865462,-0.132135274970933,0.717446383617537,0.878693920898765,-1.67412275101433,1.11145364023856,1.39119108703543,-1.20772846540467,-2.98179206270231,0.550034456666485,-0.358840861626038,-0.143464434294051,-1.07468280124736,1.50097894026194,-1.51991587009662,0.763207413415336,-0.496691698210926,-2.24829674932435,1.88764204411937,3.03721852019287,-2.40139748625518,-1.45086200795397,5.39015847072684,0.799716023609153,0.670146829893596,2.9462149922771,-1.81522854899604,0.848188807474454,-2.421785049157,1.91486824129078,1.21788803067824,1.46698775451196,0.300348856536335,2.54126842359577
6,-0.0536556771421878,0.543666506157194,-0.207917985917197,-1.68261478259232,0.891715725008141,1.66046442351549,-0.363805246635122,1.37020661804361,-0.56522131502289,2.58049810566607,0.201424167422196,1.03124674131861,-0.795408401029261,-0.0388090984266041,-0.283103437916588,-1.82615654522737,0.332317682533807,-0.651366967172661,-2.02879081614032,-3.87276019186508,0.140049547402785,0.118011986125585,0.414600198056108,0.228906893788018,1.35052795943222,-2.04152653466147,-1.21433672102027,-1.08296620925632,-2.63870825058478,1.08013567332153,0.934733227433328,-1.31023111221636,-1.38675009564077,5.69454408880543,0.259220990322554,0.058061665435144,2.54628564280314,-1.21926856779884,-0.0307959255047519,-2.5113187042416,0.291956029898943,0.476853413707534,-0.523819898959501,-0.638041190861151,-0.392395839054389
6,-1.90857729972386,3.79071991984853,-3.91721589473417,0.0619251553950539,1.81187564551514,1.93683511947784,4.57835005576276,2.76057340225372,-1.67182694180335,1.90763494865395,2.17503031134607,-0.847578485117732,2.73619151616277,0.501836855446416,3.53054226810495,-1.78299532198917,2.44913386408959,2.90113201140725,-0.777226602615451,-3.23347607811182,0.616003603953776,-2.30931944009118,5.22369127942309,4.44870325420763,5.08801406285707,-0.960001155268452,2.49824170638485,-1.18406788010786,-1.18089312885455,0.871170415911162,1.58261449570441,-1.08295858899703,-2.59510675271172,4.20719428407223,0.189601108234329,2.53345269812022,1.40072401192056,-0.882792422830604,0.155733329266527,-2.14812721539682,5.78188380520406,3.55684017845375,0.977579961643587,3.05387489684156,0.886331351853079
3,0.888777095766803,-0.915187143799026,-0.607209876476163,-2.51527127718409,-0.319547850772791,3.803340469603,1.09278145414675,0.539498735803584,-1.92610994552197,0.0076613763597737,0.270739346100311,2.0555497343466,-1.13011606659434,1.01506826455455,0.351487448642218,-1.3381428381426,-0.109130565248642,0.110307802771925,-1.01889251922629,-4.19824417699285,-0.294524342378465,0.528535585985155,-1.81201285247581,-1.54560878862642,-1.7495380702132,-0.69154242068227,-0.911881280173725,0.0571860621452464,-3.60223523377582,0.928257395805462,1.13779289141594,-2.31124040437609,-0.733742114641946,0.535431446848689,1.53412725651256,-0.382788163387616,0.13519931478583,-1.29515160147075,1.72580950745557,-2.86926231155878,2.51516062136259,-1.40340267339727,1.73486427779618,-0.274842644531704,2.07914270654035
8,-1.20249533211333,2.22294230985894,-1.30677412422679,-1.27667176103861,0.792753776583418,0.230461735502546,1.58875660421622,-0.365169013192482,-0.281238805446346,2.78663223119755,0.466014077446224,-0.175004874725331,0.240684386435157,0.251654934222812,-0.952267084145694,-1.1420256083512,0.415847100491937,1.979970604578,-0.934428944603982,-1.92844595013014,1.76001176029454,-1.16499118657698,0.164138625742626,-1.0679688469153,0.730414636355831,-2.1760549866669,1.65620532901498,-0.365006341527625,-3.67247127126199,1.9207071036024,2.57614211430201,-1.13741484709415,-0.3257840934345,4.95492184554769,0.901871133014413,-0.609037974417068,2.20568170219125,-2.40467232665502,-0.366010522436718,-1.36742353667543,-1.39031694172742,2.58685515912361,-0.64482357363089,-0.0974291134751735,1.90358393776261
1,-1.05365803478255,1.33543135432481,-1.87942953123631,-1.97546916679244,0.696574043098048,1.30350689858166,2.00164861288941,1.93425937156584,1.14514679632612,0.599121842180663,1.25037947761086,1.7039838649568,1.30460588478261,1.53335166073457,0.544856954060339,-1.31422730220075,1.78406027613625,1.60971938315962,-2.14784611918529,0.243171626025683,1.94090074222486,-0.980493721696974,-3.16255560711624,-3.26065236573645,-3.10883676914716,-0.128099414040434,1.26167150556747,-0.163262812725919,-4.67092660478937,-0.302797234621783,0.242091992998824,-1.81581721831513,-1.48234778559408,0.273833096782822,2.27471703005717,1.95829816063461,1.61564268274734,-0.198504003811635,2.05729191445288,0.423615390205956,2.60191944002969,0.984803781711974,3.17575160711939,1.27809486122767,2.30218681005083
5,-0.745476782802932,2.32400088344832,-4.06173813421313,-2.04038781094391,1.63669491139448,0.0894807145160074,4.94681491485124,4.4604863965398,1.05268263470581,3.31772583157936,3.20404231474335,1.57004620472064,3.78225440073994,0.614543544496338,3.33880753804161,-0.990979882163078,3.5666627192421,4.17302678323272,-1.70790260022199,0.0731119881818229,1.63380733091256,-0.787119014521459,1.6398992325874,0.159608949744434,1.76762766761716,-2.36895540387065,3.76258583745621,-0.584632192954377,-0.959079235294091,1.71285768303382,2.21992169673571,-0.300713154625879,-2.35666921721189,5.89481788387275,-1.02477801380041,3.13207075304278,3.10192947956223,-1.88928868921632,0.328225379466484,0.209386712025226,5.58979453325935,2.73625966396903,1.87962421126789,3.40746745116326,4.04548554893673
5,0.296979813381886,-0.690148630084294,0.969692122929299,-1.16175438096259,0.340888488403105,1.5687283093657,-0.531354782291206,3.60159337465932,1.02264771754612,1.39719881800344,-1.66677407511807,1.02590172371722,-1.56394832929378,1.60246044522577,1.9081542170214,-1.62330960269764,0.238879479778186,-0.146970689465997,-2.76101415298536,-1.62533211009487,2.45739041412643,0.495209134967748,3.22722932833373,3.61848336882559,2.7082870841015,0.192326233929452,-1.44057256175554,0.488084669900664,-0.773228444515174,0.387883137568795,0.2883448691308,-0.451070490429623,-0.47616355353004,0.818802433928079,1.16178491486894,-2.65891102180253,1.33812791779464,-0.270747984487697,1.42186518420559,-0.760602953036766,3.415890891385,-1.02973836890094,1.25061741796315,-1.12910367397952,0.731654173836401
8,-2.37835936026701,3.25257236308296,-2.34871571630138,-1.09749232531263,2.22948827435946,1.6091042028751,3.04215030490113,0.902419315140401,-1.5239565326538,2.00937931595405,1.63787623158518,-1.11852464261345,1.22437204852024,-0.112374478587183,1.44992578305159,-1.73310877035453,2.45192452980015,1.48611795994109,-1.40506370958352,-3.06743699944365,-0.294003536215583,-2.70285118917054,2.32199888599943,0.966051970981168,2.60682294663186,-0.0945112708510767,1.60496129665146,-0.978868553458066,-1.62902382877415,1.12606899604199,0.928622257282606,-1.01453771411179,-1.75611154507322,2.99885818697983,-0.693537284105749,2.29500509155792,0.947993033981915,-0.595800224127494,-0.0080941507089168,-2.59481251009817,2.50723185862871,3.39395614196658,0.260050286008389,2.21752216362592,2.05142453074273
8,-1.50357271208396,3.71136454930403,-2.49906153907856,-1.49818289510098,1.2664388118717,2.04017011788497,3.81629969619366,1.66182983028044,0.383326353371477,1.43248154379417,2.46877648615487,-0.334740101455336,2.22467654793835,0.0653760067043652,0.510300150933579,-0.292511715403094,2.28468505815663,2.0042287571962,-1.19011105097908,-1.68291041864029,-0.772193255688928,-1.85215508651002,0.966445252431139,-0.308105878608904,0.502957322020401,-0.667957553381896,1.73272009579135,-0.749984473305577,-1.99543087266844,0.748569837605118,1.07003380071745,0.201185057355877,-0.897952432537733,1.30793585771328,-0.034932248447954,2.82687316251535,2.19528175591899,-0.647537767690541,-0.181257167548497,-0.602988464674538,1.90176196631182,3.66571394171046,0.392512970655917,2.32069534311279,3.99931095639269
5,-2.26981823612493,2.14828121696955,-2.38193376371531,-1.7132543948766,1.85867268513403,2.37345468820036,3.64278083242292,2.38771992080723,-1.25456910339975,1.64663966583101,1.03758233855951,0.517963504342227,1.81087361162645,0.890999895230651,1.79422875663475,-2.27641037614485,1.52317342322201,1.53608738016741,-0.455651889197657,-2.09548419782687,1.83812859154013,-2.96867406105564,-0.942275354679311,-1.71916269630472,-0.818649187893742,0.368132993267149,1.26965008118989,0.220895161203848,-3.08517933111906,-0.322466865451531,0.0617054485728109,-1.47438970529871,-2.09147245491435,2.12687983500305,0.452783252558103,1.0702975622661,2.0566469869069,-0.220580629557917,0.594256134842733,-1.55649210450179,2.6646541944386,3.42793590022856,2.05644040199209,1.6229814062866,1.47550265430731
9,-0.755981670976182,2.1732081553041,-1.61189135352224,-0.132002309321943,1.05691062388492,0.461122057918966,1.76035687768994,0.277751757997043,0.490088107262834,1.61190877931541,1.82785832667936,0.226793780565503,0.800782563251781,-0.219030091957046,0.726255059442057,0.295988568441371,2.18047421069854,0.848903778883286,-2.21092688122239,-1.12497274337554,-0.25631427508693,-1.09056825615696,1.7196247394758,1.05437901948328,2.3897240238418,-0.363405214817944,0.335892621033831,0.185805592356488,-0.790129400955066,-0.300572224100338,0.739263218172054,-0.29077492787069,-1.02570998623136,4.87334748420763,-0.929670377106499,2.56773522116101,1.68376374687718,-0.268902484431203,-0.491153871852564,-0.441674562215117,1.63355782257237,2.39130465573526,0.056844285636578,1.61353941510096,1.53437867499321
2,-0.605006375735251,0.576698027501983,-1.27944587369651,-2.31115901991812,0.249817680230417,1.66529132006223,1.90769141369199,2.06781398421875,1.11931202872612,2.57063144960404,-0.450427983873777,0.963043026110976,-0.786091881887975,1.77608166509331,0.609712096185214,-1.89161468694833,0.437150917007264,1.11443060946554,-1.67013544062432,-0.17076611205876,2.10150692791634,-0.486069004814294,2.18886278938305,2.40315916385422,1.48664561050436,-2.52900570496939,-0.265605833898781,-1.77040773379254,0.176023176929243,2.03510309898381,2.04489891179468,-2.57813268479914,-0.956159221758561,3.8279016682245,1.46080810437348,0.114082907848246,1.43092455817997,-2.43779046979916,2.29919161904992,0.221315945987956,2.45296421366254,-0.017298675366392,1.05671339221435,0.375045663749146,2.51747406030916
1,-1.14963444132681,1.20447285825938,-1.43451733365815,-2.49163347881256,1.1059823964791,2.12235431730429,1.9366702562858,2.39191582784557,0.585946842757833,2.09873153650558,1.15706372716284,2.0382882994936,0.0610818843827159,1.97796647400184,1.14019933524396,-2.16318543054882,0.977793908106991,0.908187982407359,-2.20183926335263,-1.59226607180065,2.25613612005037,-1.26573926728335,-0.361932151901982,-0.681921634358107,-0.620070794909062,-1.16194840763733,0.701692160639312,-0.866854878163277,-3.80771451110305,0.940340881890317,1.64644224661454,-0.641611998210432,-1.70521873806203,3.48170283150802,1.81694594929052,0.928735798699806,1.71927615286482,-1.34795152463995,1.98339846514379,-0.803588434485457,1.91040990447717,0.986924260634999,0.973816865432582,0.489882444812853,2.17992104031719
