target,aceB,asnA,atpG,b1191,b1583,b1963,cchB,cspA,cspG,dnaG,dnaJ,dnaK,eutG,fixC,flgD,folK,ftsJ,gltA,hupB,ibpB,icdA,lacA,lacY,lacZ,lpdA,mopB,nmpC,nuoM,pspA,pspB,sucA,sucD,tnaA,yaeM,yceP,ycgX,yecO,yedE,yfaD,yfiA,ygbD,ygcE,yhdM,yheI,yjbO
4,-2.18114729831949,2.70242815634188,-2.66292937661409,1.4164769978227,2.21314461487737,1.90294238165852,1.84377170951232,0.0290213436692178,2.54145326974942,0.806193644576366,1.78045558685265,0.899806347862226,2.01481008318809,2.05487849597441,-1.22428867409308,1.88314965367672,1.75054824013482,-1.75765132261096,-1.58045514017978,1.97216066506186,-2.16353975178553,0.117434597372995,-0.058722935175354,1.37102073786105,-2.11334166307112,1.52796982172214,-0.475337901913662,-1.3213312396576,1.47849241491399,2.53697429601085,-3.12091750063925,-3.038176308265,-1.97097973250299,5.44371192701451,1.99171335325342,1.04312934029394,1.55219741552909,-1.86843324021622,2.31779964848064,-0.881593027796398,3.99385114323491,2.09656623092912,4.28857828982906,1.42385565171584,1.86988795341308
4,0.0351530103512475,0.646287207135676,-2.43145164440434,0.793526424505727,1.92452835747593,1.66507812938441,2.4383947421424,2.30817418894656,2.35686611580636,1.15448014289844,2.51548526209506,-0.227502081378182,1.36814913285362,-0.460455591338304,-2.89147389341718,0.858839686525671,1.13586249382938,-1.42983214994349,-2.00838139839473,1.74329882119242,-0.0549854689613463,-0.0064475300377515,-0.436861669699342,-0.200020616136182,-2.5735804316035,0.351667378818296,-1.93757747776976,-1.52281956051876,2.54592460786428,2.96953955315011,-2.66086744118793,-2.33807231587311,-1.12860838721613,4.08590714520058,0.937793870493532,1.32081638961043,2.29076234984657,-2.12882695743124,2.0620960985178,-0.538028429994187,2.37032587560411,0.618149719688785,2.88598744274027,0.952188802069677,0.233295411747421
5,-1.26114352030418,1.40137337437949,-2.20143616781214,1.18342510147016,0.378705136841759,0.872584168041888,1.86177182408444,-1.01190023025693,3.31274912672639,-0.209756262049637,1.17038055448426,1.13627631795537,0.872969985336081,2.5514871506692,-1.83676959748726,1.66234940405883,1.61841659436276,-1.77854240638977,-2.12358110617015,0.0177984003481847,-0.855063237617647,4.63203844208665,3.76087727656505,5.14017952341141,-3.08452016779862,0.51074216546752,-2.39390917495841,-0.709009862542966,2.9041459300163,3.37699686127097,-1.72806048777674,-2.20322011321741,-1.82632147191295,4.38114047517236,-0.167787554405307,-0.0032895532455826,2.77510731375138,-2.87473258753292,0.690587637503319,-1.78569659906203,2.45790291547044,1.27289304089798,1.64638667600234,0.604307506234346,-0.0006720876316216
2,-2.3734416613671,2.06811506755431,-1.85503509293014,1.79569522855641,1.11449921920927,2.72195955648491,1.43397091259925,2.542287434191,4.63417732759727,2.19867044560481,2.04773252384008,1.92938809733859,2.84537725237259,0.669413935713998,-1.76557020391645,2.32700071896961,3.40241897905868,-2.86452218122579,-0.0732527731756005,4.21104307082896,-1.74318253681792,1.14817353430466,0.662072368046934,0.826971716715555,-2.28328922619589,2.40344656713863,-1.38407086816742,0.0468001086091012,1.87042962867153,3.08180193481423,-2.52261952045578,-3.57961955699053,-1.80100606405218,6.56512480228085,3.07705434627915,2.55176665310224,4.26372382892581,-2.71368804162675,2.15861946898182,0.869534593758125,3.24882900331788,3.02993891291403,3.14094185739583,1.86841948505022,1.77229190370626
5,-2.18241181449694,1.81861496118961,-1.87643134500108,1.27913012103191,1.62729651601074,1.8815927618708,3.08554296181181,-0.0846589266992837,2.9705877427318,0.462068463512331,1.04070454683596,0.593846309239834,0.704406713467626,2.15984487367803,-1.67967332586641,1.3323530866126,1.96804646436566,-1.65621961648689,-2.17637158317644,0.30374498161613,-2.60500113302702,0.778424264103966,-0.248861179454188,0.709322339806505,-2.97446501912884,1.42743608366202,-1.6855547405164,-3.1384041140562,2.26418736256485,3.60779671980338,-0.533747155804768,-0.780674065087953,-1.64258303997235,4.91914325137099,-0.266157010320946,0.529686562433383,2.26705259237829,-2.01630526729036,0.274661748048728,-0.981630848672874,3.81038136575468,2.1800380596574,0.241613303598776,0.988469652411454,1.12688645030529
8,-0.517019847677602,0.244488402425329,-0.670742151027918,0.10064552183329,1.57739895576427,0.956700951923942,2.81477452825191,0.0034957716564861,0.550450773608343,0.0075690167156966,1.61616037583606,0.403775369469858,0.270372544343441,0.55677506317799,-1.66933803392019,0.622961790290528,0.225198790410518,-0.550119676775755,-1.06909823242179,0.989358799447877,-0.988932378622593,2.52512882786882,2.03021845826147,2.38262642828103,-0.0926482963065924,-0.0495439804649181,0.106652824165743,-2.09791747157375,0.574761645093086,-0.606594418372376,-0.83241295887801,-0.715478948094586,-0.540767698779474,0.776465806941232,0.349639443144681,-0.318836930651791,1.55703205351297,-0.0549080586487009,0.746340989032474,-0.86885907320192,1.66836257950609,0.1018046463124,1.3057536171951,0.0087292927004392,1.21950543210462
4,-1.51462217704887,2.47301778251175,-1.82502178660241,1.61069271554767,1.19927304267375,2.28026907018068,2.71342800775869,-0.369918916044422,1.40628790239269,1.52662945541305,2.97193015813365,2.22718293772335,1.80508577979268,3.91197774803865,-2.67609281012355,2.0815717682566,1.67317634988413,0.357658484641356,-2.23103044234497,1.16517739429211,-1.74022675193548,3.29961564345742,2.96566808628921,3.67684300478712,-0.462605508074575,1.09446890238788,0.481070720775308,-2.52222610237823,0.187136916172113,0.569814434390117,-2.65631374692221,-2.40788278442322,-2.35576044145894,2.92689237804758,1.41640340158266,1.78823022923312,0.522790688470868,-0.221732097113425,1.37948912110448,-1.3073870361964,2.59695051730356,2.55202329847363,1.96386067482082,2.05458195987279,1.73690617913289
2,-1.57394079055992,3.04396810036325,-1.39821384658675,1.15536479073731,1.90152267840614,2.3022683496297,2.78610414258509,-0.0271007202643946,2.62153864135177,1.35535666562053,-0.321788620730555,0.614585600935383,0.0759040489067351,2.26806111909537,-1.26137367414599,1.15652753664151,0.0244022599645317,0.0157525014769479,-1.72374694709268,-0.361913981121428,-1.46100860363098,2.49654738975526,1.06579881252169,3.91190842023011,-2.93842156825269,-0.832385155918882,-2.60983515697492,-2.18038613097631,2.37604584575371,3.57164645524852,-0.107043565337278,-0.285192263910137,-1.57590465324897,4.74722472485084,-0.389263424475251,1.36156012727986,2.16278900356424,-2.88450961077266,0.185887116798223,-1.32592113703382,3.54813264127459,3.11798135326325,0.560014838177523,0.810510705472388,0.687165592327024
9,0.618819629529628,0.104142474710339,-3.48649214799423,0.0845153967057897,2.54319644696646,0.505797197115021,1.6354791182897,0.855189997113097,1.48312531397432,0.470256995782115,1.46908544805599,0.464166552988201,0.986030219015792,1.56255883153501,-1.99238794065575,0.940666235446612,1.70232925910562,-2.03367972267722,-0.890095707517934,0.951068102344336,0.252176782388154,-0.0717219703783329,-0.207557444784527,0.0215170190786128,-0.92500048493812,0.990899379825022,-1.29940668307486,-3.65711901332078,1.13448900420728,1.35991602115447,-2.29337387613724,-2.64839060010035,-0.817200005316789,1.56321494361325,0.0540058933207075,-0.357600831108893,0.879276541232486,-0.754014395203027,1.09724069507004,-0.400479603823152,3.14176495712871,-0.175591229568366,3.44137727200856,0.252034979843821,0.169886168208855
6,-1.22335135751144,1.80160719829657,-2.27012937447604,0.949059177368081,3.34357846512948,1.8055072929178,1.74306505646953,0.254354973215201,3.30327962892929,-0.236813138546803,0.616083512611832,-0.0742939882077531,1.75742685857384,2.09277931942749,-0.70443263964213,0.379463850523399,0.0519118644424534,-1.21421759922349,-1.54430515135057,3.24673793175373,-1.17751854473677,-1.42118666470533,-2.17029475089827,-0.942146178622284,-2.71073317505227,-0.593319746819648,-2.94209177106532,-2.70342344920293,2.57296263868907,4.02488488486668,-1.46993741337257,-1.76020534742284,-1.64811889893702,6.161744614642,1.68536138842517,-0.555542148372472,2.49769767177785,-2.7579062931773,1.5315610281491,-0.907113427932303,1.66038564603224,1.78385395047636,1.14811404244027,0.232901335710676,1.06713972576168
3,-1.14881896816394,2.53712682767615,-1.0553203125955,1.94413554281448,0.9548666048548,1.19146452294658,2.35071189942434,1.68989172830889,4.21791283863107,-0.278300064805412,2.30380563993865,0.260345540701318,2.4196538554584,2.07174540054785,-2.04223691879185,0.402005331879572,1.46533480748446,-1.66570512442151,0.176053551677661,3.53968511426218,-1.22581671046084,0.473312778782453,-0.737125776616699,0.422637594262531,-3.09182141584818,0.444489777778616,-3.67959003821869,-2.16782296241355,3.84335329677842,4.33260076900077,-2.61154935902867,-2.71875033791744,-1.95307992616017,6.31722734919405,2.19774653680287,-0.176205253173739,3.42217165348682,-3.47108875609567,1.90551128214914,0.753540316774898,3.44108240135837,3.07131936328462,2.35398480813011,0.224498556273268,-0.131740996477611
9,1.58115436791351,-0.544374478195634,-3.21738805976805,0.124728960078397,0.3601647712862,-2.12904077274897,1.77749732172655,1.72359081954328,4.53123053870286,-2.73093459809446,0.840351197877425,-3.30752581059339,1.65644904543719,1.71615462566848,-2.24134691437261,-1.71885897111349,-2.81066237494832,-0.843485668713254,0.0853568313880483,1.91798562573311,1.39554719463261,2.91067812802702,2.70210535478584,3.98388267925212,-2.19086447472521,-3.58224865636821,-2.00671165169071,-1.51469219114176,2.55343629806052,3.93455537406313,-2.38861510658512,-2.75295293476376,-1.01242646505223,9.49857452320602,1.33628956234259,-3.82554640599789,4.16715492356942,-2.50740489124612,1.68528616107751,0.681467591208474,2.54738809263816,-1.68269934899322,2.77757405774183,-2.96461581654603,1.94761642719105
4,-0.732647945670463,1.34842793520414,-1.31799037920363,1.12721110624732,0.549177721829366,1.77900448470884,2.26437826110737,1.53144017981345,0.876225369041699,0.847516533513684,-0.0174975733112225,2.00221030491766,0.84742010589436,1.99013638116549,-0.962750331894528,1.0543017496106,2.82346143109148,-1.73124124677438,-0.0696972331320731,-0.288364676339554,-1.00558932318633,2.23509045730481,1.94138191035053,2.15816043164171,-1.79267604803956,2.1934383192428,-0.241128046802214,-0.548907049287937,0.160624249853127,0.300235965325174,-0.505609172206776,-0.143005944879814,-1.98437806458287,0.210214977008927,0.0236592214780976,0.303882732450088,0.946006257731487,-1.61813717454507,0.842792784481006,0.623704096221263,2.79431610185447,1.3481117774996,-0.429480766797953,1.19702065077398,0.58650856557984
8,-1.01583778180338,0.246370418326071,-3.44800117920806,0.980695629060112,0.924309598583095,1.05223246829574,0.584517689930362,-0.938559836498369,2.60511902319332,-0.386873029955278,2.968702083335,-1.13618736614421,1.85090089086402,0.904904546747331,-3.39501676080975,0.294030408700375,-0.603811328177941,-2.71932720936137,-2.07258976755695,2.48219158301045,-0.660563451481853,1.95578902550482,1.99267794020042,2.13734513437604,-0.693646291403174,-1.63618276770255,0.424227764166795,-0.153420906717121,1.2666437691796,0.807502113722596,-3.56016540090148,-3.64890467512862,-1.53721002291875,5.25467688531469,1.41557278784842,-0.281090462462165,3.26966615219514,-1.03962543567075,2.13002604222045,-1.92808613987985,1.8594440904328,0.157188430950121,3.43930918036208,-0.137323078877287,2.31900069388349
2,-2.05501524408641,3.08458699918939,-2.34171899412653,0.955171328256423,2.40437076998961,2.95001499258149,1.19038898961878,0.095224930677749,0.967021271262568,2.16100030071488,1.462074513523,2.02891423614545,2.03439506958803,-0.360768149488906,-0.588376586849063,2.30274656593276,1.14534975885453,-2.15708946644287,-1.14421773000599,2.32094659991024,-1.71737072624205,2.32159800823574,2.01208308053404,1.22509315733804,-0.485726853760137,0.744227359271896,0.0188178406648645,-1.26719290466295,0.43013094558859,-0.0431338150538821,-0.675618410475776,0.195277894003589,-0.968632192891186,2.50701180912828,2.0029789426581,3.05540010719009,1.38414774790252,-0.588174108147047,1.50038691719899,-0.66990650329488,0.0641529872102017,2.91446523635444,-0.557958490096316,1.97702060688116,0.121782219072157
7,-1.24251641621569,1.24885559276852,-0.920074543391368,1.15317746573291,2.67797264841642,1.5134220307592,0.913065572075936,1.36864334408542,1.23520280941215,0.202653674409389,1.60135314608121,0.123723856551347,2.03377219119805,0.0835012347231274,-0.587401494968512,1.01228955520183,0.29273538926344,1.56935724325133,0.796537403631795,2.91543818859668,-0.970064963605941,2.47434073667243,2.92779500545688,2.44364856627865,-0.322320679295635,0.387780619588885,-0.369489009736534,-1.95685843878562,0.580550091848169,1.06466004798097,-1.04737281305705,-2.07680378241508,-1.0858360435589,4.40206784428878,2.03037912322489,0.0846235396549316,1.29077709860387,-0.678096072861623,1.79081837514313,0.767413898446765,1.78840561995671,1.17206114740853,0.940538850280355,0.50645060574393,2.53126054102947
8,-2.76770490826596,0.777280804938393,-0.622776899984701,0.735567784677424,1.93389141985514,1.99450661783372,0.859596224267136,-0.910611335861472,2.3950504281764,0.88317154905722,-0.843309632097911,-0.236482484730038,1.26726138091699,-0.63088953339376,-1.0836172337693,1.10470728925272,0.130420127665111,-0.867466363414552,-2.04855572169588,1.3413864481575,-2.81764427811986,2.08891969646293,1.4171991715095,3.16536464504686,-2.62916742228973,0.134878575551928,-1.41133098291925,-2.99943370797281,1.66398578475112,3.1360834240694,0.282385705128111,0.0398473081546031,-0.700332941568622,3.8009989079281,1.75457696900249,-0.0277201508677528,2.5472723013222,-2.18901015561695,0.807809045193751,-1.56664098548071,-0.219872646754684,2.12895662645327,0.24266302057757,0.059753504872192,-0.967872719660161
4,-2.09495594331618,3.07358707706463,-1.48403989929905,1.2966448384069,3.38602398083246,2.53045486215297,2.62408969468758,-1.61592502974294,1.71277470036721,1.70907720195961,0.635556457509563,0.734439268254145,1.02335175594964,1.31816477388331,-0.545570133180071,1.98711554622536,-0.734598387111136,-0.416157108676017,-3.26375679915818,0.948348109344014,-2.3022324350146,2.05329881160072,1.44631700367114,2.37854408702658,-1.35802234341787,-1.08781732209283,-1.06758592674578,-2.47534471846286,0.76894921388763,1.24908541971271,-0.538575018211508,-1.25347692185944,-1.17183265820868,4.59648390433731,0.239928118594305,2.0062284843274,1.17552642986137,-0.265099301143108,0.281914014256321,-2.27401447742561,2.63528011493116,3.34554221014191,0.734158976053608,1.74606350481309,2.47710595065795
1,-1.39419090730071,1.93600509128898,-3.07176648518069,2.26596456455559,1.93434972270979,2.09657864507329,1.67852737628337,0.726890161292131,1.76266372225047,2.44752393220229,3.29031009838178,2.33615049954605,2.83641086928994,2.35168064853581,-3.63711022309811,3.04127239804571,2.8049372722423,-2.90655599630729,-0.292673637393314,4.77517211497436,-1.124604666141,0.725026517921566,0.570583777119775,2.07787598601682,-1.19552130878237,2.34467446749728,-0.652103946503461,-1.58830668380642,1.23286527997084,1.59932081483651,-4.48399415509632,-3.55623465970289,-2.16712107945665,5.08584357411145,2.8752577346814,2.81336911321946,2.18969909071217,-1.38250161320603,3.38590119562678,0.234037457759683,2.73871804067267,2.18511587056594,3.20786209441365,2.56359998866667,1.67486340019038
0,-3.25223194026496,4.6576276419544,-3.25469419054612,2.37322844079479,1.33984592974929,4.70401564593422,2.89675172562226,0.128794364009767,2.61046285480383,3.48382017947669,1.67722543357122,4.59647968017173,1.10796670138396,3.90935096332184,-2.07529799480801,3.02091652238274,4.34166904038182,-2.58277801142042,-3.22831621966719,1.09286704752813,-3.24255211823002,-0.174872150537204,-1.08462582856353,0.20724029442535,-3.14250281227947,3.46118807272597,-1.9823061195245,-1.24159293795509,2.55260600198081,2.5360608829825,-1.57342851786717,-0.9651086832166,-2.36932914135017,4.32935811834427,0.169520020430568,5.13041074833704,2.82180739769519,-2.35369750652071,1.33287849420607,-2.07094481533837,5.35716992088085,5.16513049575817,1.79786117234249,4.00075404622423,2.20808868827663
2,-2.8410843141476,1.3145292467106,-2.37054451917602,1.92368822681884,3.26247523483961,3.90960009673739,2.29698683995569,-0.318313204983549,2.13716021683435,1.64189219234557,0.585299049509993,1.95153488357083,0.431318735905387,1.65291043422995,-2.43720979790402,3.25209292237639,1.34801492332517,-1.32000916862244,-1.95682953510704,0.946908353454752,-3.06965805384401,1.61474647174754,1.14768848396124,2.31442458632393,-0.642274637052414,1.31000141042839,-0.676908231048762,-1.17231823854074,0.818079291471294,0.396363497857971,-2.08446130188525,-2.30041023159847,-2.39805214517201,3.11967145500832,-0.418736481674713,2.79960773639471,2.60693564482711,-0.600619493906443,0.0839953846521785,-1.15073233903641,2.13762646600432,2.1086006761901,1.84686630937113,2.60885895045221,3.18002542736636
4,-1.21571647960281,0.587288699075953,-0.693254210623994,0.188675078983338,1.39736787380315,1.60330120380941,-0.90141605776678,1.16746120470077,1.56365473755612,1.58092344661487,0.878747067032443,0.398754514569927,0.890393930768587,-2.36418238229549,-0.265871105539277,0.907006359886985,0.15733911066875,-1.12723847220271,-0.674682226150193,1.17577903702828,-1.44878122616397,2.77081526245715,2.74876824111139,3.5270210400783,-1.37273162221948,0.303390069730993,-1.32234381147894,0.307862168888883,0.673432300226356,1.03739866683386,-0.112580134494606,0.45439695440551,-0.0944991201495616,2.4348185562738,2.40205010595642,1.63598053703638,2.20367328331256,-1.24834806444605,0.749655290543335,-0.039067289203051,-1.40269588323697,1.0728578642419,0.549103728908152,0.509454624802112,1.2726565464288
7,-2.28162282260999,1.42386529208193,-0.426488657483851,0.383135600082141,2.06676285629477,1.24894706583494,-0.627710391736605,1.27941076019783,2.63745093991062,0.768159227167794,1.909767199543,0.100017994406202,-0.291898687909036,-0.284065806106805,0.453747171095799,1.42814341060769,-0.261349680749557,-0.831934183950163,-0.393556180930043,-1.97706785188269,-2.38524840212454,-1.02176656513369,-1.90796919174933,-0.160875277444193,-1.37586861069328,-0.733607231954152,-1.5392904078756,-1.14176902532575,2.19919859885775,1.67669528703737,0.142943321837677,-0.726985349929713,-0.326957978060685,4.65368411211767,-0.790985243846264,1.36165943374048,2.97426857886439,-1.52515486266704,0.245586763686369,-0.239589341036309,0.866304249086252,1.590326333338,0.592959159351973,0.45690959612401,1.66125577066534
4,-3.42686098594064,3.31039810495875,-0.494869226564696,1.69767781329998,1.865088737779,1.96219884583736,3.64251317497749,-1.90614685153721,1.79690521127223,1.54918205990235,-1.34934598672527,1.59217042522658,-0.0054145210091367,2.8368655537668,-0.605224459921737,1.88292110567982,1.03178588222168,-1.49206073321854,-3.1108170052723,-0.260753469021089,-3.5227434792039,3.78429187326638,2.65166902513346,4.68064980283586,-1.82804651482957,1.06134766464371,-0.501374898037628,-0.944731309917272,0.996549292571456,1.15393439744993,0.568213430833544,-1.07725452974626,-2.27324758527645,3.18184441247158,-1.27864744968519,1.37506213102815,1.66057703383337,-1.05295555885452,-0.316816288924694,-2.75902036311879,2.54874448281667,3.57257609279299,-0.174126529551768,1.56893646350606,0.549348685434718
1,-4.22523815768675,4.89744332170234,0.174562243500965,2.44655466620864,0.606623110336036,3.7606558758552,1.78886882253486,0.479671825660326,0.434585885819295,2.97277262195333,0.329495320608395,3.49361032668984,1.33198387365715,3.71382257138787,-0.900775525957206,2.24039851602888,3.32948367308382,-1.03530500799212,-2.68897391895299,2.13301200834144,-4.32991085466434,2.43067038336809,1.99341688269796,2.52602652163702,-1.75587346126175,3.78992782535043,0.138133593175195,-3.01304726759403,0.926223929908256,1.23081899458365,-0.107544971835559,-0.698047266972986,-2.5526006620326,1.07069545204412,-0.222122577674815,2.93391885399658,0.160104156923925,-1.27991776406162,0.724132218541726,-1.75000874861933,3.5799484101605,5.28484319003262,0.769092068196872,2.74835590987365,0.41374356469536
