target,aceB,asnA,atpD,atpG,b1191,b1583,b1963,cchB,cspG,dnaG,dnaJ,dnaK,eutG,fixC,flgD,folK,ftsJ,gltA,hupB,ibpB,icdA,lacA,lacY,lacZ,lpdA,mopB,nmpC,nuoM,pspA,pspB,sucA,sucD,tnaA,yaeM,yceP,ycgX,yecO,yedE,yfaD,yfiA,ygbD,ygcE,yhdM,yheI,yjbO
0,-2.05361914953452,2.36760329984298,-2.59088011780362,-2.34196834989877,1.98374430215883,1.15428346022396,2.52888932226878,2.55701640519049,2.34806487594244,2.21753911356197,1.58406853434417,2.02088760980479,2.06504656842501,1.76297733608713,-2.60411382242791,2.47699206624937,3.26348975232046,-0.924359987971117,-3.06967175900342,2.5740983232324,-1.98558994355174,-1.21558759220659,-1.36679650470997,-0.230981361080497,-1.45050254408307,2.67155412713531,-1.39364326465017,-2.23063206847968,1.19588332993497,1.95709771273748,-2.31121878501829,-2.52931643009137,-2.0272475026288,3.98411951164277,2.03082292685174,3.15400404515949,1.61113025853624,-1.30832710531031,2.23618763430652,-2.79551002182459,4.10812092482798,2.92303104992444,1.42167290512967,2.04447974389966,1.57383566937174
8,-2.84156381744559,4.12022025970338,-2.86999013869875,0.113325553240512,2.14752064248128,3.56701809043801,3.71363305910566,2.08679767288695,1.57580523086577,2.1158366798796,0.335577521358214,0.963237519324325,-0.860879027575267,2.12190415338658,0.864405483681205,1.78198683457705,1.60357957919258,-0.453025844361548,-1.12151548707482,-3.14737291715338,-3.32255203716863,2.32181880057095,1.07552738468925,4.21966678480185,-0.200834779910259,0.928745219887642,0.134193180829956,-1.14769267276629,0.500385959881976,0.343595018522769,1.05293026730794,0.0858519377469132,-2.11994491706474,3.55078139252792,-1.52928630477812,1.63873280215876,1.62161473761155,-0.34676749555054,-1.98896436206058,-0.40691547199973,3.10143107915781,4.65485157833143,-1.11368903825128,1.843286185581,-0.477905842858676
4,0.0421455026915232,0.260911311239178,-0.653223694610672,-2.17819905171012,-0.270733386440516,3.39221281969112,1.91033230298307,-0.149841990731079,1.29196729607108,0.0111957155275918,1.94750001134289,0.449640931856102,0.812637333803512,1.83602865684635,-0.318111037102327,0.379413287371076,0.882901232162678,-0.599573515923042,-0.113538582185924,-0.39805929780149,0.355139021235094,0.985265918033849,1.22413468146901,0.822716766104617,0.297117205012899,-0.131729776070948,0.0644788947228681,-1.19781373328751,-0.0700712224714942,0.950971259008386,-1.45711719090761,-1.59745756047765,-1.25356100925458,0.403122143973543,0.306492389431641,0.215397640976369,2.14236374638072,-0.243129063478769,1.28279212926881,0.0616858309444954,2.50249640610595,-0.57883532577912,0.725556768179901,0.265432697074954,1.13387132791652
9,-0.978333049114838,0.921606582188356,-1.58845673692057,-4.05885859735615,1.43125223557016,2.37388393171107,1.33297306307838,2.20902349799241,2.92745990737759,0.568560154756577,3.31763276749342,1.25032974378757,1.60590337366237,3.53673289731297,-2.75816994936028,1.65078745300331,2.75468615294274,-0.721069564415202,0.414672304574511,1.95125252564694,-1.08975097886693,1.03908072858718,0.996980041483581,0.803803628326755,-1.1935380062223,1.90893139795107,-0.922982378032773,-0.525115896992776,2.09299398035824,1.82505877908018,-3.27025120522806,-2.5379370788822,-2.73500134442617,3.62195497731201,0.906416682332065,0.897312859460337,2.92222942244396,-1.81365037120299,1.61358762702509,0.635582046416771,3.6948661852634,0.678930772433376,3.03113929474626,1.55973390512127,1.62922353244088
4,-2.91360531864169,4.26984013588484,-3.80327463980438,-0.885673183037885,2.8915442622629,3.11222798071819,3.94716334529417,4.1073280339565,0.609193179450134,2.21112513350352,-0.135843287539182,3.64306096936012,0.474490555411315,5.51584784877591,0.702096065571001,2.68346130833484,2.84702367479531,-1.00399639633411,-1.40460210513825,2.20894936276422,-2.66847319473893,1.13764868675569,-0.183952383150429,2.14474823453484,-0.702162942026364,2.74729951731401,0.353339116495231,-1.82144611523105,-0.285833613991093,0.478393614293313,-0.418686248661679,-2.00459248476643,-3.89364955005405,3.37873254002415,-0.766088705454442,2.77385186508504,1.04402223776007,-0.186910435922887,0.479703912152062,-0.981591609708508,5.32909941021315,4.73285384736058,1.33518618425932,3.10803229151556,2.32098805539618
0,-1.30099402326848,0.892090753863711,-1.83832915948966,-1.64110341355206,0.708848114831088,0.391254692668749,2.57015370436409,2.68907364562489,0.226866413788694,0.470874681535109,2.16784404020971,1.13525187422096,0.670083785645094,2.3323677208924,-1.72507983792691,1.91851013446892,1.84908236592408,-3.01317481712213,-4.64066312475751,-0.413554916569493,-1.65324884747873,2.26303144539768,2.45433897363157,2.77652359753731,-0.53394545498523,0.810690002339861,0.48276996226319,0.124237898672613,0.668485182041189,0.20353592408801,-1.43037480359632,-1.51573642209106,-1.81011834397417,-0.208706261536143,-0.635715900052984,0.705405458440581,0.372446514472094,-0.725993309423754,0.709293656309828,-3.3722319260245,2.50596898694155,1.14715513393609,1.2005143250699,1.26482912578452,1.79559867802314
5,-0.861713342491022,2.38164131813888,-1.44603193614767,-0.885321902014446,1.65167559796463,0.585031010487872,2.0936625163534,1.3808611565877,0.0448585599048896,1.58982761223959,-0.761791463298751,-0.0488351757622019,1.60592358619992,1.95901719668543,0.44445218162728,0.96809619297329,0.4266755368224,-0.620945554145991,-1.16079737326126,1.24297702990514,-1.35584920365806,1.13910607690664,0.754542925126385,1.30756948008301,-1.17874848253402,0.579546589125202,-1.45313002819515,-1.21776332966565,1.33955405963047,0.824339259485443,-0.951793372188744,-2.49975516330472,-1.37598225201486,0.68533831879248,1.18331382832462,1.64009829031745,0.590696011446622,-0.95020156532551,0.984399590328161,-0.526933071410793,1.98868304603791,2.61083313261722,1.13298579183061,1.03223523148808,0.271822494279376
1,-0.372041422179317,0.916383676253889,-1.77007585824347,-1.18457582654306,0.503426164637903,1.03270314634672,1.41307423140846,1.21395734838038,1.16396959342356,0.202178475689024,1.15573577186458,1.27088983664311,1.00305504082301,1.32997889791005,-0.677316280915866,1.1109226928226,1.71187926694414,-0.988209696582448,-3.40904500828238,1.38519212369897,-0.710035022165432,2.26078746442562,1.7312584491564,2.90034871477454,-0.23521087939462,0.953463629106328,-0.40812325139289,-3.03866928335058,0.985917812234485,0.54820265149559,-1.41178202831469,-1.91814979065911,-1.25832204537411,2.82121421408327,0.79389881671328,1.17516602972492,0.697243321551347,-0.575729652203169,1.20182748749366,-2.4436372284513,2.77482369685112,0.614805543461324,1.00759089467568,1.17029914701542,0.451617571548336
6,-3.26091647404318,4.90443600480128,-3.84922224719627,-0.885630240595042,2.6611303297978,2.6265672197788,4.74309940549801,2.94436396156495,1.52121399892425,3.47037539020694,-0.232785122379759,4.00960545493126,0.573220804317782,2.84252901683666,-0.856044702994952,3.79667241828911,3.65871490505873,-0.0667482429706115,-0.795599633364278,0.316531611592274,-3.34488992022293,3.13491691660897,1.88300794858735,4.37665701239815,0.0653167341763393,3.84344055822519,0.208082400841852,-1.44520412963814,0.155419718139973,0.564970017942513,-0.390725102800631,-1.0375351067925,-2.35512090451257,3.61985890391295,-0.266641397279213,3.97333827146006,1.8299459632161,-0.384382095681797,-0.541984175430804,-0.437745510723456,3.57168920861848,5.72066743158256,0.211823471767141,3.61322530212761,2.76382293890896
0,-1.99852968790818,3.21815754856227,-4.05636568831079,-3.19008465207825,2.34384277718804,2.02256416770222,5.09240294268131,2.11306091227965,2.40965750889736,2.90281592275605,3.49722760596022,3.38466545342591,2.944457202276,0.808438093862052,-1.5408407027688,3.54777844959913,1.98949349681202,-2.55433032623327,-3.00071501120141,4.09712979704058,-2.15392830391789,4.68600668849794,4.67751586090479,4.8182169256438,-0.986832378778282,1.67780244300282,-1.47131515879841,0.355663553646018,2.14336683578598,1.29282654315027,-2.35143808709964,-2.82995580818813,-2.10990031294733,4.90660099467997,3.35287735760492,3.42416106454256,1.19883843583953,-1.26092902293376,2.40942250270661,-2.85565327937951,1.25025581879739,3.6646011304608,2.00367025544312,3.26994248603397,1.87855778998362
8,-1.41713029047183,1.30230400655293,-1.53728239062192,-1.12552751120483,0.651789223554288,1.23776532871764,1.22266071906779,1.45194587660226,2.23806367141469,0.610401334984771,1.18544017860691,0.604438105993477,0.864398027462141,0.91934301937699,-1.08936753338542,0.915782424010726,2.00430402328608,-0.71552264004509,0.0621325051280089,0.808182621951386,-1.51209640634249,-0.222866555796129,-0.730562998493279,-0.780043837367966,-1.80344257122963,1.18593578919405,-2.13161111561666,-1.82961670446564,2.15247346893016,2.84549389731743,-1.38813544019414,-1.13486205077172,-1.69850771386472,3.65489250265268,0.297013578475169,1.04665326597076,2.59717860265341,-2.10723333972389,0.881199238706735,0.600489029868291,2.34829731265047,1.4620209899969,-0.392701804781521,0.790925026689887,0.735802808391295
9,-0.174317080568993,0.813287632950346,-0.375568846506009,-1.91234139503671,0.238987997162343,2.07889429551027,0.265392571583894,-0.334699834297971,3.5295076094436,-0.263500825903508,0.513378257691698,-1.01925974386842,0.996321214556413,-0.0127014713644781,-0.744028353657266,0.48364046744078,-0.33036390262485,0.1338594257534,0.944804246505749,1.81593312370821,-0.113822545013708,-0.144137975801841,-0.846726475899905,0.859576777423692,-3.24347379220606,-1.61371486097596,-2.4879335924921,-2.02084921719795,3.23418743592859,3.03894631860086,-0.106855863063648,-1.93940236743121,-0.574476535183465,5.20731578785718,1.3906660700119,-0.944506825058333,2.28956196394336,-2.73021231606375,1.27888420254077,1.14025453977404,0.323698937274451,0.281759352731022,-0.286966255946636,-0.855166908491734,-0.298703986867443
6,-1.54713277693172,1.96984340280409,-3.37192540891683,-1.2012554824155,1.44277487949942,0.845430600898704,3.02121633274983,3.50270278134028,2.74259191513174,0.89459871858367,0.789691356396158,1.35330465407225,1.41797459531501,4.23030095942503,-1.0943172884245,1.82392856007676,2.30830893534215,-1.6519223206432,-1.82723098205624,2.12637649848595,-1.38174912373656,1.51260163524863,0.815419473539004,2.35646054146567,-2.65679838717403,1.66823081410667,-1.92915171260768,-0.875865517782288,1.99369485603955,3.13518341673916,-1.03584047987366,-1.99217178668632,-1.9528497615014,4.81749537027445,0.785508115968102,0.660853355339869,2.51274764714048,-2.27133439379093,1.06850665346349,-1.15183260983989,4.51959620072325,2.21263489519378,0.664358345149129,2.00466700532956,-0.270921110591499
2,-1.8816131349135,2.86394794018156,-3.28074166946914,-2.03560845388923,1.96812179549075,2.86502574930392,4.67394807945851,1.52606303256921,1.8293065218805,2.63872752924086,1.42805214281833,1.7958070402573,0.974403456677691,1.31306974030444,-2.76587466464486,2.67331409906505,2.8144300069952,-2.29818187269766,-2.42734645083241,1.14015738968041,-2.15459319453697,1.95311848812751,1.22174642395879,0.963870211144901,-0.777567207115075,1.70625998500354,-0.1231714609912,-3.57741022084261,0.348980479066335,1.99774002595076,-2.05560788824431,-1.6536015744595,-2.16145701693335,1.36995388482724,0.976268638937041,3.3259525239743,1.97698694974095,-0.740388388694917,1.06513331751702,-2.03470805495593,1.32618730634251,2.56026869371172,0.990543511821002,2.56124524751742,2.73667744993985
3,-1.07282640294352,1.96047769956778,-1.5661569865432,-0.353156420968979,0.900903733089564,2.09061250110133,2.18296185208892,2.08344003316364,2.40719688635319,0.294837301293319,0.942394214662634,-0.277520868843355,0.431880234658849,-0.24384464595949,-1.07720375651973,0.938367980952121,0.124480422453584,-0.880335366476094,-2.55547220999498,0.372922311868133,-1.26754913462943,0.252385515311807,-0.58263291564695,1.22744488008012,-1.88754203414496,-0.635879011538836,-1.73516885530124,-2.12016203893108,2.08620428356324,1.45657144927404,-0.72910674603493,-0.323808543637599,-1.2784840126439,4.31309509296444,0.6572056448128,0.771898746494153,1.50104574006305,-1.69102404317319,1.54013099628122,-1.09176050772185,0.981833642380727,2.28595599413284,0.48863627046852,0.449043268427009,2.50051369378813
4,-2.29022456860237,1.67828031335041,-2.45527139887785,-2.20044113279315,0.625690090956296,3.02527981353985,2.85822966858684,2.38989694762228,-0.11409494258347,2.55550879465861,1.36904941832449,2.1797996347386,1.23502882181449,1.20300582578526,-0.993848003485279,2.40322292994945,4.06342302618254,-0.230210833539405,-1.16974671309216,2.00840913533015,-2.70120565504818,0.986743533940036,1.01079666836517,-0.246635159947941,0.0459365070217053,2.38083370371141,0.363471891774031,-0.762560827577203,-0.144306572252549,-0.114519667038106,-1.34496432032161,-1.28574915082491,-1.65276812654331,0.602254757156072,0.558348178397891,2.25854705201604,0.139938167809503,-0.0738126006409404,0.834801045547106,-0.930949965637373,3.00218462249797,1.76102022161892,1.1538232082673,1.95169690034557,1.30341081429697
8,-3.03246599609582,2.91043549882514,-3.58833002129703,-1.40161950859468,2.06107750735598,4.46530300221071,3.97541588511607,3.52633973488313,3.73477067321082,2.6703150182464,0.144567249243397,2.71122414174372,0.758093307804566,1.59499369093108,-0.102768327690605,2.9568682540157,2.82046448086596,-2.0407538411686,-0.915769667822609,1.19308754876836,-3.08321339618986,1.00320476972433,0.0203765487460035,2.1929003405768,-2.36639195455093,2.36673814929965,-1.5941262964748,-2.72163460051515,2.65581255637083,3.42724087115933,-0.543171420292717,-1.11634582957961,-1.94052116091497,6.8219525532747,-0.885271813415784,3.55494080489922,2.64630254953919,-2.59638226696756,0.434384073172285,-0.10656331102822,1.19629529596067,3.32371137852445,1.30959988970075,2.79838828451362,-0.877495456689726
8,0.265450099022742,-0.33905402806565,0.107786331576178,-1.87049534671508,0.221694584673856,0.770695526096746,0.0450158247207746,0.328091157273993,1.45219826227374,-0.558499694514114,1.80459817374586,-1.99899990563729,1.27910464406664,0.292916534368359,-0.842158418497366,-0.197173413196659,-1.59759630776681,-1.71621044532836,-0.822324472352381,1.22387345871442,0.130030857206253,-0.160358148001846,-0.438358925734516,-0.461605301069217,-0.0562465194094923,-2.61076510788515,1.40869660038509,-2.54557149835294,-0.295683439625075,0.0738599371206767,-1.38380576704948,-1.7673539358287,-0.377308473905995,2.19086329394966,1.37057710161276,-1.04988011690707,1.85411712385508,-0.481666190656524,1.65503787171795,-0.637301824099088,2.96369448563333,-1.03601066635252,1.55085574431645,-1.07574884140404,-0.0615258113522901
7,-1.25691722727331,0.560664148075282,-1.25261605912189,-2.35616219741752,0.792039729401392,1.47801747068158,2.08981005906469,1.48292837743024,2.07638970484388,1.22693258073779,1.72446132309224,1.4102699202503,1.1274683284964,0.14560885604569,-1.32450340547683,1.60808365398055,3.04368303289109,-0.57464453342196,0.197569151462726,0.896371248910233,-1.49464927709161,-3.27049799275343,-3.38480726975694,-2.06791844541792,-0.196869615881717,1.9971090267649,0.687281098696341,-3.44880622740031,0.561873404370546,1.8564495144492,-1.78263412265715,-2.79567999414851,-0.759712944526016,5.21794461375437,0.391884400952026,1.90715995848716,2.46371635196888,-0.899044694628451,1.19578920073849,0.632731035196126,2.23114590911727,1.02728827632619,2.56293969741915,0.989499535870488,1.99684263871044
9,-1.66558455088048,1.20380598683905,-2.08265979015952,-3.64028789581446,1.32663896463073,2.57386637795549,2.60138228369261,1.84763752643319,1.7574159890561,1.66186280565371,3.37127433524815,2.02815480400801,1.92974862683699,0.979495371737938,-2.84628494622409,2.47582091645235,1.81622144261649,-1.57908389190285,0.860620068574493,2.6541055462835,-1.35668322463804,-0.833208432451192,-0.693426102005517,-0.222600201768145,-0.700655921683534,1.44049375083547,-0.918437655580969,-2.49368135440004,0.4711931062021,1.38100639677894,-3.39428473322692,-2.49603612376082,-1.81460966826625,3.6752089228586,1.80450007855228,1.70080501066923,2.21251618075401,-0.952017399091219,2.30445192175132,1.10436231605737,0.698315026130387,1.27564143118293,2.70558983099285,2.10104084047006,1.47065551438454
0,-0.82281477999926,0.582656522548845,-0.0702043208959829,-1.09280251583692,0.280106723211978,2.02711365937339,-0.586598853980294,2.10843915905565,2.34894870151786,-0.980171604467497,1.98869891288746,-0.271784023756086,1.74554246322785,0.0096704821649377,-1.78396860619885,0.167485313522234,0.862323432348341,-2.07608923922514,-3.14623567852814,1.36751461684117,-0.600083796840461,2.76326897158159,2.95700702238451,2.92676472118194,-3.01911998141521,0.0505994581380652,-0.883952209019779,-1.00633829996078,2.18537389536367,2.03114722386881,-1.21286869089722,-1.67819143939263,-0.986829680216508,4.18569466893497,1.7043437862566,-1.67636977601393,2.03867689995653,-2.43879485464923,1.62434912009687,-2.76745882420323,1.89304917528178,-0.100398900325948,0.393360358841433,-1.13158095936409,0.654520505586431
8,-1.38751310607198,1.72510102896214,-0.547576995166028,-0.948206968092742,1.10048013501215,-1.10902666602298,-0.0085841165345142,1.29561013129944,2.16818222565385,-0.348221784580439,-2.02981262927323,-0.680195614076336,0.39516559495679,1.82114713293702,0.484718868090416,0.358002021150841,0.0156321786257922,-1.13197098214314,0.609809672867312,-0.204538410110501,-1.20891693269386,4.64036809941925,4.04951303935561,4.38022038133786,-1.90158687590979,-0.572019976196812,-1.89273027904435,1.05865485376199,2.56220673696681,1.5094591453026,0.35686714768162,-0.529902254632657,-0.166525753593245,3.76372645566399,-0.441593243118935,-0.583354085678719,1.96680023856585,-1.99114141829645,-0.509300168542032,0.593702334429569,1.93240839972752,1.89912196450098,0.0980506606693275,-0.23443007945517,-0.534672997628098
2,-1.43607208848342,2.87996421308323,-2.74478737178045,-1.7951895245856,1.47050289870583,2.72059073057959,3.00130251461521,2.47564640178891,2.52971065234043,1.94830355569537,0.733662405323986,2.4957088870134,0.411214049135693,1.78739348948534,-1.86978107172117,1.9098227437427,3.04378400865398,-0.937164591347051,-2.755725663968,-0.130832824649189,-1.42608890627224,1.22454365817922,0.048736957004563,2.88559756981589,-1.06170257037976,1.97019410255198,-1.62165267922767,0.560442188029948,1.82052345927027,2.18743286584284,-0.504308189763436,-0.643857154731921,-2.54502578941318,5.06591072252012,0.370731268090933,2.92749216859071,2.44701084695769,-1.23296326391984,0.624422577246305,-2.08815469076396,0.914168124977448,2.86169296187265,-0.0679300683884875,2.19347284104657,1.81093515151949
6,-2.71218647719336,2.29082447795156,-2.52552507327314,-3.55382609199634,2.49210446984784,0.872541465610377,2.7283565318368,2.77552251156312,1.77433246365159,2.04004945053657,1.60288546513516,1.85494510852966,0.97459193776972,2.55026151954835,-1.0413106719789,2.69746312159706,1.79446877024113,-1.8618898881231,-1.12862880738947,1.39222389905949,-2.54445642145807,1.97675375008667,1.29214609626958,1.56744104327454,-0.852322560093432,0.908555852819341,-0.657119591165237,-2.1849564381163,1.51807236341175,0.196936917914705,-2.41677939585574,-2.42003815255269,-2.47520921303841,2.42608761758488,0.687370505250775,2.75702989543379,2.1858055415101,-0.843101480934487,0.355236080183874,-0.962251212930388,0.916895046331974,2.56319358898652,3.01685661276813,1.87188017075716,2.645126812338
0,1.3210205948391,-0.983344768958129,0.453474053018011,-2.22084604513485,-0.0304717631141629,2.38039896259577,-0.511727037264537,0.940009577383722,1.3315813204,-1.36627303228192,2.57281602884025,-1.94374296382074,2.51613003764757,-1.05043758318194,-1.78161686084757,-0.570637131657082,-1.04739998949898,-0.601111674140028,-3.23443322616818,4.32193097706808,1.56008111437242,-0.72149961683121,-0.217379260067356,-0.112276971644796,-1.51369634962625,-1.85842595849187,0.341010861955618,-2.16077831687507,0.578621118026344,1.40713903813394,-1.83285741708162,-2.46323329814344,-0.568075995406765,3.77728168960574,3.02375335024046,-1.19942482577038,0.573611936487052,-1.42844968490424,2.42157133913679,-2.87477149413373,0.133350225810492,-1.51611106345664,0.719926083226039,-1.54618052369338,1.09452182234596
