target,aceB,asnA,atpD,atpG,b1191,b1583,b1963,cchB,cspA,cspG,dnaG,dnaJ,dnaK,eutG,fixC,flgD,folK,ftsJ,gltA,hupB,ibpB,icdA,lacA,lacY,lacZ,lpdA,mopB,nmpC,nuoM,pspA,sucA,sucD,tnaA,yaeM,yceP,ycgX,yecO,yedE,yfaD,yfiA,ygbD,ygcE,yhdM,yheI,yjbO
3,-0.0773506479691689,0.747422619516316,-1.37481140480012,-1.60081101258317,0.761298505801703,2.09184360562137,1.5476333682255,2.2220691115017,0.515123257828084,1.62744434537376,0.333335086696121,0.769897075161347,0.917741467800119,1.67282673694861,2.2882552547159,-3.28018150584736,1.44004364791999,1.79181714335095,-2.41370422907778,-1.45889580080865,2.25706519958242,-0.334281205573603,0.324794612901126,0.442153985357976,0.70756773284456,-0.497676187370525,1.36947829219208,0.208545195555015,-2.37557539773252,0.897804991526241,-2.99043081291393,-2.14822855449239,-1.66245305141895,4.02358850351117,0.693503370342006,0.535546083860008,1.74565732740362,-1.0072268203728,1.98908037830335,-0.579573879358908,1.67485659500887,0.150095708436228,2.7300523831937,0.789128529793636,2.67041017979316
7,-1.435159014465,1.30397484011658,-0.942667610158739,-2.39958487887249,0.143454775027869,3.29410870962842,1.27580321314041,0.582805185273652,-0.520428113266324,2.26661488921735,0.568575033770329,1.62489173149991,0.0056418854548377,1.09701855265115,1.01993020732294,-1.76415087124132,0.354299785343553,1.41339758208941,-0.486865579826973,-0.469892274373455,1.02338499386652,-1.46874376470478,0.166006180484781,-0.505519186420978,0.719388912045734,-1.21642784133251,-0.161845061906183,-1.56135666340924,-3.83065732929984,1.25514286699153,-0.771198397329572,-1.80729518866721,-0.173276017469933,3.21961455958441,0.977655704687258,0.301088295095585,2.40368103732642,-1.61690137191813,0.958349078227045,-0.684519488805542,2.41042198429765,0.835605031344282,1.85913212102444,0.421287965143472,2.01892981874554
8,0.62790212767897,-0.350646812795636,0.227659300566794,-2.33159443825999,1.04856326002713,-0.212761417524216,0.663231383245389,2.58438972583632,-0.713765554155505,2.75797899423264,-0.543055865042274,2.62479862208788,-1.98589741972721,2.61794828321991,1.637886690839,-2.84145377009862,-1.12954544432349,-0.0586575277195476,-1.68985118603697,-2.81608329995174,4.23647802581048,0.826596743173065,0.996577443511542,1.40050640445416,0.80564635641642,-2.26298381934299,-1.17376677537016,-2.94395486979348,-0.799819107269302,1.55896126148577,-3.76232868135199,-3.14792266326399,-1.334347805036,5.0107245502173,2.33345326051842,-1.56747065815073,2.03117249010332,-1.69845735240497,2.71389615364248,-1.80081777774954,1.21871255633975,-1.17969924810614,2.16258632636516,-1.18945584382976,-0.515467094978043
8,-3.48722409757885,5.50339586660606,-5.08776094360884,-0.253407787301513,2.49924536597867,2.71267791478341,6.44689061529394,2.78632194576323,-1.803331725924,2.5572339533105,3.42683095123822,-0.108962017854076,4.19303495096964,0.819893002525205,3.07735022330157,-0.201796749392892,4.10706816775876,4.86015766030382,-0.325682574573839,-3.51381230292554,1.95681042826771,-3.63871528081622,1.55572865062827,-0.039983527709152,2.3370117174318,-2.08102040263675,3.96863489207943,-0.72524940669997,-0.323916307888378,1.56134646477801,0.15383500969071,-0.614223280057942,-3.28537675933563,3.79476168419481,0.149090665210533,4.09607589176835,2.69637294496437,-1.954787592492,0.120470569553977,-2.59095497915799,4.04805744224181,6.23070388809103,-0.372234185151512,4.43915630989862,4.36450628702044
4,-1.77427597907014,2.28192534399599,-2.20226985556249,-3.51669497544229,1.49793218272843,1.50333378608135,2.27943705638578,1.01476702646134,-0.604035789862505,2.0368902009199,1.59979777290316,2.68993880147309,1.31169541307786,0.396806702684132,1.49174693056469,-2.58535752595888,2.15689239651814,1.39599189425862,-0.583388992073755,-2.68371410190166,0.305892437157612,-1.68221045236141,-1.21155751794513,-2.25756034534031,-1.35211033431803,-2.23446388652986,0.893667804636229,-1.53935342517439,-3.99631486844991,2.35436780230525,-2.45795036999553,-2.72356430939359,-1.74104760956068,3.58220029938232,-0.248285587016963,1.17396682540918,1.31578822801352,-2.05554476447359,0.100093045855159,-1.94224561328514,4.27603094117424,2.53659946672048,2.51637407397804,1.3679038283598,2.68890184670822
1,-2.07283204379727,3.1920811231485,-2.51942662279537,-1.78255696303723,1.33363555855377,2.95074299909679,3.76480538397759,2.34636079737742,-1.25566798237626,0.866697703757698,0.785946751500969,1.06104710391315,1.39742247228801,0.552192419080051,2.98957321523201,-3.04971185823212,2.44206450174881,2.66023093708109,-1.27092936754535,-3.46888860366938,-0.277476445907551,-2.48081287855984,-0.0480970927514008,-0.520063139439216,0.255996380828171,-0.850342993214989,1.3850693891016,-0.513248417284909,-1.41944831706618,0.681415494000835,-0.929748419098166,-1.64339244152246,-1.99638111162226,1.50177416777871,0.116821194365774,1.0202048008024,1.2243283652379,-0.796516884897736,0.636125113279138,-2.31853355192859,3.64939733493126,3.10806067546285,0.375684918177955,1.96683503583999,0.482130692803846
6,0.328117327657373,-0.0857450558933509,0.272568197149742,-2.47147150019184,0.233330892587248,2.21128325611102,0.628938794611064,0.702964986040129,-0.860205474997747,2.74793827557246,-0.512156674301994,0.711633887202393,-0.932881294882625,1.51226435755397,1.70279793633671,-1.22760889326857,-0.20781768937488,0.484896710427655,-1.29792362677355,-1.75975140924933,2.74432481494941,0.385415471829355,0.689028892462674,0.48332764658164,0.88675918868636,-1.86590375118766,0.0651418019831317,-0.674840505643104,-1.53927853465015,1.29686169909357,-1.61100461847105,-4.22544696085936e-05,-1.17612904455444,2.1717565333672,1.4420195298206,-0.92282309045004,2.24971699948849,-1.91624988828063,1.19811446856428,-1.61492860692105,3.23073741449396,-0.0633067989421829,2.20724034008463,-0.520849906730358,1.87873012011604
8,-0.530636255205564,0.289712433417109,-1.24396706410783,-2.45931171009842,0.305890591862635,1.47999532202264,2.299342305558,0.991807591216089,1.00768339387122,3.38218267588627,0.643986703447569,1.43627182417433,-0.0380299211452076,1.85620558997153,-0.0981002185683486,-1.88020220966905,1.34226847820764,0.358435300580126,-1.18718953946082,-0.294016449752519,2.97296889845166,-0.347009620388113,0.778452466495525,0.820739881093952,1.89312437870306,-2.46306598728315,-0.465340740634532,-2.30629202418942,-2.80731464627349,2.73337216220115,-1.50077124076342,-1.41833864361294,-0.724820023339062,5.45740151550617,1.70305767818567,0.912308980171267,2.89657954718835,-2.4523609547806,1.81767614037281,0.0187574481346566,2.32106649334991,-0.251060705564097,1.87982025090067,0.787329034776429,3.58781759789659
5,-1.6951118926263,3.10801429966623,-3.97355120578415,-3.31839641920134,1.42247025816505,2.31110650883832,3.95702055796878,0.855569939722722,2.15406203264389,1.14199551660743,2.45975155217203,2.3186206456072,2.75809053891417,1.08835060735538,0.949622675060079,-2.19133632640097,2.75524007033575,3.42913758024071,-1.5083158232477,-0.31974358361536,1.80532057016027,-1.42845282959147,-0.0299414897991638,-0.679068403154093,1.02328899155819,-1.9994124419871,3.04760652265362,-1.45934880174633,-1.5201243045312,1.7489128205451,-2.23968767476747,-1.26706925956421,-1.67311039460117,1.56262756147856,0.879192046872707,3.65753533406311,1.06266120688805,-1.69175491023759,1.2925540767247,0.245853764278297,2.25682678123571,2.54529956404066,2.57334047686951,2.73998868178822,0.156367657018015
5,-2.72479924723535,3.5151794485876,-4.33905503800631,-1.52463461808691,1.90130497199396,1.99304540853574,3.58723045575946,2.36245123463257,-1.0683420067363,1.59989044945603,3.42185738625942,0.960005232279166,3.62810525013943,1.35177150252383,3.6894553986089,-0.531499589600672,3.40666534336238,4.1418639034968,-0.269645296982479,-2.65285132724545,0.698221492450944,-2.81327388047362,1.36617514759955,0.60402373427244,1.01761475300058,-1.36444571097462,3.49894007400697,-2.01514506529688,-1.42717172610881,1.56509974805516,-0.935783644745619,-1.58545145028952,-2.43557152602957,2.57148616004723,0.682288797510758,4.17095897356388,1.74983876529124,-1.32267737251139,0.977411729998112,-2.18823071442192,3.02276710296168,4.43982950557806,0.641504223789653,3.45446673678636,1.6216230636054
3,-1.99536255022825,3.63026317714261,-2.60832863190034,0.436550411892087,1.47067297177821,3.29879978856561,2.08871868364602,0.532032405807511,0.412781342661181,2.60556910760256,2.48356626788911,-0.908731913119347,1.06889552014414,1.82579204817464,-0.467905394366558,-0.0690175296015472,2.89814060087898,1.16011259372545,-0.513774030119316,-2.60902532478916,3.27817205527417,-2.20962774868519,1.68759476994601,1.13931622754261,1.32131189912785,-1.55698864901475,0.773984996022384,-2.27133502496989,-3.0800105576898,1.03545081378468,0.0318691970877665,-1.53142433474696,-1.66799632275777,3.90457857907221,1.54755870960286,3.09472177532697,2.75135752107642,-1.66444416500307,0.849122816771536,-1.43073574652923,1.54487190216063,3.74295478608941,0.641714138703131,2.07329441742819,2.18339828899356
0,-0.269685514166182,1.6991009684311,-1.16339734872787,-2.11172163660775,1.13799429968405,2.38260992050816,1.60457323734113,3.00580039851973,-1.26713789244119,0.0059004013840411,1.13513705537368,2.06251128912978,-0.205352467257073,1.90899545855358,1.06973598647382,-1.3488563766143,1.16823707642939,-0.187725610325771,-2.2419491672533,-2.9566875775679,1.71257721362241,-0.316502731220634,0.353414367409717,0.695845737480736,0.41000969718035,-0.278549921406236,-0.680917500562336,0.965447559333119,-2.67076419319334,-0.658640975351365,-1.56470123466752,-2.04219848212016,-1.35433926003899,-0.447450383640467,1.49885360798522,1.58625539937408,0.579508911670165,0.0506928344786187,1.75195547715905,-2.4196101278141,1.92724099645413,0.906050365254181,2.26942643067163,1.1479314875282,2.71017376777231
8,-1.1838305098263,1.77504374135833,-2.65528164348156,-1.21438818342829,1.78389739851397,2.33483088421267,3.15392324752713,1.20221637285084,-1.93673925638833,2.75225983928508,2.28661486132179,2.7346879734016,1.39707262964611,2.73834041199313,0.407364957337551,-3.03899386956099,1.97778197420815,1.17867357259649,-2.36859038972391,-3.23339009491734,4.63405072814325,-0.869286490110428,2.58523741478467,2.95301894978504,2.16293270044508,-1.47207520141042,0.272849269244962,-0.396171908707101,0.538868358398768,1.2491880090233,-2.62817962933547,-2.9159435564155,-2.3749626536082,5.53632640463942,3.21975279763141,3.02234738812788,2.2805925790571,-1.67603961179059,3.24592935278243,-2.79329025007186,1.53346586306933,1.68475662271672,1.74439789722709,1.80387870837084,1.54592364462206
5,-2.16789593116125,2.24999858626786,-1.22408472906523,-2.19208369623029,1.53649562943617,1.46042070399584,1.42115233142716,1.23822193001092,-0.022668430040407,2.67247138608888,1.40872397600181,2.33313551622211,0.237136678776995,1.68348540134622,0.247457665132576,-2.28553960779817,1.36749820561955,0.61693298497143,-1.88408764636918,-2.32862034031591,1.94795611621025,-2.37096812525368,1.21753374455308,0.794708379785833,1.63547434090226,-2.04162644623845,-0.0487593063713143,-1.75811976749244,-0.97470657875099,2.30222242998623,-1.90513100774646,-2.1537174607552,-1.67802395326918,4.54591012307866,1.23454645779923,1.33978697360447,2.07400851454257,-2.27078506295772,1.59269323441485,-1.42692587726857,1.64178205306405,2.28508312389699,0.933915912794687,0.538144816246772,-0.18835055672691
4,-2.14486496570268,1.31005708913038,-0.971115846771901,-1.26800758298429,0.90606898308701,3.37759548064477,1.56483339295829,2.43648862086823,1.4387241301663,1.82385888776719,0.951426830024721,1.05791388617061,0.987967138239783,-0.123633558895741,0.101813224439473,-1.00523459915941,0.45314126953451,1.55538009486084,-2.29888436737204,-0.521997246986153,-1.38400543096991,-2.26546217475859,5.16810545403653,4.93680273366319,5.14082078933804,-1.02796105267357,0.34882682440525,-1.21541692078877,-2.28253153820014,1.28063896100985,0.0662073580415648,-1.22737285925838,-0.919620429654471,3.35056588543483,0.121165211594951,1.01479504702415,1.14281164431142,-1.13559391266413,0.635753470412453,-0.0722545718734013,0.969787036100207,1.65303388956332,0.487835906981545,0.538002829037943,0.021650972547254
2,-1.83061219182306,1.3499227541637,-2.52198827483963,-2.39094759017213,1.00093051982773,1.35266151617977,3.96528783030188,2.29837834880968,-1.09106855885341,1.83398986704115,2.34215880970659,2.34754677485817,3.63721562963135,1.45919886376943,0.822764422381116,-3.11336552837916,1.70578323812781,2.94176937114273,-1.80389004068518,-2.54378229429798,1.74960772412257,-2.07475146906051,2.47732205467701,2.67919417109789,1.86742789184164,-1.4059739230416,2.59431259751088,-1.60269163983845,-1.58530993958278,1.03833375721114,-2.59329160757429,-1.04429155496361,-1.03058944623183,2.93122743241888,1.28428504467703,2.98333550110315,1.38530604091483,-0.855936872504347,1.35127722253577,-2.16234740006674,0.870730992096765,1.22227225650693,3.34940152637093,2.3194515269363,1.08816734659552
2,-1.33339498770159,2.45121106958055,-2.67047755824467,-1.31039046194283,2.15888115534467,1.84804624244366,3.80500431667716,1.87876399281684,-0.846613939382978,1.09420770834225,1.65944286629282,1.20470971336511,3.06047234822775,1.6940743333646,2.10675873151233,-1.81310079478747,2.01945613835738,3.00264341394264,-1.35469534798737,-3.71084650376392,2.99443059504588,-1.16950328489114,2.82431011939839,3.01862779630096,3.12915860089834,-0.465661566397139,2.18959492214024,0.910884853930827,1.14722520710425,0.169500320809297,-2.38749388690162,-2.32030368948508,-2.66311322011411,1.64887334240094,1.05271477797894,2.04744077975991,1.27369733328199,-0.54296809800816,1.40698843231585,-2.93917914028339,1.01001187832973,2.2793393026636,1.68741033495922,2.42144939312215,2.14866299953117
8,0.0884406007908652,0.128412785089399,0.49057137888396,-1.78209346628012,0.0527206423254705,3.86897402910235,1.34152912053008,2.55228018251565,0.092593577094255,3.61524814470021,-0.978156831779545,-0.0383756732782896,-1.75684849066331,1.39717972112504,0.854977257923309,-0.902293686759881,-0.249045995341474,-0.993041065238712,-2.0119258689356,-1.29630645245483,1.23138720527026,-0.0503058337188583,2.95062202381172,2.6213149864608,2.4916504585412,-1.77339889910642,-1.35510232700168,-1.09044318480471,-1.04882551737991,2.12430564694588,-1.64350112376998,-1.25681279616852,-0.577856368289007,5.18168658567612,1.76945445839769,-1.53098309642734,3.77201121109785,-1.74349323711073,1.70530920420343,-1.23524584283874,1.95400807846727,-0.188450829238478,1.72167743738607,-0.977715252753188,0.587214936882322
6,-1.36575370266258,1.25526548102168,-1.99975649330603,-2.13463575478142,0.950336822699268,3.54594627524346,3.56807205485219,0.697988117576032,0.890162462103515,2.53711838760026,2.14457547335094,0.305742107243699,1.34033712661792,1.18736746517175,-1.01767605721547,-1.45433050202193,1.78800336687072,2.09780861872932,-1.55241223265541,-0.699829218290294,1.98129713232231,-1.46381980371673,0.310274557224759,-0.288459281988148,1.2359401670296,-1.53099952640917,1.14513217578673,-0.74550720438054,-1.7576443479183,0.932551304698237,-1.15763921334995,-1.58190917779171,-0.911488209181027,4.77014377824256,1.74542688999584,2.06783716809796,1.2844160336497,-1.27682563383856,1.31210622362107,0.0283286073962751,0.352679164743411,1.56960335325483,1.32285067814357,1.49432824322587,2.1528510157481
0,-1.232726854349,3.00055297721585,-2.27064772683182,-1.05279224008096,2.15740014569495,2.71709471194503,2.04239506235867,4.12136172136805,-1.23882259919295,1.69990017235642,1.09197927477329,0.827951824643037,1.82216627788051,-0.554311080478183,3.63648439595539,-1.13860639979631,2.1057851485235,1.43134774748953,0.213821020021818,-2.72811849921581,-1.0645944472079,-1.53492229596329,2.26814966362171,0.916924055093451,3.36322373148144,-1.16834036076683,1.25396062549694,0.601876650077048,-2.72635281130369,0.448003889223514,-1.05170755031633,-0.839227760136105,-2.27181078604685,3.46310127587174,-1.12181929192705,1.01899163882354,1.86012244134542,-0.598526764891858,0.925324720767484,-1.97745763889756,3.22147097859811,2.87979305155301,2.84026386187496,1.64222257182815,0.704175751987229
7,-2.90746802967988,2.69563848555869,-2.35498458747713,-1.99937288408386,1.36206513125619,1.84530480655258,2.45291113529158,1.68298166400886,-1.64777314104993,1.97161997771177,0.953471957395277,1.32144255367379,0.713168424073602,1.70069295208152,1.24137650658384,-1.38221922007387,1.58768210700916,1.57356183416168,-1.94261279332406,-3.79742889098252,2.46416276492287,-2.84007954536696,2.02331090163424,1.78291639289838,1.56483134098093,-2.85369567441825,0.499218444798974,-1.12491735518856,-3.14019830628562,2.95276509812427,-1.21970187215709,-2.00522477034479,-1.27084943071648,3.0673828719189,1.2923497604233,1.56966884961841,2.60583237956655,-2.91046449236988,1.36332171509726,-2.83442866816858,1.79820637162846,2.88349215805782,1.74906106869635,1.51039167683252,3.05863490697032
8,-1.25046673916861,2.5653999397158,-3.61927297584628,-2.74061879442645,1.77199316479579,1.50889652872831,3.85032393279416,3.69417208264298,0.846259233922401,2.30267500768015,1.78668628361765,0.564692969048992,2.17713089643874,1.17215105274229,3.08374855529518,-2.0685956278176,1.8756890060996,2.90674864593601,-1.11868198735143,-1.06426850274887,1.61211828040917,-1.48221960537186,0.344471400578631,-0.552702913019052,0.291548228663189,-2.37976503966035,2.30462610634788,-2.12424976891962,-1.3797078585909,2.76218098855492,-1.41332273874303,-2.58431659388824,-2.96328490966125,4.28038042266028,-0.505436558662555,2.5638582348871,2.2823005865171,-2.22905454111227,0.215170830031275,-0.66641583683952,4.53938434278846,3.2220848812145,1.4354091352266,1.98740506645158,3.72193128059736
5,-1.78651187736609,2.32996958096223,-2.28252898493711,-1.01306525967653,1.75545316355437,2.31224070958696,2.8707029041675,2.59210613933604,0.127149760621551,1.60327848400555,1.85002285382587,0.520775831305828,2.17676575374982,0.582758257475216,0.470393464607808,-1.03627112441798,2.31964086610341,3.09773977582703,-1.3019362794413,-1.92696044855369,0.380137742808695,-2.08829318362226,1.46087227920019,1.04405122381189,1.55714041400497,-0.858884523746965,2.59748819269502,0.130679505043744,-0.824303110303695,0.88789533174065,-0.363078798105072,-0.220892616957088,-1.56945108046589,2.70481849555772,1.07075963231766,2.98461872221858,2.24458137524822,-1.08649352198171,1.0065643654165,-1.35076423342809,2.0295989792381,2.53665117193522,0.885619799488291,1.84708063765487,3.21287934001279
0,-1.71880450598479,3.09500711877704,-3.7126393699669,-1.44167531710853,1.73164920572888,1.65005810002365,4.10786871423275,0.60598103038496,-1.03351461866063,0.238979244072422,2.19111457122002,-0.315522438977777,3.42103743659994,1.12503091165653,1.33219952388764,0.235467638245401,2.84711383680706,3.52674660922573,-0.0501257902433586,-2.16970901357317,1.23348664655212,-1.8182070906964,1.2331374221792,0.738508122990126,1.8133202593123,0.336883529361709,3.14391593036386,0.0618989454759875,-1.40736100048001,-0.0846598443470858,-0.192135367197446,-0.284070335997456,-1.55700152744058,1.87351348442245,1.03985441484871,3.30702583264076,0.678245204160876,0.187258795124229,0.370721071424611,-1.81351951783711,1.93167068592543,3.71486860094758,0.137607779707143,2.98265693991292,2.37569312882424
3,-3.47389157625021,3.61085272158184,-4.12629713014765,-2.53936931343839,1.96362808379791,0.522605448813536,4.73683715831023,2.5366259655552,-0.0027794080393365,1.59728697804536,3.01508336456039,2.44951701529196,3.01645234276663,1.75050438160119,1.15677141678408,-1.76004280672612,2.32639541546213,2.95464494508371,-3.69687551944741,-1.84044349287548,2.37707155024097,-3.18143968688192,2.81764407884787,2.24954507590057,1.36125657015578,-1.70366279230137,2.2266722887289,-0.0868916409176403,-0.0336746068836307,1.63511397201563,-2.55954416435538,-2.85867873467792,-2.26183385068666,0.174124535527819,1.0327986563795,3.61569942769274,1.80035202894972,-1.54058279637544,2.82558382160816,-1.57821681231679,1.17270191768297,3.88515155461422,2.46063219612721,3.06737469718811,2.08609232451526
