target,Acid,Brix,BunchN,GrapeW,NDVI06,NDVI08,pH,Polyph,Potass,SPAD06,SPAD08,SproutN,WoodW,Treatment_T1b,Treatment_T2a,Treatment_T2b,Treatment_T3a,Treatment_T3b,Treatment_T4a,Treatment_T4b,Treatment_T5a,Treatment_T5b,Treatment_T6a,Treatment_T6b,Treatment_T7a,Treatment_T7b,Treatment_T8a,Treatment_T8b
1,-0.004594591035844,0.0097384863897475,0.0798598904896897,0.248930157623485,0.143534527623461,0.106698961282099,-0.0048347779281052,-0.049496417257015,-0.0076361672052492,0.0271087356371323,0.0876361682456767,0.333781497074997,0.424862058139076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0.262270665546035,-0.0240165856748091,-0.468054683843895,-0.810740229969673,-0.125412889175261,-0.0756643874040435,-0.0560430508662045,0.159997425540779,-0.0246168675079139,-0.175129149622401,-0.211296471461741,-0.269905913294262,-0.324029575542279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.102378929879372,0.0048920616377667,0.426848322203192,0.0562130183340711,-0.0714954466262812,-0.059155349133728,-0.0330632404053415,0.428186451876987,-0.132268855776255,-0.0587972411083879,-0.137491715734006,-0.163832309122759,-0.0973460503232134,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9,0.0317116076445627,-0.0270625433284922,-1.025285624892,-0.644239998558808,-0.246132049601638,-0.133427955459844,-0.0245076152376463,-0.0860055993640808,-0.064653663681023,-0.105468602966157,-0.189602765445328,-0.222350883583824,-0.251924338344115,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,0.0453705548881109,-0.141459625933835,0.122734794650053,0.821948070452431,0.0037494801481759,0.0664235299437938,-0.0182466661120319,-0.0608053654276988,-0.170659008494015,0.0311679737994744,-0.0082212010126188,0.118401460607759,0.238669400430253,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,-0.0789173140792475,0.0054839006179908,-0.219716040385636,0.111898994012843,0.188252673320675,0.197519855687689,0.0197460827353834,-0.245812642753931,-0.158035391321503,0.130230013184149,0.233014832200967,0.220460778712796,0.62805798870028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.33356711974974,-0.0442244615374541,0.380681410263212,1.49900632166135,0.326288162543538,0.138370591029938,0.102521758604263,-0.643985356765032,0.117898110433166,0.122445656364491,0.358303720900944,0.0587037501359671,0.898092274057094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.0062334093032647,-0.0987185739550687,0.247391325875298,0.682033415235711,0.136963211289772,0.0904238001986006,-0.0321634264920348,-0.123597830564702,-0.0793617353716844,-0.133361827858463,-0.0601518138820216,-0.0617528803236298,-0.732502894603641,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,0.245015965757459,-0.0429575377463031,0.0954199231878443,0.431877153046751,0.0110677294676142,-0.060584901467686,-0.0674839693777971,-0.221130382629195,-0.0812978368582308,-0.0417090844803703,-0.0528380580451051,-0.0407785159806168,-0.538317779625698,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9,-0.151900694648353,-0.0068743283552792,0.0234131319891647,0.275971772979691,-0.028728663912325,-0.0670056360545759,0.0174604918272663,0.327465828652225,-0.0792512424813365,0.0178703184232805,0.0825708394960582,0.10735769337831,0.0118462926784559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,0.0025031162907935,0.094867471555088,-0.202128887877238,-0.687450236860397,-0.0189212586053176,0.114233927925656,0.0083761172988412,0.316608239709049,0.162858032849308,-0.0050378802402751,-0.0056361320551229,0.186976889468927,0.426425773823825,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,0.0490512368368054,-0.0218802112827946,-0.355959597864844,-0.91876755252871,-0.194713004530948,0.0826806028985927,0.0015669238006879,0.257504223505895,0.26719552524232,-0.0472353125833972,0.0928012292446882,0.394138652823956,-0.188405088911399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-0.207882741449112,0.0550538696575692,0.055236013110777,0.808605653956393,0.223180102837181,0.18141037356617,0.031530635805177,-0.334579187855443,-0.125776349290194,0.0976081253625681,0.163929270936667,0.0360340982441419,0.339760394578386,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.144598083079894,-0.190642078794043,0.16590961534815,0.609816874951435,0.117013735997356,0.133974109324643,-0.0263400057760961,-0.103423665778511,-0.0307306468776991,0.128945283304775,0.164160126430711,0.26667024866907,0.640281249434541,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,-0.178760394602168,0.0015959102645916,0.350022829088764,0.377532964883365,0.192453828362303,0.158234071504598,0.0274884141922896,-0.0178484260888631,-0.173100285415611,0.137722559318209,0.0973329105176002,0.305080905497567,0.393680697691684,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,-0.0112382640567058,0.0621520419005162,0.327267149697628,0.251623469833319,-0.187282615694957,-0.0703563489535243,0.0035921934022268,0.28303460076269,-0.0160700472909182,0.0256508973075944,-0.178858972160819,-0.260248697213516,-0.544123264223977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.0302833833452495,-0.131730975724201,-0.142232367895399,0.930921218646598,0.0603365243281811,0.156470592762135,-0.037488538816499,-0.183688367195252,-0.227409848751998,0.0604855708211672,0.14565719817336,0.263870243355458,0.773784135824237,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0.0189470220639552,0.042995699964924,0.339446811323326,0.433891192695645,-0.0401539938240458,-0.0363347547788598,-0.0208664579187133,-0.416140356916915,-0.096781959493949,0.0622458523640155,0.0243650016872555,-0.0766970965660508,0.181980927803286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.0772530870904134,-0.245904557241208,0.658317712114125,1.72342343424251,0.166775758861841,0.317373180781731,0.0291832078120143,-0.43164371921818,0.106307603039466,0.229506820155249,0.350321178173202,0.186423814182774,0.780486645831208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-0.0923275409288656,0.175625000713672,-1.38395556106257,-1.53834632980787,-0.238834169095085,0.0447527769410775,-0.0012793225342402,0.290522769471496,-0.0141119114110642,-0.128134612117707,-0.208507625179661,-0.360976298159082,-0.659212082258719,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,0.0779995977186134,-0.0479693576395489,-0.0269976915705356,-0.0879887809449596,0.013992303764485,-0.144854817534681,-0.0411476790942062,0.224274243997655,-0.254845822777929,-0.0432172506778419,-0.207746052941424,-0.149532845158484,0.0420428265998089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-0.286669431297984,-0.118477904506568,0.183799080739845,0.749442284459722,0.143443004272093,0.0842962406651247,0.0623485841304683,-0.22241878146217,0.369247279919932,0.0675661203718213,0.0408507280383385,0.352710167983181,0.0647211208674173,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,-0.0036459030430672,0.0112996464102842,0.0257821531454282,-0.0325147426001047,0.0472910522509274,-0.175245165421197,-0.012230629258558,-0.0803443328577117,0.0927194034668604,-0.0383580006737161,-0.0449267840837267,-0.118093451257408,-0.50280138973216,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.001505278491874,-0.0021695966750807,0.127011558866799,-0.37738538694593,-0.140762538687117,-0.0977987376581478,0.0199056999127364,-0.214641620934096,0.214246329589244,-0.0777458212418106,-0.132904979639261,-0.0642002939921847,-0.590402489029405,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,-0.0236984878646109,-0.025078825427276,0.507453055979833,0.0700078311874406,0.0840878890080045,-0.0317694353907417,0.0433944252972661,-0.127657913007345,0.0984297733594778,0.0520802867633786,-0.0473852479107748,0.217686184595813,0.130619199340904,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,-0.0465337948756465,0.0263790976381145,0.246826328467507,1.02081867718373,0.0819161314599777,0.120393184080417,0.0157769787363963,0.374911900382207,0.0326807724157516,0.288975400874038,0.14802742852097,0.233298207490283,0.998410340712205,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0.218917997751931,0.0598774459543381,-0.0651053409113038,-0.299541822591516,-0.0780232689408876,-0.341888779973024,-0.0190041043900011,0.723830326007531,0.348908879922711,0.118642544688884,-0.0018587752654588,-0.020490200041692,0.278006250233549,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,0.216665125512747,0.0363586783160513,-0.184479258396753,-0.295455981159992,-0.0312353753591027,-0.211652224829414,-0.0499796674676679,-0.0964052434829265,0.0782536949500836,-0.123312789457378,-0.181531623403853,-0.28936667309042,-0.341918719321111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,0.112298454572277,0.048559717397212,-0.12113764358006,-0.384480609013988,0.0573297734689641,-0.0135109995402627,-0.0274944125900864,0.0547884569171593,0.182893995866108,-0.0254230917855508,0.0766338480789346,-0.122737595526756,0.0190909504217393,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.171227910853472,-0.0188618544019556,0.0268967979523239,0.210284833680564,-0.0400370530285555,0.0707021917472407,-0.0162121281503748,-0.22788271717084,0.113271431822027,-0.106402942169437,0.0870517919242686,-0.0743114677562178,0.283313746116708,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,-0.580578829754617,0.0382028991163689,-0.0733686798011805,0.816678126980208,0.198899163002596,0.078613195419551,0.145515966287226,0.0683462590258823,0.138817263678272,0.255408345048178,0.135285809848648,0.132149416567069,0.843219090593628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0.0422916512755002,0.106328929397917,0.436266412546405,-0.226330538193801,-0.0798162506333485,-0.0229876068876881,0.0111256014695164,-0.054654399552304,0.222632258162817,0.14769049482049,0.0597081564161164,-0.0832937891524597,0.327000734092843,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,-0.106414686969472,0.0502679071453682,0.0028533397255681,-0.162206543502077,0.178977916984471,0.214016283133887,0.0169975809354895,0.164313999918318,-0.106085515036457,0.176893987093093,0.132501396072727,0.0638959875623775,0.0245824227083416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-0.057185429177138,0.0665928126708084,-0.299148003604335,-0.348208017620871,0.062502442179487,0.0101978616808558,0.0217497420872059,-0.0889893754527313,0.149190193579196,0.129726582490162,-0.0107124639431186,0.114630125250544,0.27395716732512,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,-0.158279664936376,-0.0446642050762922,-0.19924636949991,0.376061988673352,0.129272229042055,0.281421468108213,0.0073722438614926,0.192241746719939,0.0658760983772514,0.108050438193406,0.234225436717009,0.317422420360225,0.596374313299436,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.0672945650420303,-0.008905350233131,-0.202338818615125,0.0616558232583314,-0.0788250013549814,0.116623365888348,0.0104438577132801,-0.262091080789996,0.0824175916619238,-0.0309760004083606,-0.0803447827892652,0.0725760249444243,-0.0826102176465661,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-0.248172291309155,-0.0474083109366456,0.188131399308733,1.02200879094362,0.0048173684615492,0.138766001161279,0.0560985062004711,-0.181883796478256,0.054553051915099,0.0918641551565962,0.0658882020950348,0.0430327967247278,0.513046259052171,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.050717875020761,-0.0218471155583049,0.048768848928436,-0.336336242434445,-0.026168654144493,-0.136036567350754,-0.0019695254951428,-0.197634114917154,0.282445932510069,0.125584313019206,0.168870184924147,0.057115414204256,0.349626616292187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
